SITE_ID,VISIT_NO,SAMPLE_CATEGORY,OTU_OE5,ABUND_OE5
NLA06608-0008,1,P,Gloeocapsa,7.967563523
NLA06608-0008,1,P,Gloeocystis,0.99594544
NLA06608-0008,1,P,Keratella_cceo,0.00460893
NLA06608-0008,1,P,Kirchneriella,4.979727202
NLA06608-0008,1,P,Leptodora,3.13915E-05
NLA06608-0008,1,P,Limnothrix,10.95539984
NLA06608-0008,1,P,Microcystis,1434.161434
NLA06608-0008,1,P,Nitzschia,5.975672642
NLA06608-0008,1,P,Oocystis,8.963508964
NLA06608-0008,1,P,Oscillatoria,642.3848091
NLA06608-0008,1,P,Phacus,0.99594544
NLA06608-0008,1,P,Platydorina,49.79727202
NLA06608-0008,1,P,Polyarthra,0.001075417
NLA06608-0008,1,P,Scenedesmus,7.967563523
NLA06608-0008,1,P,Sphaerocystis,10.95539984
NLA06608-0008,1,P,Synedra,14.93918161
NLA06608-0008,1,P,Trachelomonas,0.99594544
NLA06608-0008,1,P,Trichocerca,0.000768155
NLA06608-0008,2,P,Anabaena,2081.52597
NLA06608-0008,2,P,Brachionus_angularis,0.00379712
NLA06608-0008,2,P,Brachionus_caudatus,0.000843804
NLA06608-0008,2,P,Brachionus_havanaensis,0.001054756
NLA06608-0008,2,P,Chaoborus,0.00043697
NLA06608-0008,2,P,Coelastrum,19.91890881
NLA06608-0008,2,P,Conochilidae,0.000301359
NLA06608-0008,2,P,Crucigenia,3.983781762
NLA06608-0008,2,P,Cyclopidae,0.000316427
NLA06608-0008,2,P,Diaphanosoma,0.000316427
NLA06608-0008,2,P,Diaptomidae,0.000105476
NLA06608-0008,2,P,Epiphanidae,0.000210951
NLA06608-0008,2,P,Eremosphaera,2.987836321
NLA06608-0008,2,P,Filinia,3.01359E-05
NLA06608-0008,2,P,Gloeomonas,4.979727202
NLA06608-0008,2,P,Lecanidae,6.02717E-05
NLA06608-0008,2,P,Leptolyngbya,1864.409864
NLA06608-0008,2,P,Moina,0.000165747
NLA06608-0008,2,P,Oscillatoria,74.69590803
NLA06608-0008,2,P,Peridiniopsis,2.987836321
NLA06608-0008,2,P,Peridinium,9.959454404
NLA06608-0008,2,P,Polyarthra,9.04076E-05
NLA06608-0008,2,P,Synedra,2.987836321
NLA06608-0008,2,P,Trachelomonas,17.92701793
NLA06608-0008,2,P,Trichocerca,0.000904076
NLA06608-0008,2,P,Volvox,49.79727202
NLA06608-0010,1,P,Anabaena,866.962963
NLA06608-0010,1,P,Ankistrodesmus,9.007407407
NLA06608-0010,1,P,Anuraeopsis,4.08453E-05
NLA06608-0010,1,P,Aphanizomenon,675.5555556
NLA06608-0010,1,P,Asplanchna,4.08453E-05
NLA06608-0010,1,P,Botryococcus,6.755555556
NLA06608-0010,1,P,Ceratium,4.503703704
NLA06608-0010,1,P,Chlorella,9.007407407
NLA06608-0010,1,P,Chroococcus,31.52592593
NLA06608-0010,1,P,Chroomonas,18.01481481
NLA06608-0010,1,P,Chrysochromulina,13.51111111
NLA06608-0010,1,P,Conochilidae,2.04227E-05
NLA06608-0010,1,P,Crucigenia,9.007407407
NLA06608-0010,1,P,Cryptomonas,58.54814815
NLA06608-0010,1,P,Cyclopidae,0.000642814
NLA06608-0010,1,P,Daphnia_catawba_pulex_complex,0.000525939
NLA06608-0010,1,P,Daphnia_mendotae_complex,0.001519379
NLA06608-0010,1,P,Daphnia_retrocurva,0.001012919
NLA06608-0010,1,P,Diaptomidae,0.000603856
NLA06608-0010,1,P,Eubosmina,7.79169E-05
NLA06608-0010,1,P,Filinia,0.001797194
NLA06608-0010,1,P,Fragilaria,54.04444444
NLA06608-0010,1,P,Gymnodinium,204.9185185
NLA06608-0010,1,P,Kellicottia_bostoniensis,0.001041556
NLA06608-0010,1,P,Kellicottia_longispina,0.000142959
NLA06608-0010,1,P,Keratella_cceo,0.000714793
NLA06608-0010,1,P,Monoraphidium,2.251851852
NLA06608-0010,1,P,Navicula,2.251851852
NLA06608-0010,1,P,Oocystis,36.02962963
NLA06608-0010,1,P,Peridinium,13.51111111
NLA06608-0010,1,P,Planktosphaeria,45.03703704
NLA06608-0010,1,P,Polyarthra,0.000204227
NLA06608-0010,1,P,Pompholyx,0.000245072
NLA06608-0010,1,P,Pyrenomonas,22.51851852
NLA06608-0010,1,P,Synechococcus,162.1333333
NLA06608-0010,1,P,Synechocystis,337.7777778
NLA06608-0010,1,P,Synedra,11.25925926
NLA06608-0010,1,P,Testudinella,2.04227E-05
NLA06608-0010,1,P,Tetraedron,2.251851852
NLA06608-0010,1,P,Trichocerca,2.04227E-05
NLA06608-0010,2,D,Asplanchna,2.73962E-05
NLA06608-0010,2,D,Bdelloidea,1.36981E-05
NLA06608-0010,2,D,Ceriodaphnia,5.47925E-05
NLA06608-0010,2,D,Chaoborus,1.36981E-05
NLA06608-0010,2,D,Cyclopidae,0.000164377
NLA06608-0010,2,D,Daphnia_mendotae_complex,0.000465736
NLA06608-0010,2,D,Daphnia_retrocurva,0.001260227
NLA06608-0010,2,D,Diaphanosoma,0.00065751
NLA06608-0010,2,D,Diaptomidae,0.000575321
NLA06608-0010,2,D,Epiphanidae,5.47925E-05
NLA06608-0010,2,D,Ergasilus,4.10944E-05
NLA06608-0010,2,D,Eubosmina,1.36981E-05
NLA06608-0010,2,D,Gastropus,4.10944E-05
NLA06608-0010,2,D,Kellicottia_bostoniensis,0.00087668
NLA06608-0010,2,D,Kellicottia_longispina,2.73962E-05
NLA06608-0010,2,D,Keratella_cceo,0.000890378
NLA06608-0010,2,D,Mytilinidae,2.73962E-05
NLA06608-0010,2,D,Platyias,1.36981E-05
NLA06608-0010,2,D,Polyarthra,0.000465736
NLA06608-0010,2,D,Pompholyx,2.73962E-05
NLA06608-0010,2,D,Trichocerca,2.73962E-05
NLA06608-0010,2,P,Achnanthidium,3.973856209
NLA06608-0010,2,P,Anabaena,360.2962963
NLA06608-0010,2,P,Ankistrodesmus,26.49237473
NLA06608-0010,2,P,Anuraeopsis,2.73962E-05
NLA06608-0010,2,P,Asplanchna,5.47925E-05
NLA06608-0010,2,P,Botryococcus,11.25925926
NLA06608-0010,2,P,Ceratium,17.22004357
NLA06608-0010,2,P,Ceriodaphnia,0.000253131
NLA06608-0010,2,P,Chilomonas,1.986928105
NLA06608-0010,2,P,Chlorella,42.60856935
NLA06608-0010,2,P,Chroococcus,142.617284
NLA06608-0010,2,P,Chroomonas,31.34931009
NLA06608-0010,2,P,Chrysochromulina,79.47712418
NLA06608-0010,2,P,Coelastrum,11.92156863
NLA06608-0010,2,P,Conochilidae,1.36981E-05
NLA06608-0010,2,P,Crucigenia,70.64633261
NLA06608-0010,2,P,Cryptomonas,143.7211329
NLA06608-0010,2,P,Cyclopidae,0.00045202
NLA06608-0010,2,P,Daphnia_mendotae_complex,0.000578586
NLA06608-0010,2,P,Daphnia_retrocurva,0.001211415
NLA06608-0010,2,P,Diaphanosoma,0.000759394
NLA06608-0010,2,P,Diaptomidae,0.001265657
NLA06608-0010,2,P,Discostella,136.6564996
NLA06608-0010,2,P,Elakatothrix,1.986928105
NLA06608-0010,2,P,Fragilaria,23.40159768
NLA06608-0010,2,P,Gomphosphaeria,95.37254902
NLA06608-0010,2,P,Gymnodinium,334.9077705
NLA06608-0010,2,P,Kellicottia_bostoniensis,0.000999963
NLA06608-0010,2,P,Kellicottia_longispina,1.36981E-05
NLA06608-0010,2,P,Keratella_cceo,0.000643812
NLA06608-0010,2,P,Lepocinclis,330.2716049
NLA06608-0010,2,P,Lyngbya,15.01234568
NLA06608-0010,2,P,Microcystis,1257.283951
NLA06608-0010,2,P,Monoraphidium,20.7523602
NLA06608-0010,2,P,Navicula,11.48002905
NLA06608-0010,2,P,Oocystis,248.1452433
NLA06608-0010,2,P,Oscillatoria,1.986928105
NLA06608-0010,2,P,Peridinium,18.98620189
NLA06608-0010,2,P,Planktosphaeria,1054.175744
NLA06608-0010,2,P,Ploesoma,6.84906E-05
NLA06608-0010,2,P,Polyarthra,0.000342453
NLA06608-0010,2,P,Pyrenomonas,51.43936093
NLA06608-0010,2,P,Scenedesmus,15.01234568
NLA06608-0010,2,P,Synechococcus,540.0029049
NLA06608-0010,2,P,Synechocystis,507.328976
NLA06608-0010,2,P,Synedra,1.986928105
NLA06608-0010,2,P,Westella,49.67320261
NLA06608-0012,1,P,Anabaena,199.1890881
NLA06608-0012,1,P,Aphanizomenon,764.8860982
NLA06608-0012,1,P,Asplanchna,0.000904076
NLA06608-0012,1,P,Bosmina,0.000508974
NLA06608-0012,1,P,Brachionus_angularis,0.000602717
NLA06608-0012,1,P,Brachionus_caudatus,0.00085385
NLA06608-0012,1,P,Ceriodaphnia,0.004071791
NLA06608-0012,1,P,Chlamydomonas,15.93512705
NLA06608-0012,1,P,Chydoridae,0.00020359
NLA06608-0012,1,P,Closterium,3.983781762
NLA06608-0012,1,P,Coelastrum,3.983781762
NLA06608-0012,1,P,Conochilidae,0.002712229
NLA06608-0012,1,P,Cryptomonas,11.95134528
NLA06608-0012,1,P,Cyclopidae,0.003766407
NLA06608-0012,1,P,Cyclotella,227.0755604
NLA06608-0012,1,P,Dactylococcopsis,3.983781762
NLA06608-0012,1,P,Daphnia_ambigua,0.000508974
NLA06608-0012,1,P,Daphnia_parvula,0.009670505
NLA06608-0012,1,P,Diaphanosoma,0.005700508
NLA06608-0012,1,P,Diaptomidae,0.010179478
NLA06608-0012,1,P,Filinia,0.000150679
NLA06608-0012,1,P,Hexarthra,0.000251132
NLA06608-0012,1,P,Keratella_cceo,0.001004529
NLA06608-0012,1,P,Lecanidae,5.02265E-05
NLA06608-0012,1,P,Melosira,573.6645737
NLA06608-0012,1,P,Nitzschia,19.91890881
NLA06608-0012,1,P,Oocystis,39.83781762
NLA06608-0012,1,P,Polyarthra,0.000100453
NLA06608-0012,1,P,Schroederia,59.75672642
NLA06608-0012,1,P,Trachelomonas,19.91890881
NLA06608-0012,1,P,Trichocerca,0.000150679
NLA06608-0012,2,P,Aphanizomenon,115.8095238
NLA06608-0012,2,P,Asterionella,9.650793651
NLA06608-0012,2,P,Aulacoseira,1447.619048
NLA06608-0012,2,P,Bosmina,2.51132E-05
NLA06608-0012,2,P,Brachionus_angularis,0.000497242
NLA06608-0012,2,P,Brachionus_calyciflorus,0.000497242
NLA06608-0012,2,P,Brachionus_caudatus,0.000828736
NLA06608-0012,2,P,Brachionus_havanaensis,0.000165747
NLA06608-0012,2,P,Brachionus_quadridentatus,0.000165747
NLA06608-0012,2,P,Ceriodaphnia,0.000200906
NLA06608-0012,2,P,Chroomonas,28.95238095
NLA06608-0012,2,P,Closterium,38.6031746
NLA06608-0012,2,P,Conochilidae,0.030828998
NLA06608-0012,2,P,Cryptomonas,48.25396825
NLA06608-0012,2,P,Cyclopidae,2.51132E-05
NLA06608-0012,2,P,Cyclotella,559.7460317
NLA06608-0012,2,P,Daphnia_parvula,0.001255661
NLA06608-0012,2,P,Diaphanosoma,0.000652944
NLA06608-0012,2,P,Diaptomidae,0.002109511
NLA06608-0012,2,P,Discostella,115.8095238
NLA06608-0012,2,P,Filinia,0.000165747
NLA06608-0012,2,P,Gymnodinium,67.55555556
NLA06608-0012,2,P,Hexarthra,0.000165747
NLA06608-0012,2,P,Kellicottia_bostoniensis,0.000165747
NLA06608-0012,2,P,Keratella_cceo,0.000165747
NLA06608-0012,2,P,Lecanidae,0.000165747
NLA06608-0012,2,P,Microcystis,12304.7619
NLA06608-0012,2,P,Peridinium,19.3015873
NLA06608-0012,2,P,Scenedesmus,57.9047619
NLA06608-0012,2,P,Sphaerocystis,77.20634921
NLA06608-0012,2,P,Stephanodiscus,57.9047619
NLA06608-0012,2,P,Synchaeta,0.000165747
NLA06608-0012,2,P,Synedra,28.95238095
NLA06608-0012,2,P,Trachelomonas,19.3015873
NLA06608-0013,1,P,Asterionella,9.710468044
NLA06608-0013,1,P,Bosmina,4.18554E-05
NLA06608-0013,1,P,Botryococcus,34.85809041
NLA06608-0013,1,P,Brachionus_havanaensis,8.37108E-05
NLA06608-0013,1,P,Chlamydomonas,0.99594544
NLA06608-0013,1,P,Chlorococcum,0.49797272
NLA06608-0013,1,P,Chroococcus,24.89863601
NLA06608-0013,1,P,Chrysococcus,1.2449318
NLA06608-0013,1,P,Coelastrum,29.87836321
NLA06608-0013,1,P,Conochilidae,8.37108E-05
NLA06608-0013,1,P,Cryptomonas,16.68208613
NLA06608-0013,1,P,Cyclopidae,0.000292988
NLA06608-0013,1,P,Daphnia_ambigua,0.002343901
NLA06608-0013,1,P,Diaphanosoma,0.000376698
NLA06608-0013,1,P,Dinobryon,1.493918161
NLA06608-0013,1,P,Eudorina,24.89863601
NLA06608-0013,1,P,Euglena,0.49797272
NLA06608-0013,1,P,Gastropus,8.37108E-05
NLA06608-0013,1,P,Gloeocapsa,3.983781762
NLA06608-0013,1,P,Gomphosphaeria,9.710468044
NLA06608-0013,1,P,Keratella_cceo,0.004269249
NLA06608-0013,1,P,Mallomonas,4.232768122
NLA06608-0013,1,P,Merismopedia,9.959454404
NLA06608-0013,1,P,Microcystis,74.69590803
NLA06608-0013,1,P,Nitzschia,7.718577163
NLA06608-0013,1,P,Ochromonas,1.742904521
NLA06608-0013,1,P,Oocystis,0.99594544
NLA06608-0013,1,P,Oscillatoria,70.96111263
NLA06608-0013,1,P,Peridinium,0.99594544
NLA06608-0013,1,P,Planktolyngbya,8.465536243
NLA06608-0013,1,P,Ploesoma,0.000669686
NLA06608-0013,1,P,Polyarthra,0.001925347
NLA06608-0013,1,P,Sphaerocystis,16.43309977
NLA06608-0013,1,P,Staurastrum,0.49797272
NLA06608-0013,1,P,Synchaeta,0.000334843
NLA06608-0013,1,P,Synedra,0.24898636
NLA06608-0013,1,P,Synura,14.93918161
NLA06608-0013,1,P,Trachelomonas,1.2449318
NLA06608-0013,1,P,Trichocerca,0.000334843
NLA06608-0013,2,D,Anabaena,19.91890881
NLA06608-0013,2,D,Asterionella,41.8297085
NLA06608-0013,2,D,Asterococcus,3.983781762
NLA06608-0013,2,D,Aulacoseira,1.991890881
NLA06608-0013,2,D,Bosmina,0.000125566
NLA06608-0013,2,D,Ceriodaphnia,0.000334843
NLA06608-0013,2,D,Chlamydomonas,0.99594544
NLA06608-0013,2,D,Coelastrum,39.83781762
NLA06608-0013,2,D,Conochilidae,0.003181009
NLA06608-0013,2,D,Cryptomonas,7.469590803
NLA06608-0013,2,D,Cyclopidae,0.000334843
NLA06608-0013,2,D,Cyclotella,1.493918161
NLA06608-0013,2,D,Daphnia_ambigua,0.000711541
NLA06608-0013,2,D,Diaptomidae,4.18554E-05
NLA06608-0013,2,D,Dinobryon,3.983781762
NLA06608-0013,2,D,Eudorina,44.81754482
NLA06608-0013,2,D,Euglena,3.983781762
NLA06608-0013,2,D,Eunotia,0.99594544
NLA06608-0013,2,D,Gloeocapsa,7.967563523
NLA06608-0013,2,D,Gomphosphaeria,124.49318
NLA06608-0013,2,D,Hexarthra,0.00365816
NLA06608-0013,2,D,Kellicottia_bostoniensis,0.00349911
NLA06608-0013,2,D,Keratella_cceo,0.007793472
NLA06608-0013,2,D,Mallomonas,2.987836321
NLA06608-0013,2,D,Microcystis,687.2023539
NLA06608-0013,2,D,Nitzschia,17.42904521
NLA06608-0013,2,D,Ochromonas,2.489863601
NLA06608-0013,2,D,Oocystis,0.99594544
NLA06608-0013,2,D,Oscillatoria,44.81754482
NLA06608-0013,2,D,Phacus,3.983781762
NLA06608-0013,2,D,Planktolyngbya,25.39660873
NLA06608-0013,2,D,Ploesoma,0.001272404
NLA06608-0013,2,D,Polyarthra,0.014155489
NLA06608-0013,2,D,Sphaerocystis,87.64319875
NLA06608-0013,2,D,Tabellaria,0.49797272
NLA06608-0013,2,D,Trichocerca,0.00015905
NLA06608-0013,2,D,Volvox,24.89863601
NLA06608-0013,2,P,Achnanthidium,9.959454404
NLA06608-0013,2,P,Asplanchna,0.001060336
NLA06608-0013,2,P,Asterionella,433.2362666
NLA06608-0013,2,P,Asterococcus,159.3512705
NLA06608-0013,2,P,Aulacoseira,39.83781762
NLA06608-0013,2,P,Bosmina,0.000167422
NLA06608-0013,2,P,Brachionus_angularis,0.000265084
NLA06608-0013,2,P,Brachionus_forficula,0.000265084
NLA06608-0013,2,P,Ceriodaphnia,0.001255661
NLA06608-0013,2,P,Chlamydomonas,24.89863601
NLA06608-0013,2,P,Chroococcus,896.3508964
NLA06608-0013,2,P,Chydoridae,4.18554E-05
NLA06608-0013,2,P,Closterium,4.979727202
NLA06608-0013,2,P,Coelastrum,497.9727202
NLA06608-0013,2,P,Coliothecidae,0.000265084
NLA06608-0013,2,P,Conochilidae,0.006362018
NLA06608-0013,2,P,Cryptomonas,49.79727202
NLA06608-0013,2,P,Cyclopidae,0.000334843
NLA06608-0013,2,P,Cyclotella,14.93918161
NLA06608-0013,2,P,Daphnia_ambigua,0.00389255
NLA06608-0013,2,P,Daphnia_mendotae_complex,0.000376698
NLA06608-0013,2,P,Diaphanosoma,0.000376698
NLA06608-0013,2,P,Diaptomidae,4.18554E-05
NLA06608-0013,2,P,Eremosphaera,4.979727202
NLA06608-0013,2,P,Euglena,39.83781762
NLA06608-0013,2,P,Filinia,0.000265084
NLA06608-0013,2,P,Frustulia,4.979727202
NLA06608-0013,2,P,Gastropus,0.000265084
NLA06608-0013,2,P,Gloeocapsa,79.67563523
NLA06608-0013,2,P,Kellicottia_bostoniensis,0.001590504
NLA06608-0013,2,P,Kellicottia_longispina,0.002650841
NLA06608-0013,2,P,Keratella_cceo,0.020941641
NLA06608-0013,2,P,Keratella_hiemalis,0.001060336
NLA06608-0013,2,P,Keratella_taurocephala,0.002120673
NLA06608-0013,2,P,Keratella_testudo,0.000265084
NLA06608-0013,2,P,Mallomonas,4.979727202
NLA06608-0013,2,P,Microcystis,9859.85986
NLA06608-0013,2,P,Nitzschia,34.85809041
NLA06608-0013,2,P,Ochromonas,9.959454404
NLA06608-0013,2,P,Oocystis,29.87836321
NLA06608-0013,2,P,Oscillatoria,373.4795401
NLA06608-0013,2,P,Peridinium,19.91890881
NLA06608-0013,2,P,Planktolyngbya,1015.864349
NLA06608-0013,2,P,Ploesoma,0.000265084
NLA06608-0013,2,P,Polyarthra,0.013784371
NLA06608-0013,2,P,Sphaerocystis,1205.093983
NLA06608-0013,2,P,Staurastrum,4.979727202
NLA06608-0013,2,P,Synchaeta,0.000530168
NLA06608-0013,2,P,Synedra,4.979727202
NLA06608-0013,2,P,Tabellaria,4.979727202
NLA06608-0013,2,P,Trichocerca,0.001590504
NLA06608-0014,1,P,Anabaena,122.1850499
NLA06608-0014,1,P,Aphanocapsa,155.2080364
NLA06608-0014,1,P,Botryococcus,2311.609052
NLA06608-0014,1,P,Brachionus_caudatus,0.000150679
NLA06608-0014,1,P,Brachionus_urceolaris_complex,0.000150679
NLA06608-0014,1,P,Chroococcus,1109.572345
NLA06608-0014,1,P,Coelomoron,4121.26871
NLA06608-0014,1,P,Conochilidae,0.001808152
NLA06608-0014,1,P,Cosmarium,13.20919458
NLA06608-0014,1,P,Cryptomonas,118.8827512
NLA06608-0014,1,P,Cyclotella,6.604597292
NLA06608-0014,1,P,Diaptomidae,0.14292915
NLA06608-0014,1,P,Elakatothrix,6.604597292
NLA06608-0014,1,P,Epithemia,3.302298646
NLA06608-0014,1,P,Keratella_cceo,0.000150679
NLA06608-0014,1,P,Keratella_quadrata,0.000602717
NLA06608-0014,1,P,Komma,39.62758375
NLA06608-0014,1,P,Lecanidae,0.001808152
NLA06608-0014,1,P,Leptolyngbya,924.6436208
NLA06608-0014,1,P,Planktothrix,686.8781183
NLA06608-0014,1,P,Pseudanabaena,594.4137562
NLA06608-0014,1,P,Tetraedron,3.302298646
NLA06608-0014,1,P,Trachelomonas,13.20919458
NLA06608-0014,2,D,Botryococcus,7842.959284
NLA06608-0014,2,D,Brachionus_angularis,0.000107628
NLA06608-0014,2,D,Brachionus_calyciflorus,0.000322884
NLA06608-0014,2,D,Brachionus_caudatus,0.000107628
NLA06608-0014,2,D,Brachionus_urceolaris_complex,0.000107628
NLA06608-0014,2,D,Chlamydomonas,5.019493942
NLA06608-0014,2,D,Chroococcus,722.8071276
NLA06608-0014,2,D,Coelomoron,40.15595153
NLA06608-0014,2,D,Conochilidae,0.000215256
NLA06608-0014,2,D,Cryptomonas,7.529240912
NLA06608-0014,2,D,Cyclopidae,5.38141E-05
NLA06608-0014,2,D,Cyclotella,1.254873485
NLA06608-0014,2,D,Diaptomidae,0.00715727
NLA06608-0014,2,D,Dictyosphaerium,10.03898788
NLA06608-0014,2,D,Elakatothrix,2.509746971
NLA06608-0014,2,D,Filinia,0.000107628
NLA06608-0014,2,D,Gastropus,0.000107628
NLA06608-0014,2,D,Glenodiniopsis,5.019493942
NLA06608-0014,2,D,Keratella_quadrata,0.000322884
NLA06608-0014,2,D,Limnothrix,80.31190307
NLA06608-0014,2,D,Mallomonas,2.509746971
NLA06608-0014,2,D,Notholca,0.000215256
NLA06608-0014,2,D,Ochromonas,2.509746971
NLA06608-0014,2,D,Pinnularia,1.254873485
NLA06608-0014,2,D,Pseudanabaena,105.4093728
NLA06608-0014,2,D,Schroederia,2.509746971
NLA06608-0014,2,D,Stipitococcus,27.60721668
NLA06608-0014,2,D,Tetraedron,2.509746971
NLA06608-0014,2,P,Botryococcus,3764.620456
NLA06608-0014,2,P,Brachionus_caudatus,0.000107628
NLA06608-0014,2,P,Brachionus_urceolaris_complex,0.000968653
NLA06608-0014,2,P,Ceriodaphnia,5.38141E-05
NLA06608-0014,2,P,Coelosphaerium,2718.892552
NLA06608-0014,2,P,Dactylococcopsis,8.365823236
NLA06608-0014,2,P,Diaptomidae,0.004305125
NLA06608-0014,2,P,Eunotia,2.091455809
NLA06608-0014,2,P,Fragilaria,4.182911618
NLA06608-0014,2,P,Gomphosphaeria,50.19493942
NLA06608-0014,2,P,Homoeothrix,62.74367427
NLA06608-0014,2,P,Komma,148.4933624
NLA06608-0014,2,P,Lecanidae,0.000107628
NLA06608-0014,2,P,Leptolyngbya,470.577557
NLA06608-0014,2,P,Lyngbya,62.74367427
NLA06608-0014,2,P,Scenedesmus,16.73164647
NLA06608-0014,2,P,Schroederia,8.365823236
NLA06608-0014,2,P,Spirulina,100.3898788
NLA06608-0015,1,P,Asplanchna,0.000946575
NLA06608-0015,1,P,Bosmina,1.21516E-05
NLA06608-0015,1,P,Brachionus_calyciflorus,0.000135225
NLA06608-0015,1,P,Ceriodaphnia,1.21516E-05
NLA06608-0015,1,P,Chroomonas,67.55555556
NLA06608-0015,1,P,Conochilidae,0.000135225
NLA06608-0015,1,P,Cryptomonas,202.6666667
NLA06608-0015,1,P,Cyclopidae,0.000449608
NLA06608-0015,1,P,Daphnia_catawba_pulex_complex,0.000121516
NLA06608-0015,1,P,Daphnia_parvula,0.000121516
NLA06608-0015,1,P,Diaphanosoma,0.000109364
NLA06608-0015,1,P,Diaptomidae,0.000206577
NLA06608-0015,1,P,Discostella,33.77777778
NLA06608-0015,1,P,Gymnodinium,827.5555556
NLA06608-0015,1,P,Keratella_cceo,0.000135225
NLA06608-0015,1,P,Keratella_quadrata,0.030696091
NLA06608-0015,1,P,Oscillatoria,557.3333333
NLA06608-0015,1,P,Peridinium,118.2222222
NLA06608-0015,1,P,Polyarthra,0.001893151
NLA06608-0015,1,P,Pompholyx,0.002704501
NLA06608-0015,1,P,Pyrenomonas,16.88888889
NLA06608-0015,1,P,Synchaeta,0.003110177
NLA06608-0015,1,P,Synechococcus,3124.444444
NLA06608-0015,1,P,Trachelomonas,33.77777778
NLA06608-0015,2,D,Asplanchna,0.000309086
NLA06608-0015,2,D,Aulacoseira,16.88888889
NLA06608-0015,2,D,Bosmina,0.000202838
NLA06608-0015,2,D,Brachionus_angularis,0.002781773
NLA06608-0015,2,D,Brachionus_caudatus,0.000309086
NLA06608-0015,2,D,Ceriodaphnia,0.000144884
NLA06608-0015,2,D,Conochilidae,0.011127091
NLA06608-0015,2,D,Cryptomonas,405.3333333
NLA06608-0015,2,D,Cyclopidae,0.001332933
NLA06608-0015,2,D,Daphnia_lumholtzi,0.001014188
NLA06608-0015,2,D,Daphnia_parvula,0.00217326
NLA06608-0015,2,D,Diaphanosoma,0.000695443
NLA06608-0015,2,D,Diaptomidae,0.007504991
NLA06608-0015,2,D,Discostella,33.77777778
NLA06608-0015,2,D,Gymnodinium,1165.333333
NLA06608-0015,2,D,Hexarthra,0.004636288
NLA06608-0015,2,D,Keratella_quadrata,0.022872355
NLA06608-0015,2,D,Microcystis,18240
NLA06608-0015,2,D,Moina,2.89768E-05
NLA06608-0015,2,D,Peridinium,152
NLA06608-0015,2,D,Polyarthra,0.001854515
NLA06608-0015,2,D,Pompholyx,0.03894482
NLA06608-0015,2,D,Radiococcus,16.88888889
NLA06608-0015,2,D,Spirulina,16.88888889
NLA06608-0015,2,D,Synchaeta,0.001545429
NLA06608-0015,2,D,Synechococcus,4357.333333
NLA06608-0015,2,D,Temoridae,0.000173861
NLA06608-0015,2,D,Trichocerca,0.004327202
NLA06608-0015,2,P,Aphanizomenon,45.03703704
NLA06608-0015,2,P,Asplanchna,0.000956234
NLA06608-0015,2,P,Aulacoseira,22.51851852
NLA06608-0015,2,P,Bosmina,0.000336378
NLA06608-0015,2,P,Brachionus_angularis,0.002231214
NLA06608-0015,2,P,Ceriodaphnia,6.72755E-05
NLA06608-0015,2,P,Chroococcus,22.51851852
NLA06608-0015,2,P,Closterium,22.51851852
NLA06608-0015,2,P,Conochilidae,0.023587116
NLA06608-0015,2,P,Cryptomonas,1283.555556
NLA06608-0015,2,P,Cyclopidae,0.002287368
NLA06608-0015,2,P,Daphnia_lumholtzi,0.001009133
NLA06608-0015,2,P,Daphnia_retrocurva,0.00692938
NLA06608-0015,2,P,Diaphanosoma,0.001345511
NLA06608-0015,2,P,Diaptomidae,0.011033188
NLA06608-0015,2,P,Gymnodinium,630.5185185
NLA06608-0015,2,P,Hexarthra,0.002868703
NLA06608-0015,2,P,Keratella_cceo,0.000318745
NLA06608-0015,2,P,Keratella_quadrata,0.014662261
NLA06608-0015,2,P,Lyngbya,67.55555556
NLA06608-0015,2,P,Peridinium,135.1111111
NLA06608-0015,2,P,Phacus,22.51851852
NLA06608-0015,2,P,Polyarthra,0.002231214
NLA06608-0015,2,P,Pompholyx,0.028049543
NLA06608-0015,2,P,Puncticulata,22.51851852
NLA06608-0015,2,P,Synchaeta,0.002231214
NLA06608-0015,2,P,Synechococcus,6192.592593
NLA06608-0015,2,P,Synechocystis,1711.407407
NLA06608-0015,2,P,Trichocerca,0.002868703
NLA06608-0016,1,P,Achnanthidium,12.80483148
NLA06608-0016,1,P,Amphora,12.80483148
NLA06608-0016,1,P,Anabaena,819.509215
NLA06608-0016,1,P,Aphanizomenon,153.6579778
NLA06608-0016,1,P,Aphanocapsa,96.03623613
NLA06608-0016,1,P,Aulacoseira,371.340113
NLA06608-0016,1,P,Bdelloidea,8.58536E-05
NLA06608-0016,1,P,Brachionus_angularis,0.001888779
NLA06608-0016,1,P,Brachionus_urceolaris_complex,8.58536E-05
NLA06608-0016,1,P,Ceratium,25.60966297
NLA06608-0016,1,P,Chlamydomonas,12.80483148
NLA06608-0016,1,P,Chydoridae,0.000243031
NLA06608-0016,1,P,Coelastrum,409.7546075
NLA06608-0016,1,P,Cosmarium,19.20724723
NLA06608-0016,1,P,Crucigenia,460.9739334
NLA06608-0016,1,P,Cryptomonas,32.01207871
NLA06608-0016,1,P,Cyclopidae,0.001239459
NLA06608-0016,1,P,Daphnia_catawba_pulex_complex,0.000631881
NLA06608-0016,1,P,Daphnia_mendotae_complex,0.001117944
NLA06608-0016,1,P,Daphnia_retrocurva,0.003475347
NLA06608-0016,1,P,Diaptomidae,0.002819162
