SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,REF_NUTR,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_OE5,INDXSAMP_OE5,OE5,OE5_COND,OE5_COND_985,OE5_COND_R,SHORT_ID,FLAG_OE5,COMMENT_OE5
NLA06608-0043,1,PROB_Lake,Target_Sampled,Target,41.553395,-85.4442417,IN,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4050001,,,YES,YES,YES,1.195474,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0067,,
NLA06608-0043,2,PROB_Lake,Target_Sampled,Target,41.553395,-85.4442417,IN,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4050001,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0044,1,PROB_Lake,Target_Sampled,Target,42.4048448,-101.7024805,NE,Region_7,>100,,NLALake,Panel_1,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,N,10,10150004,,,YES,YES,YES,1.037202,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0069,,
NLA06608-0044,2,PROB_Lake,Target_Sampled,Target,42.4048448,-101.7024805,NE,Region_7,>100,,NLALake,Panel_1,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,N,10,10150004,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0045,1,PROB_Lake,Target_Sampled,Target,37.2932049,-77.8898611,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,2,2080207,,,YES,YES,YES,0.896114,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0071,,
NLA06608-0045,2,PROB_Lake,Target_Sampled,Target,37.2932049,-77.8898611,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,2,2080207,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0048,1,PROB_Lake,Target_Sampled,Target,36.7872968,-89.1757255,MO,Region_7,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,200.6912525,MO,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,8,8020201,,,YES,YES,YES,0.258542,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0075,,
NLA06608-0048,2,PROB_Lake,Target_Sampled,Target,36.7872968,-89.1757255,MO,Region_7,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,200.6912525,MO,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,8,8020201,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0049,1,PROB_Lake,Target_Sampled,Target,45.0623267,-117.1533553,OR,Region_10,"(10,20]",,NLALake,Panel_1,"WMT_OR_(10,20]",0.01349449,73.39092627,16.3981468,OR,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,N,17,17050201,,,YES,YES,YES,1.150604,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0077,,
NLA06608-0050,1,PROB_Lake,Target_Sampled,Target,43.4460179,-71.8086866,NH,Region_1,"(10,20]",,NLALake,Panel_1,"NAP_NH_(10,20]",0.00887678,111.569018,83.2859528,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,Y,1,1070003,,,YES,YES,YES,0.799081,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0078,,
NLA06608-0050,2,PROB_Lake,Target_Sampled,Target,43.4460179,-71.8086866,NH,Region_1,"(10,20]",,NLALake,Panel_1,"NAP_NH_(10,20]",0.00887678,111.569018,83.2859528,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,Y,1,1070003,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0053,1,PROB_Lake,Target_Sampled,Target,43.558193,-73.4396072,NY,Region_2,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,N,2,2010001,,,YES,YES,YES,1.050207,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0082,,
NLA06608-0053,2,PROB_Lake,Target_Sampled,Target,43.558193,-73.4396072,NY,Region_2,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,N,2,2010001,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0057,1,PROB_Lake,Target_Sampled,Target,34.9618921,-80.5168614,NC,Region_4,"(50,100]",,NLALake,Panel_1,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,3,3040105,,,YES,YES,YES,0.697903,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0087,,
NLA06608-0057,2,PROB_Lake,Target_Sampled,Target,34.9618921,-80.5168614,NC,Region_4,"(50,100]",,NLALake,Panel_1,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,3,3040105,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0061,1,PROB_Lake,Target_Sampled,Target,34.2455815,-113.5793644,AZ,Region_9,>100,,NLALake,Panel_1,XER_AZ_>100,0.21313588,4.64667594,1.2014631,AZ,NO,WMTNS,XER,81,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,15,15030204,,,YES,YES,YES,0.813101,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0092,,
NLA06608-0061,2,PROB_Lake,Target_Sampled,Target,34.2455815,-113.5793644,AZ,Region_9,>100,,NLALake,Panel_1,XER_AZ_>100,0.21313588,4.64667594,1.2014631,AZ,NO,WMTNS,XER,81,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,15,15030204,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0062,1,PROB_Lake,Target_Sampled,Target,47.3206799,-99.7462943,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130103,,,YES,YES,YES,0.30644,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0094,,
NLA06608-0062,2,PROB_Lake,Target_Sampled,Target,47.3206799,-99.7462943,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130103,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0064,1,PROB_Lake,Target_Sampled,Target,48.8940613,-112.1680165,MT,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_MT_(20,50]",0.03936614,25.15800295,5.4419336,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,N,10,10050002,,,YES,YES,YES,0.238086,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0097,,
NLA06608-0064,2,PROB_Lake,Target_Sampled,Target,48.8940613,-112.1680165,MT,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_MT_(20,50]",0.03936614,25.15800295,5.4419336,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,N,10,10050002,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0065,1,PROB_Lake,Target_Sampled,Target,48.9624338,-115.116608,MT,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_MT_(50,100]",0.02820818,35.10944309,7.594532,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17010101,,,YES,YES,YES,0.818536,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0099,,
NLA06608-0065,2,PROB_Lake,Target_Sampled,Target,48.9624338,-115.116608,MT,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_MT_(50,100]",0.02820818,35.10944309,7.594532,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17010101,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0066,1,PROB_Lake,Target_Sampled,Target,39.7685143,-79.3808178,PA,Region_3,>100,,NLALake,Panel_1,SAP_PA_>100,0.04646043,21.31649116,8.9358501,PA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,Y,5,5020006,,,YES,YES,YES,1.307704,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0101,,
NLA06608-0066,2,PROB_Lake,Target_Sampled,Target,39.7685143,-79.3808178,PA,Region_3,>100,,NLALake,Panel_1,SAP_PA_>100,0.04646043,21.31649116,8.9358501,PA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,Y,5,5020006,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0068,1,PROB_Lake,Target_Sampled,Target,37.8244761,-107.8853911,CO,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_CO_(50,100]",0.04653754,21.28117139,9.1719403,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,14,14030003,,,YES,YES,YES,0.915964,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0104,,
NLA06608-0068,2,PROB_Lake,Target_Sampled,Target,37.8244761,-107.8853911,CO,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_CO_(50,100]",0.04653754,21.28117139,9.1719403,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,14,14030003,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0069,1,PROB_Lake,Target_Sampled,Target,28.6373595,-81.137597,FL,Region_4,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,N,3,3080101,,,YES,YES,YES,0.912925,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0106,,
NLA06608-0069,2,PROB_Lake,Target_Sampled,Target,28.6373595,-81.137597,FL,Region_4,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,N,3,3080101,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0071,1,PROB_Lake,Target_Sampled,Target,31.6668399,-91.5091693,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,N,8,8060100,,,YES,YES,YES,0.51961,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0109,,
NLA06608-0071,2,PROB_Lake,Target_Sampled,Target,31.6668399,-91.5091693,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,N,8,8060100,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0072,1,PROB_Lake,Target_Sampled,Target,32.2376622,-98.405152,TX,Region_6,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,N,12,12070201,,,YES,YES,YES,0.773023,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0111,,
NLA06608-0072,2,PROB_Lake,Target_Sampled,Target,32.2376622,-98.405152,TX,Region_6,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,N,12,12070201,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0073,1,PROB_Lake,Target_Sampled,Target,39.5247703,-118.878391,NV,Region_9,>100,,NLALake,Panel_1,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,16,16050203,,,YES,"YES, PARTIAL",YES,0.119707,9:NO DATA,9:NO DATA,9:NO DATA,L0113,X,Incomplete zooplankton data-- O/E value likely invalid
NLA06608-0073,2,PROB_Lake,Target_Sampled,Target,39.5247703,-118.878391,NV,Region_9,>100,,NLALake,Panel_1,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,16,16050203,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0076,1,PROB_Lake,Target_Sampled,Target,39.4144129,-94.4979306,MO,Region_7,>100,,NLALake,Panel_1,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,10,10240012,,,YES,YES,YES,0.766381,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0117,,
NLA06608-0076,2,PROB_Lake,Target_Sampled,Target,39.4144129,-94.4979306,MO,Region_7,>100,,NLALake,Panel_1,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,10,10240012,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0077,1,PROB_Lake,Target_Sampled,Target,40.9270469,-74.5338826,NJ,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NJ_(50,100]",0.05045804,19.62766347,47.7967401,NJ,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,N,2,2030103,,,YES,YES,YES,0.712065,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0119,,
NLA06608-0077,2,PROB_Lake,Target_Sampled,Target,40.9270469,-74.5338826,NJ,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NJ_(50,100]",0.05045804,19.62766347,47.7967401,NJ,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,N,2,2030103,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0078,1,PROB_Lake,Target_Sampled,Target,48.1778112,-100.2942095,ND,Region_8,"(10,20]",,NLALake,Panel_1,"TPL_ND_(10,20]",0.00274667,360.5718727,324.9301387,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,9,9020202,,,YES,YES,YES,0.519501,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0121,,
NLA06608-0078,2,PROB_Lake,Target_Sampled,Target,48.1778112,-100.2942095,ND,Region_8,"(10,20]",,NLALake,Panel_1,"TPL_ND_(10,20]",0.00274667,360.5718727,324.9301387,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,9,9020202,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0079,1,PROB_Lake,Target_Sampled,Target,39.9858551,-107.2317809,CO,Region_8,>100,,NLALake,Panel_1,WMT_CO_>100,0.04226383,23.43312119,10.0994059,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,Y,14,14050005,,,YES,YES,YES,0.881258,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,1:LEAST DISTURBED,L0123,,
NLA06608-0079,2,PROB_Lake,Target_Sampled,Target,39.9858551,-107.2317809,CO,Region_8,>100,,NLALake,Panel_1,WMT_CO_>100,0.04226383,23.43312119,10.0994059,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,Y,14,14050005,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0080,1,PROB_Lake,Target_Sampled,Target,34.1200351,-91.561052,AR,Region_6,"(50,100]",,NLALake,Panel_1,"CPL_AR_(50,100]",0.0153186,64.65169053,31.3730904,AR,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,8,8020402,,,YES,YES,YES,0.602757,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0125,,
NLA06608-0080,2,PROB_Lake,Target_Sampled,Target,34.1200351,-91.561052,AR,Region_6,"(50,100]",,NLALake,Panel_1,"CPL_AR_(50,100]",0.0153186,64.65169053,31.3730904,AR,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,8,8020402,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0081,1,PROB_Lake,Target_Sampled,Target,48.2261203,-122.1241675,WA,Region_10,"(10,20]",,NLALake,Panel_1,"WMT_WA_(10,20]",0.00907729,109.104571,32.5493729,WA,YES,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17110008,,,YES,YES,YES,0.449089,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0127,,
NLA06608-0081,2,PROB_Lake,Target_Sampled,Target,48.2261203,-122.1241675,WA,Region_10,"(10,20]",,NLALake,Panel_1,"WMT_WA_(10,20]",0.00907729,109.104571,32.5493729,WA,YES,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17110008,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0083,1,PROB_Lake,Target_Sampled,Target,45.9509644,-99.1364505,ND,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_ND_(20,50]",0.0165211,59.94596611,54.0204397,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130106,,,YES,YES,YES,0.436598,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0130,,
NLA06608-0083,2,PROB_Lake,Target_Sampled,Target,45.9509644,-99.1364505,ND,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_ND_(20,50]",0.0165211,59.94596611,54.0204397,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130106,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0085,1,PROB_Lake,Target_Sampled,Target,43.4604545,-116.1414317,ID,Region_10,"(20,50]",,NLALake,Panel_1,"XER_ID_(20,50]",0.0333474,29.69866921,9.2062365,ID,YES,WMTNS,XER,12,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,17,17050114,,,YES,YES,YES,0.489171,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0133,,
NLA06608-0085,2,PROB_Lake,Target_Sampled,Target,43.4604545,-116.1414317,ID,Region_10,"(20,50]",,NLALake,Panel_1,"XER_ID_(20,50]",0.0333474,29.69866921,9.2062365,ID,YES,WMTNS,XER,12,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,17,17050114,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0086,1,PROB_Lake,Target_Sampled,Target,45.6165707,-122.4260347,WA,Region_10,>100,,NLALake,Panel_1,WMT_WA_>100,0.03380155,29.29964099,8.7410173,WA,YES,WMTNS,WMT,3,I,Willamette and Central Valleys,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17080001,,,YES,YES,YES,0.71058,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0135,,
NLA06608-0086,2,PROB_Lake,Target_Sampled,Target,45.6165707,-122.4260347,WA,Region_10,>100,,NLALake,Panel_1,WMT_WA_>100,0.03380155,29.29964099,8.7410173,WA,YES,WMTNS,WMT,3,I,Willamette and Central Valleys,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17080001,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0089,1,PROB_Lake,Target_Sampled,Target,35.7733743,-81.5417459,NC,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.9391989,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,3,3050101,,,YES,YES,YES,0.846256,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0138,,
NLA06608-0089,2,PROB_Lake,Target_Sampled,Target,35.7733743,-81.5417459,NC,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.9391989,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,3,3050101,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0090,1,PROB_Lake,Target_Sampled,Target,42.9307547,-109.6534609,WY,Region_8,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,299.2804077,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,Y,14,14040102,,,YES,YES,YES,0.737831,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0140,,
NLA06608-0090,2,PROB_Lake,Target_Sampled,Target,42.9307547,-109.6534609,WY,Region_8,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,299.2804077,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,Y,14,14040102,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
