SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_OE5,INDXSAMP_OE5,OE5,FLAG_OE5,COMMENT_OE5,SAMPLED_ZOOP,SAMPLED_PHYT,WSA_ECO3,AREA_HA,SAMPLED_PHAB,SHORT_ID
NLA06608-1421,1,PROB_Lake,Target_Sampled,YES,YES,0.532949,,,YES,YES,PLNLOW,82.2649307,YES,L1353
NLA06608-1425,1,PROB_Lake,Target_Sampled,YES,YES,0.923541,,,YES,YES,WMTNS,14.54593723,YES,L1355
NLA06608-1426,1,PROB_Lake,Target_Sampled,YES,YES,0.484702,,,YES,YES,WMTNS,132.2599971,YES,L1356
NLA06608-1432,1,PROB_Lake,Target_Sampled,YES,YES,0.777486,,,YES,YES,PLNLOW,12.61224708,YES,L1360
NLA06608-1434,1,PROB_Lake,Target_Sampled,YES,YES,1.013559,,,YES,YES,PLNLOW,184.4347565,YES,L1361
NLA06608-1435,1,PROB_Lake,Target_Sampled,YES,YES,0.634142,,,YES,YES,PLNLOW,88.5045257,YES,L1362
NLA06608-1436,1,PROB_Lake,Target_Sampled,YES,YES,0.344534,,,YES,YES,PLNLOW,705.3783771,YES,L1363
NLA06608-1439,1,PROB_Lake,Target_Sampled,YES,YES,1.026998,,,YES,YES,WMTNS,158.5816869,YES,L1365
NLA06608-1445,1,PROB_Lake,Target_Sampled,YES,YES,0.613944,,,YES,YES,WMTNS,273.1142113,YES,L1368
NLA06608-1446,1,PROB_Lake,Target_Sampled,YES,YES,0.91738,,,YES,YES,WMTNS,27.72984017,YES,L1369
NLA06608-1447,1,PROB_Lake,Target_Sampled,YES,YES,0.911768,,,YES,YES,PLNLOW,63.74593536,YES,L1370
NLA06608-1450,1,PROB_Lake,Target_Sampled,YES,YES,1.133607,,,YES,YES,PLNLOW,88.64697249,YES,L1372
NLA06608-1454,1,PROB_Lake,Target_Sampled,YES,YES,0.591297,,,YES,YES,PLNLOW,300.194975,YES,L1375
NLA06608-1455,1,PROB_Lake,Target_Sampled,YES,YES,0.808539,,,YES,YES,WMTNS,7.799715466,YES,L1376
NLA06608-1460,1,PROB_Lake,Target_Sampled,YES,YES,0.775592,,,YES,YES,PLNLOW,39.19406547,YES,L1380
NLA06608-1461,1,PROB_Lake,Target_Sampled,YES,YES,0.78079,,,YES,YES,WMTNS,1966.933306,YES,L1381
NLA06608-1462,1,PROB_Lake,Target_Sampled,YES,YES,0.276041,,,YES,YES,PLNLOW,17.59068654,YES,L1382
NLA06608-1465,1,PROB_Lake,Target_Sampled,YES,YES,1.05027,,,YES,YES,EHIGH,448.9595751,YES,L1385
NLA06608-1469,1,PROB_Lake,Target_Sampled,YES,YES,1.032396,,,YES,YES,PLNLOW,5.011115104,YES,L1388
NLA06608-1473,1,PROB_Lake,Target_Sampled,YES,YES,1.252099,,,YES,YES,WMTNS,157.7360606,YES,L1391
NLA06608-1476,1,PROB_Lake,Target_Sampled,YES,YES,0.451165,,,YES,YES,PLNLOW,67.94222179,YES,L1393
NLA06608-1481,1,PROB_Lake,Target_Sampled,YES,YES,1.166875,,,YES,YES,WMTNS,39.18399626,YES,L1396
NLA06608-1482,1,PROB_Lake,Target_Sampled,YES,YES,1.067094,,,YES,YES,PLNLOW,87.25734654,YES,L1397
NLA06608-1483,1,PROB_Lake,Target_Sampled,YES,YES,1.028285,,,YES,YES,WMTNS,51.02802743,YES,L1398
NLA06608-1484,1,PROB_Lake,Target_Sampled,YES,YES,1.195434,,,YES,YES,EHIGH,44.682125,YES,L1399
NLA06608-1487,1,PROB_Lake,Target_Sampled,YES,YES,0.695207,,,YES,YES,PLNLOW,384.9125554,YES,L1401
NLA06608-1488,1,PROB_Lake,Target_Sampled,YES,YES,0.434193,,,YES,YES,PLNLOW,12.99924829,YES,L1402
NLA06608-1489,1,PROB_Lake,Target_Sampled,YES,YES,0.421158,,,YES,YES,WMTNS,22.24595447,YES,L1403
NLA06608-1492,1,PROB_Lake,Target_Sampled,YES,YES,0.629145,,,YES,YES,PLNLOW,76.30828514,YES,L1405
NLA06608-1496,1,PROB_Lake,Target_Sampled,YES,YES,0.652021,,,YES,YES,PLNLOW,4.897939908,YES,L1407
NLA06608-1499,1,PROB_Lake,Target_Sampled,YES,YES,1.251468,,,YES,YES,PLNLOW,52.82229999,YES,L1410
NLA06608-1504,1,PROB_Lake,Target_Sampled,YES,YES,0.690524,,,YES,YES,EHIGH,2844.070693,YES,L1414
NLA06608-1508,1,PROB_Lake,Target_Sampled,YES,YES,0.726025,,,YES,YES,PLNLOW,15.72299259,YES,L1416
NLA06608-1510,1,PROB_Lake,Target_Sampled,YES,YES,0.285085,,,YES,YES,PLNLOW,6.965835101,YES,L1417
NLA06608-1511,1,PROB_Lake,Target_Sampled,YES,YES,0.386543,,,YES,YES,PLNLOW,191.754935,YES,L1418
NLA06608-1515,1,PROB_Lake,Target_Sampled,YES,YES,0.949382,,,YES,YES,PLNLOW,38.0113383,YES,L1421
NLA06608-1517,1,PROB_Lake,Target_Sampled,YES,YES,1.173807,,,YES,YES,EHIGH,23.78638566,YES,L1423
NLA06608-1521,1,PROB_Lake,Target_Sampled,YES,YES,0.620605,,,YES,YES,WMTNS,61.47497504,YES,L1426
NLA06608-1524,1,PROB_Lake,Target_Sampled,YES,YES,0.860367,,,YES,YES,PLNLOW,51.21707047,YES,L1428
NLA06608-1527,1,PROB_Lake,Target_Sampled,YES,YES,0.745056,,,YES,YES,PLNLOW,66.92461413,YES,L1431
NLA06608-1529,1,PROB_Lake,Target_Sampled,YES,YES,0.838219,,,YES,YES,WMTNS,4566.923773,YES,L1433
NLA06608-1532,1,PROB_Lake,Target_Sampled,YES,YES,0.766455,,,YES,YES,PLNLOW,42.64401666,YES,L1435
NLA06608-1537,1,PROB_Lake,Target_Sampled,YES,YES,1.119344,,,YES,YES,WMTNS,17.406049,YES,L1437
NLA06608-1538,1,PROB_Lake,Target_Sampled,YES,YES,1.312234,,,YES,YES,EHIGH,85.66929955,YES,L1438
NLA06608-1544,1,PROB_Lake,Target_Sampled,YES,YES,0.700211,,,YES,YES,PLNLOW,98.73513483,YES,L1441
NLA06608-1556,1,PROB_Lake,Target_Sampled,YES,YES,1.147151,,,YES,YES,PLNLOW,10.34160255,YES,L1448
NLA06608-1558,1,PROB_Lake,Target_Sampled,YES,YES,0.955287,,,YES,YES,EHIGH,103.9486572,YES,L1449
NLA06608-1560,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,7062.474313,NOT DONE,
NLA06608-1561,1,PROB_Lake,Target_Sampled,YES,YES,1.135046,,,YES,YES,EHIGH,37.38984381,YES,L1452
NLA06608-1562,1,PROB_Lake,Target_Sampled,YES,YES,1.070218,,,YES,YES,WMTNS,134.1905791,YES,L1453
NLA06608-1564,1,PROB_Lake,Target_Sampled,YES,YES,0.688251,,,YES,YES,PLNLOW,141.5132309,YES,L1454
NLA06608-1568,1,PROB_Lake,Target_Sampled,YES,YES,1.042103,,,YES,YES,PLNLOW,673.5793487,YES,L1457
NLA06608-1569,1,PROB_Lake,Target_Sampled,YES,YES,0.551022,,,YES,YES,PLNLOW,1395.78022,YES,L1458
NLA06608-1572,1,PROB_Lake,Target_Sampled,YES,YES,0.957247,,,YES,YES,PLNLOW,57.94522091,YES,L1460
NLA06608-1575,1,PROB_Lake,Target_Sampled,YES,YES,0.745651,,,YES,YES,PLNLOW,16.03992677,YES,L1461
NLA06608-1576,1,PROB_Lake,Target_Sampled,YES,YES,0.653131,,,YES,YES,PLNLOW,650.4758526,YES,L1462
NLA06608-1577,1,PROB_Lake,Target_Sampled,YES,YES,0.916658,,,YES,YES,WMTNS,52.99812311,YES,L1463
NLA06608-1578,1,PROB_Lake,Target_Sampled,YES,YES,0.418993,,,YES,YES,PLNLOW,4.184399772,YES,L1464
NLA06608-1579,1,PROB_Lake,Target_Sampled,YES,YES,1.162496,,,YES,YES,PLNLOW,547.459351,YES,L1465
NLA06608-1586,1,PROB_Lake,Target_Sampled,YES,YES,0.7861,,,YES,YES,EHIGH,63.87472251,YES,L1468
NLA06608-1593,1,PROB_Lake,Target_Sampled,YES,YES,0.81684,,,YES,YES,WMTNS,61.45952704,YES,L1472
NLA06608-1595,1,PROB_Lake,Target_Sampled,YES,YES,0.71617,,,YES,YES,PLNLOW,302.940332,YES,L1474
NLA06608-1596,1,PROB_Lake,Lake_Shallow,YES,YES,0.398817,,,YES,YES,PLNLOW,51.21775028,YES,L1475
NLA06608-1600,1,PROB_Lake,Target_Sampled,YES,YES,0.284427,,,YES,YES,PLNLOW,21.74333072,YES,L1476
NLA06608-1602,1,PROB_Lake,Target_Sampled,"YES, PARTIAL",YES,0.393562,X,Incomplete zooplankton data-- O/E value likely invalid,YES (1 SAMPLE ONLY),YES,WMTNS,887.14301,YES,L1478
NLA06608-1608,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,6276.010457,NOT DONE,
NLA06608-1610,1,PROB_Lake,Target_Sampled,YES,YES,1.23385,,,YES,YES,WMTNS,63.10981233,YES,L1484
NLA06608-1617,1,PROB_Lake,Target_Sampled,YES,YES,0.759635,,,YES,YES,WMTNS,93.2476445,YES,L1488
NLA06608-1623,1,PROB_Lake,Target_Sampled,YES,YES,0.734822,,,YES,YES,PLNLOW,4.696407724,YES,L1491
NLA06608-1626,1,PROB_Lake,Target_Sampled,YES,YES,1.123007,,,YES,YES,PLNLOW,239.2613936,YES,L1493
NLA06608-1630,1,PROB_Lake,Target_Sampled,YES,YES,0.515652,,,YES,YES,PLNLOW,240.9244102,YES,L1495
NLA06608-1631,1,PROB_Lake,Target_Sampled,YES,YES,0.809584,,,YES,YES,WMTNS,93.49324923,YES,L1496
NLA06608-1633,1,PROB_Lake,Target_Sampled,YES,YES,1.136116,,,YES,YES,WMTNS,1948.536926,YES,L1498
NLA06608-1637,1,PROB_Lake,Target_Sampled,YES,YES,0.956588,,,YES,YES,EHIGH,20.12657668,YES,L1501
NLA06608-1638,1,PROB_Lake,Target_Sampled,YES,YES,1.083062,,,YES,YES,WMTNS,90.74669984,YES,L1502
NLA06608-1640,1,PROB_Lake,Target_Sampled,YES,YES,0.998915,,,YES,YES,EHIGH,20696.41346,NOT DONE,L1503
NLA06608-1641,1,PROB_Lake,Target_Sampled,YES,YES,0.788596,,,YES,YES,WMTNS,81.45277407,YES,L1504
NLA06608-1643,1,PROB_Lake,Target_Sampled,YES,YES,0.847984,,,YES,YES,PLNLOW,16.02176862,YES,L1506
NLA06608-1652,1,PROB_Lake,Target_Sampled,YES,YES,0.922198,,,YES,YES,EHIGH,1378.381897,YES,L1512
NLA06608-1654,1,PROB_Lake,Target_Sampled,YES,YES,1.165001,,,YES,YES,PLNLOW,35.70007191,YES,L1514
NLA06608-1655,1,PROB_Lake,Target_Sampled,YES,YES,0.77276,,,YES,YES,PLNLOW,12.79646985,YES,L1515
NLA06608-1668,1,PROB_Lake,Target_Sampled,YES,YES,0.808262,,,YES,YES,EHIGH,11681.16711,NOT DONE,L1521
NLA06608-1672,1,PROB_Lake,Target_Sampled,YES,YES,0.425894,,,YES,YES,PLNLOW,13.83960009,YES,L1523
NLA06608-1674,1,PROB_Lake,Target_Sampled,YES,YES,0.800769,,,YES,YES,WMTNS,7.52469511,YES,L1525
NLA06608-1675,1,PROB_Lake,Target_Sampled,YES,YES,0.978728,,,YES,YES,WMTNS,26.12273388,YES,L1526
NLA06608-1679,1,PROB_Lake,Target_Sampled,YES,YES,1.194429,,,YES,YES,PLNLOW,40.81625094,YES,L1527
NLA06608-1684,1,PROB_Lake,Target_Sampled,YES,YES,0.608887,,,YES,YES,PLNLOW,124.1816899,YES,L1530
NLA06608-1684,2,PROB_Lake,Target_Sampled,NOT CALCULATED,NO,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,124.1816899,YES,
NLA06608-1687,1,PROB_Lake,Target_Sampled,YES,YES,0.638273,,,YES,YES,PLNLOW,2027.738476,YES,L1533
NLA06608-1690,1,PROB_Lake,Target_Sampled,YES,YES,1.045252,,,YES,YES,PLNLOW,12.56896802,YES,L1535
NLA06608-1695,1,PROB_Lake,Target_Sampled,YES,YES,0.724549,,,YES,YES,WMTNS,13.5442206,YES,L1538
NLA06608-1703,1,PROB_Lake,Target_Sampled,YES,YES,0.947368,,,YES,YES,PLNLOW,717.8285035,YES,L1543
NLA06608-1704,1,PROB_Lake,Target_Sampled,YES,YES,0.655496,,,YES,YES,PLNLOW,30.39355766,YES,L1544
NLA06608-1706,1,PROB_Lake,Target_Sampled,YES,YES,0.808234,,,YES,YES,PLNLOW,4.195643546,YES,L1545
NLA06608-1707,1,PROB_Lake,Target_Sampled,YES,YES,0.989811,,,YES,YES,PLNLOW,95.66950529,YES,L1546
NLA06608-1711,1,PROB_Lake,Target_Sampled,YES,YES,1.312415,,,YES,YES,EHIGH,10.35891315,YES,L1548
NLA06608-1715,1,PROB_Lake,Target_Sampled,YES,YES,0.42983,,,YES,YES,PLNLOW,9.844595597,YES,L1550
NLA06608-1717,1,PROB_Lake,Target_Sampled,YES,YES,1.098783,,,YES,YES,WMTNS,2267.070418,YES,L1551
NLA06608-1719,1,PROB_Lake,Target_Sampled,YES,YES,0.351569,,,YES,YES,PLNLOW,33.42718178,YES,L1553
NLA06608-1723,1,PROB_Lake,Target_Sampled,YES,YES,0.424778,,,YES,YES,PLNLOW,53.80194211,YES,L1556
NLA06608-1724,1,PROB_Lake,Target_Sampled,YES,YES,0.978616,,,YES,YES,PLNLOW,19.09846609,YES,L1557
NLA06608-1733,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,6348.878515,NOT DONE,
NLA06608-1735,1,PROB_Lake,Target_Sampled,YES,YES,0.860223,,,YES,YES,PLNLOW,6.415677321,YES,L1564
NLA06608-1736,1,PROB_Lake,Target_Sampled,YES,YES,0.630341,,,YES,YES,PLNLOW,176.3473805,YES,L1565
NLA06608-1739,1,PROB_Lake,Target_Sampled,YES,YES,0.914463,,,YES,YES,WMTNS,79.54103649,YES,L1568
NLA06608-1740,1,PROB_Lake,Target_Sampled,YES,YES,1.012906,,,YES,YES,PLNLOW,100.4342907,YES,L1569
NLA06608-1741,1,PROB_Lake,Target_Sampled,YES,YES,0.923967,,,YES,YES,PLNLOW,23.04869485,YES,L1570
NLA06608-1742,1,PROB_Lake,Target_Sampled,YES,YES,0.598023,,,YES,YES,PLNLOW,49.55941818,YES,L1571
NLA06608-1748,1,PROB_Lake,Target_Sampled,YES,YES,1.024256,,,YES,YES,WMTNS,702.0279117,YES,L1575
NLA06608-1753,1,PROB_Lake,Target_Sampled,YES,YES,1.188877,,,YES,YES,WMTNS,181.3690153,YES,L1578
NLA06608-1755,1,PROB_Lake,Target_Sampled,YES,YES,1.330091,,,YES,YES,PLNLOW,22.58997671,YES,L1580
NLA06608-1758,1,PROB_Lake,Target_Sampled,YES,YES,0.928738,,,YES,YES,PLNLOW,77.70398942,YES,L1582
NLA06608-1771,1,PROB_Lake,Target_Sampled,YES,YES,1.020808,,,YES,YES,PLNLOW,109.0727787,YES,L1588
NLA06608-1775,1,PROB_Lake,Target_Sampled,YES,YES,0.9957,,,YES,YES,EHIGH,88.98790657,YES,L1590
NLA06608-1781,1,PROB_Lake,Target_Sampled,YES,YES,1.163565,,,YES,YES,WMTNS,335.3417628,YES,L1595
NLA06608-1782,1,PROB_Lake,Target_Sampled,YES,YES,1.00996,,,YES,YES,PLNLOW,63.78473659,YES,L1596
NLA06608-1789,1,PROB_Lake,Target_Sampled,YES,YES,0.617707,,,YES,YES,EHIGH,4.089843018,YES,L1600
NLA06608-1791,1,PROB_Lake,Target_Sampled,YES,YES,0.664958,,,YES,YES,EHIGH,16.78529991,YES,L1601
NLA06608-1793,1,PROB_Lake,Target_Sampled,YES,YES,1.172722,,,YES,YES,WMTNS,201.772528,YES,L1603
NLA06608-1800,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,10737.8312,NOT DONE,
NLA06608-1802,1,PROB_Lake,Target_Sampled,YES,YES,1.007232,,,YES,YES,PLNLOW,191.8750539,YES,L1610
NLA06608-1804,1,PROB_Lake,Target_Sampled,YES,YES,0.473494,,,YES,YES,PLNLOW,970.9813111,YES,L1612
NLA06608-1808,1,PROB_Lake,Target_Sampled,YES,YES,1.219057,,,YES,YES,PLNLOW,105.785002,YES,L1614
NLA06608-1810,1,PROB_Lake,Target_Sampled,YES,YES,0.608502,,,YES,YES,WMTNS,3987.607125,YES,L1616
NLA06608-1811,1,PROB_Lake,Target_Sampled,YES,YES,1.032905,,,YES,YES,PLNLOW,146.6317352,YES,L1617
NLA06608-1812,1,PROB_Lake,Target_Sampled,YES,YES,1.015551,,,YES,YES,EHIGH,57597.95932,NOT DONE,L1618
NLA06608-1818,1,PROB_Lake,Target_Sampled,YES,YES,1.013763,,,YES,YES,WMTNS,66.54896666,YES,L1623
NLA06608-1821,1,PROB_Lake,Target_Sampled,YES,YES,0.465067,,,YES,YES,EHIGH,12.71050682,YES,L1626
NLA06608-1824,1,PROB_Lake,Target_Sampled,YES,YES,0.601942,,,YES,YES,PLNLOW,127.300619,YES,L1627
NLA06608-1825,1,PROB_Lake,Target_Sampled,YES,YES,0.917914,,,YES,YES,PLNLOW,166.2937444,YES,L1628
NLA06608-1835,1,PROB_Lake,Target_Sampled,YES,YES,1.257134,,,YES,YES,PLNLOW,10.19057575,YES,L1630
NLA06608-1836,1,PROB_Lake,Target_Sampled,YES,YES,1.461596,,,YES,YES,PLNLOW,92.67459213,YES,L1631
NLA06608-1839,1,PROB_Lake,Target_Sampled,YES,YES,1.302974,,,YES,YES,PLNLOW,94.73880388,YES,L1632
NLA06608-1840,1,PROB_Lake,Target_Sampled,YES,YES,0.97599,,,YES,YES,PLNLOW,19.31925037,YES,L1633
NLA06608-1851,1,PROB_Lake,Target_Sampled,YES,YES,0.819645,,,YES,YES,PLNLOW,217.4882423,YES,L1637
NLA06608-1856,1,PROB_Lake,Target_Sampled,YES,YES,0.382698,,,YES,YES,PLNLOW,54.88416126,YES,L1639
NLA06608-1857,1,PROB_Lake,Target_Sampled,YES,YES,0.750729,,,YES,YES,WMTNS,150.9847475,YES,L1640
NLA06608-1861,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,7044.940684,NOT DONE,
NLA06608-1862,1,PROB_Lake,Target_Sampled,YES,YES,0.682883,,,YES,YES,WMTNS,100.3274254,YES,L1642
NLA06608-1863,1,PROB_Lake,Target_Sampled,YES,YES,0.960879,,,YES,YES,PLNLOW,698.369241,YES,L1643
NLA06608-1866,1,PROB_Lake,Target_Sampled,YES,YES,0.931732,,,YES,YES,WMTNS,16.77056396,YES,L1646
NLA06608-1867,1,PROB_Lake,Target_Sampled,YES,YES,1.301453,,,YES,YES,PLNLOW,22.21762741,YES,L1647
NLA06608-1868,1,PROB_Lake,Target_Sampled,YES,YES,0.612798,,,YES,YES,PLNLOW,533.1238903,YES,L1648
NLA06608-1871,1,PROB_Lake,Target_Sampled,YES,YES,1.015093,,,YES,YES,EHIGH,22.42068279,YES,L1649
NLA06608-1873,1,PROB_Lake,Target_Sampled,YES,YES,0.599958,,,YES,YES,WMTNS,1551.859003,YES,L1650
NLA06608-1874,1,PROB_Lake,Target_Sampled,YES,YES,1.324507,,,YES,YES,WMTNS,536.6411929,YES,L1651
NLA06608-1879,1,PROB_Lake,Target_Sampled,YES,YES,0.843291,,,YES,YES,PLNLOW,1472.933627,YES,L1652
NLA06608-1884,1,PROB_Lake,Target_Sampled,YES,YES,0.683223,,,YES,YES,PLNLOW,39.9966532,YES,L1655
NLA06608-1893,1,PROB_Lake,Target_Sampled,YES,YES,0.57446,,,YES,YES,WMTNS,881.7682044,YES,L1660
NLA06608-1894,1,PROB_Lake,Target_Sampled,YES,YES,1.001841,,,YES,YES,WMTNS,32.89834493,YES,L1661
NLA06608-1906,1,PROB_Lake,Target_Sampled,YES,YES,1.002481,,,YES,YES,EHIGH,50.60959858,YES,L1666
NLA06608-1908,1,PROB_Lake,Target_Sampled,YES,YES,1.1296,,,YES,YES,EHIGH,15.19424999,YES,L1668
NLA06608-1910,1,PROB_Lake,Target_Sampled,YES,YES,0.957798,,,YES,YES,PLNLOW,31.72826483,YES,L1669
NLA06608-1930,1,PROB_Lake,Target_Sampled,YES,YES,0.364817,,,YES,YES,WMTNS,144.1652689,YES,L1674
NLA06608-1936,1,PROB_Lake,Target_Sampled,YES,YES,0.993041,,,YES,YES,PLNLOW,174.9011065,YES,L1676
NLA06608-1948,1,PROB_Lake,Target_Sampled,YES,YES,0.388533,,,YES,YES,PLNLOW,177.8716474,YES,L1680
NLA06608-1953,1,PROB_Lake,Target_Sampled,YES,YES,1.213962,,,YES,YES,WMTNS,256.4082239,YES,L1682
NLA06608-1958,1,PROB_Lake,Target_Sampled,YES,YES,0.918178,,,YES,YES,WMTNS,1062.111112,YES,L1685
NLA06608-1959,1,PROB_Lake,Target_Sampled,YES,YES,0.635082,,,YES,YES,PLNLOW,2155.092669,YES,L1686
NLA06608-1960,1,PROB_Lake,Target_Sampled,YES,YES,0.548497,,,YES,YES,PLNLOW,1146.982749,YES,L1687
NLA06608-1968,1,PROB_Lake,Target_Sampled,YES,YES,0.361576,,,YES,YES,PLNLOW,87.76730968,YES,L1691
NLA06608-1975,1,PROB_Lake,Target_Sampled,YES,YES,0.700464,,,YES,YES,PLNLOW,2359.151035,YES,L1692
NLA06608-1985,1,PROB_Lake,Target_Sampled,YES,YES,1.305752,,,YES,YES,WMTNS,12489.8239,NOT DONE,L1695
NLA06608-1989,1,PROB_Lake,Target_Sampled,YES,YES,0.708426,,,YES,YES,WMTNS,393.036586,YES,L1699
NLA06608-1992,1,PROB_Lake,Target_Sampled,YES,YES,0.68434,,,YES,YES,PLNLOW,4.869929972,YES,L1702
NLA06608-1998,1,PROB_Lake,Target_Sampled,YES,YES,1.199209,,,YES,YES,PLNLOW,52.5907937,YES,L1707
NLA06608-1998,2,PROB_Lake,Target_Sampled,NOT CALCULATED,NO,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,52.5907937,YES,
NLA06608-2005,1,PROB_Lake,Target_Sampled,YES,YES,0.313212,,,YES,YES,WMTNS,56.64041145,YES,L1712
NLA06608-2007,1,PROB_Lake,Target_Sampled,YES,YES,0.530466,,,YES,YES,PLNLOW,54.11512029,YES,L1713
NLA06608-2010,1,PROB_Lake,Target_Sampled,YES,YES,0.845701,,,YES,YES,PLNLOW,30.74814426,YES,L1714
NLA06608-2027,1,PROB_Lake,Target_Sampled,YES,YES,0.51888,,,YES,YES,WMTNS,15.01394922,YES,L1720
NLA06608-2036,1,PROB_Lake,Target_Sampled,YES,YES,0.544078,,,YES,YES,PLNLOW,6.618375995,YES,L1723
NLA06608-2037,1,PROB_Lake,Target_Sampled,YES,YES,0.829984,,,YES,YES,WMTNS,29.70432337,YES,L1724
NLA06608-2039,1,PROB_Lake,Target_Sampled,YES,YES,0.96048,,,YES,YES,PLNLOW,83.45182889,YES,L1725
NLA06608-2049,1,PROB_Lake,Target_Sampled,YES,YES,1.384768,,,YES,YES,WMTNS,82.01714736,YES,L1727
NLA06608-2056,1,PROB_Lake,Target_Sampled,YES,YES,0.530244,,,YES,YES,PLNLOW,93.28248783,YES,L1731
NLA06608-2072,1,PROB_Lake,Target_Sampled,YES,YES,0.421458,,,YES,YES,PLNLOW,4.380662507,YES,L1738
NLA06608-2074,1,PROB_Lake,Target_Sampled,YES,YES,0.730368,,,YES,YES,PLNLOW,3360.424496,YES,L1740
NLA06608-2076,1,PROB_Lake,Target_Sampled,YES,YES,0.724247,,,YES,YES,EHIGH,35.10524886,YES,L1741
NLA06608-2078,1,PROB_Lake,Target_Sampled,YES,YES,1.004768,,,YES,YES,PLNLOW,43.38962652,YES,L1743
NLA06608-2082,1,PROB_Lake,Target_Sampled,YES,YES,1.06477,,,YES,YES,WMTNS,256.4942382,YES,L1744
NLA06608-2086,1,REF_Lake,Target_Sampled,YES,YES,1.048788,,,YES,YES,EHIGH,12.54777784,YES,L1746
NLA06608-2087,1,PROB_Lake,Target_Sampled,YES,YES,0.465379,,,YES,YES,PLNLOW,24.53417975,YES,L1747
NLA06608-2091,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,5325.718765,NOT DONE,
NLA06608-2092,1,PROB_Lake,Target_Sampled,YES,YES,0.750189,,,YES,YES,PLNLOW,50.11528775,YES,L1750
NLA06608-2094,1,PROB_Lake,Target_Sampled,YES,YES,0.684425,,,YES,YES,PLNLOW,6.341423613,YES,L1751
NLA06608-2095,1,PROB_Lake,Target_Sampled,YES,YES,0.624716,,,YES,YES,WMTNS,868.2137808,YES,L1752
NLA06608-2103,1,PROB_Lake,Target_Sampled,YES,YES,0.430799,,,YES,YES,PLNLOW,182.1478425,YES,L1756
NLA06608-2114,1,PROB_Lake,Target_Sampled,YES,YES,1.221908,,,YES,YES,EHIGH,12.75262776,YES,L1760
NLA06608-2117,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,12408.32568,NOT DONE,
NLA06608-2120,1,PROB_Lake,Target_Sampled,YES,YES,0.688103,,,YES,YES,PLNLOW,13.86616164,YES,L1764
NLA06608-2123,1,PROB_Lake,Target_Sampled,YES,YES,0.874601,,,YES,YES,PLNLOW,20.86737608,YES,L1766
NLA06608-2131,1,PROB_Lake,Target_Sampled,YES,YES,0.491884,,,YES,YES,PLNLOW,70.19217253,YES,L1769
NLA06608-2134,1,PROB_Lake,Target_Sampled,YES,YES,0.32046,,,YES,YES,WMTNS,31.81131198,YES,L1770
NLA06608-2135,1,PROB_Lake,Target_Sampled,YES,YES,0.67835,,,YES,YES,PLNLOW,145.4547605,YES,L1771
NLA06608-2152,1,PROB_Lake,Target_Sampled,YES,YES,0.903399,,,YES,YES,EHIGH,3371.814359,YES,L1777
NLA06608-2154,1,PROB_Lake,Target_Sampled,YES,YES,0.773928,,,YES,YES,PLNLOW,23.00242608,YES,L1779
NLA06608-2155,1,PROB_Lake,Target_Sampled,YES,YES,0.592281,,,YES,YES,PLNLOW,53.02913919,YES,L1780
NLA06608-2162,1,PROB_Lake,Target_Sampled,YES,YES,0.870949,,,YES,YES,EHIGH,56.91062415,YES,L1782
NLA06608-2170,1,PROB_Lake,Target_Sampled,YES,YES,0.281712,,,YES,YES,PLNLOW,83.23066498,YES,L1786
NLA06608-2177,1,PROB_Lake,Target_Sampled,YES,YES,1.239833,,,YES,YES,WMTNS,42.97236372,YES,L1788
NLA06608-2185,1,PROB_Lake,Target_Sampled,"YES, PARTIAL",YES,0.364759,X,No zooplankton data-- O/E value likely invalid,SAMPLE LOST,YES,WMTNS,774.9357967,YES,L1791
NLA06608-2187,1,PROB_Lake,Target_Sampled,YES,YES,0.905899,,,YES,YES,EHIGH,2252.647628,YES,L1792
NLA06608-2193,1,PROB_Lake,Target_Sampled,YES,YES,0.395192,,,YES,YES,WMTNS,17.6229454,YES,L1795
NLA06608-2196,1,PROB_Lake,Target_Sampled,YES,YES,0.874671,,,YES,YES,EHIGH,6.92824095,YES,L1796
NLA06608-2217,1,PROB_Lake,Target_Sampled,YES,YES,1.129259,,,YES,YES,WMTNS,24.1384051,YES,L1800
