SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATE_COL,SAMPLED_PHYT,DATEPHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,SAMPLE_ID,FLAG_FLD_PHYT,COMMENT_FLD_PHYT,LAB_ID,SAMPLE_TYPE,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,SOURCELAB,SOURCEDATE,TAXONOMIST_CNT,COMMENT_PHYT_LAB,DATATYPE,VISIT_ID
NLA06608-0069,2,PROB_Lake,Target_Sampled,9/26/2007,YES,9/26/2007,D,NO,1,1000,Y,511273,,,5069.08.27,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7555
NLA06608-0071,1,PROB_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,P,YES,0.7,1000,Y,516523,,,5069.16.10,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7556
NLA06608-0071,1,PROB_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,D,NO,0.7,1000,Y,516983,,,5069.16.11,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,7556
NLA06608-0071,2,PROB_Lake,Target_Sampled,9/8/2007,YES,9/8/2007,P,NO,0.7,1004,Y,518013,,,5069.16.15,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7557
NLA06608-0072,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,1.3,1000,Y,507113,,,5069.41.43,ALGAE,25,25,380,1.8,EA,20081217b,JS,Slide required.,PHYT,7558
NLA06608-0072,2,PROB_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,NO,0.7,1000,Y,507653,,,5069.41.44,ALGAE,25,25,380,0.675,EA,20081217b,JS,No slide required. Field completely filled c Synechocystis coccoid cells. Some in division. BLOOM! Julia should verify.,PHYT,7559
NLA06608-0073,1,PROB_Lake,Target_Sampled,6/12/2007,YES,6/12/2007,P,YES,2,1000,Y,502413,,,5069.26.02,ALGAE,333,2,394,142.56,EA,20081217b,JKE,,PHYT,7560
NLA06608-0073,2,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,NO,2,1000,Y,510753,,,5069.26.13,ALGAE,25,25,380,3.15,EA,20081217b,JS,No Slide required.,PHYT,7561
NLA06608-0076,1,PROB_Lake,Target_Sampled,7/27/2007,YES,7/27/2007,P,YES,2,1000,Y,514733,,,5069.23.08,ALGAE,25,25,380,0.9,EA,20081217b,JS,Slide required,PHYT,7562
NLA06608-0076,2,PROB_Lake,Target_Sampled,9/4/2007,YES,9/4/2007,P,NO,1.3,1000,Y,516463,,,5069.23.07,ALGAE,25,25,380,0.45,EA,20081217b,JS,"No slide required. Check, maybe spiral form of Aphanoz. Note: Bloom of spiral of Rhapidiopsis! Also Aohanizomenon+lyngbya+Oscillate. RICH!",PHYT,7563
NLA06608-0076,2,PROB_Lake,Target_Sampled,9/4/2007,YES,9/4/2007,D,NO,1.3,1000,Y,516453,,,5069.23.06,ALGAE,25,25,380,1.35,EA,20081217b,JS,Slide required.,PHYT,7563
NLA06608-0077,1,PROB_Lake,Target_Sampled,9/8/2007,YES,9/8/2007,P,YES,1,1000,Y,517843,,,5069.28.11,ALGAE,25,25,380,0.9,EA,20081217b,JS,120-220 micron filaments,PHYT,7564
NLA06608-0077,2,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,NO,0.8,1000,Y,517213,,,5069.28.08,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,7565
NLA06608-0077,2,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,D,NO,0.8,1000,Y,516703,,,5069.28.04,ALGAE,25,25,380,0.9,EA,20081217b,JS,No slide required.,PHYT,7565
NLA06608-0078,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,0.5,1000,Y,504623,,,5069.32.18,ALGAE,333,15,394,14.89735381,EA,20081217b,KMM,,PHYT,7566
NLA06608-0078,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,D,NO,0.5,1000,Y,507303,,,5069.32.29,ALGAE,333,15,394,9.051556743,EA,20081217b,KMM,,PHYT,7566
NLA06608-0078,2,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,NO,0.9,1000,Y,509263,,,5069.32.30,ALGAE,333,15,394,16.2173725,EA,20081217b,KMM,,PHYT,7567
NLA06608-0079,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,980,Y,508583,,,5069.05.24,ALGAE,333,1.5,254.4690049,52.06,EA,20081217b,EEW,?,PHYT,7568
NLA06608-0079,2,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,NO,2,980,Y,502123,,,5069.05.02,ALGAE,333,5.8,254.4690049,42.89,EA,20081217b,EEW,,PHYT,7569
NLA06608-0079,2,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,D,NO,2,980,Y,503723,,,5069.05.11,ALGAE,333,4,254.4690049,21,EA,20081217b,EEW,,PHYT,7569
NLA06608-0080,1,PROB_Lake,Target_Sampled,9/9/2007,YES,9/9/2007,P,YES,1,1000,Y,517203,,,5069.03.11,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7570
NLA06608-0080,2,PROB_Lake,Target_Sampled,9/10/2007,YES,9/10/2007,P,NO,0.9,1000,Y,516263,,,5069.03.07,ALGAE,333,1,394,35.64,EA,20081217b,JKE,,PHYT,7571
NLA06608-0080,2,PROB_Lake,Target_Sampled,9/10/2007,YES,9/10/2007,D,NO,0.9,1000,Y,516383,,,5069.03.09,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7571
NLA06608-0081,1,PROB_Lake,Target_Sampled,7/3/2007,YES,7/3/2007,P,YES,2,1000,Y,506363,,,5069.45.05,ALGAE,333,20,394,28.28611482,EA,20081217b,KMM,,PHYT,7572
NLA06608-0081,2,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,NO,2,1000,Y,517773,,,5069.45.37,ALGAE,333,20,394,5.468648866,EA,20081217b,KMM,,PHYT,7573
NLA06608-0081,2,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,D,NO,2,1000,Y,508853,,,5069.45.13,ALGAE,333,20,394,12.44589052,EA,20081217b,KMM,,PHYT,7573
NLA06608-0083,1,PROB_Lake,Target_Sampled,6/13/2007,YES,6/13/2007,P,YES,1.5,1000,Y,502693,,,5069.32.03,ALGAE,333,3,394,16.78309479,EA,20081217b,KMM,,PHYT,7574
NLA06608-0083,2,PROB_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,NO,1.3,1000,Y,506973,,,5069.32.28,ALGAE,333,5,394,8.297260348,EA,20081217b,KMM,,PHYT,7575
NLA06608-0083,2,PROB_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,D,NO,1.3,1000,Y,509433,,,5069.32.31,ALGAE,333,5,394,9.805853138,EA,20081217b,KMM,,PHYT,7575
NLA06608-0085,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,0.2,1000,Y,503053,,,5069.10.21,ALGAE,25,25,380,1.8,EA,20081217b,JS,No slide required. Extrmely turbid sample--fine silt and clay particles. Difficult to count.,PHYT,7576
NLA06608-0085,2,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,P,NO,0.2,1000,Y,511733,,,5069.10.14,ALGAE,25,25,380,7.65,EA,20081217b,JS,Strip: 450 microns Overall comments: Lots of fine silt and clay debris. Difficult to count!! Rich diverse!,PHYT,7577
NLA06608-0085,2,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,D,NO,0.2,1000,Y,511463,,,5069.10.15,ALGAE,25,25,380,2.25,EA,20081217b,JS,Rich! No slide required. Hard to distinguish fine particulate debris from microcystis. Could not count flagellates. Sample loaded with this material!,PHYT,7577
NLA06608-0086,1,PROB_Lake,Target_Sampled,8/2/2007,YES,8/2/2007,P,YES,2,1000,Y,504053,,,5069.45.01,ALGAE,333,20,394,7.92011215,EA,20081217b,KMM,,PHYT,7578
NLA06608-0086,2,PROB_Lake,Target_Sampled,9/20/2007,YES,9/20/2007,P,NO,1.8,1000,Y,517343,,,5069.45.29,ALGAE,333,20,394,6.034371162,EA,20081217b,KMM,,PHYT,7579
NLA06608-0086,2,PROB_Lake,Target_Sampled,9/20/2007,YES,9/20/2007,D,NO,1.8,1000,,517103,,,5069.45.26,ALGAE,333,20,394,4.902926569,EA,20081217b,KMM,,PHYT,7579
NLA06608-0089,1,PROB_Lake,Target_Sampled,6/17/2007,YES,6/17/2007,P,YES,2,,,514193,,,5069.31.05,ALGAE,25,25,380,1.8,EA,20081217b,JS,Slide required.,PHYT,7580
NLA06608-0089,2,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,NO,2,1000,Y,509373,,,5069.31.03,ALGAE,25,25,380,0.675,EA,20081217b,JS,Slide required.,PHYT,7581
NLA06608-0089,2,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,D,NO,2,1000,Y,509863,,,5069.31.04,ALGAE,25,25,380,0.45,EA,20081217b,JS,Slide required,PHYT,7581
NLA06608-0090,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,2,1000,Y,504963,,,5069.48.20,ALGAE,333,20,387.1,2.142,EA,20081217b,MH,,PHYT,7582
NLA06608-0090,2,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,NO,2,1000,Y,509303,,,5069.48.23,ALGAE,333,20,387.1,3.995,EA,20081217b,MH,,PHYT,7583
NLA06608-0090,2,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,D,NO,2,1000,Y,504103,,,5069.48.19,ALGAE,333,20,387.1,2.754,EA,20081217b,MH,,PHYT,7583
NLA06608-0091,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,0.6,1000,Y,514973,,,5069.12.23,ALGAE,333,20,394,4.902926569,EA,20081217b,KMM,,PHYT,7584
NLA06608-0091,2,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,NO,0.4,1000,Y,509983,IM,"IM: ALL THE SAMPLES IN THIS SERIES ARE LABELED AS DUPLICATE, BUT NO PRIMARY SERIES WAS RECORDED FOR VISIT 2.",5069.12.22,ALGAE,333,20,394,2.262889186,EA,20081217b,KMM,,PHYT,7585
NLA06608-0099,1,PROB_Lake,Target_Sampled,7/3/2007,YES,7/3/2007,P,YES,2,1000,Y,514893,,,FS000011,ALGAE,,,530.9292,1.64898,WI,20080415,Dawn Perkins,,PHYT,7586
NLA06608-0099,2,PROB_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,NO,2,1000,Y,515793,,,FS000172,ALGAE,,,530.9292,2.93152,WI,20080415,Dawn Perkins,,PHYT,7587
NLA06608-0101,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,1000,Y,512223,F1,10 ML LUGOLS,5069.06.09,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7588
NLA06608-0102,1,PROB_Lake,Target_Sampled,8/3/2007,YES,8/3/2007,P,YES,2,1000,Y,513343,,,5069.17.30,ALGAE,333,20,387.1,3.995,EA,20081217b,MH,,PHYT,7589
NLA06608-0104,1,PROB_Lake,Target_Sampled,6/22/2007,YES,6/22/2007,P,YES,0.4,1000,Y,506353,,,5069.14.23,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7590
NLA06608-0104,2,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,NO,0.8,1000,Y,512343,,,5069.14.24,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7591
NLA06608-0104,2,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,D,NO,0.8,1000,Y,512353,,,5069.14.25,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7591
NLA06608-0105,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,X,NO,2,1000,Y,502403,IM,IM: Extra lab sample; SAMPLE_ID not on field form for this site,5069.42.13,ALGAE,333,20,254.4690049,38.76,EA,20081217b,EEW,visible filaments in sample vial,PHYT,7592
NLA06608-0105,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,P,YES,2,1000,Y,502393,,,5069.42.12,ALGAE,333,20,254.4690049,38.19,EA,20081217b,EEW,,PHYT,7592
NLA06608-0105,2,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,NO,0.5,1000,Y,510983,,,5069.42.14,ALGAE,333,20,254.4690049,37.38,EA,20081217b,EEW,,PHYT,7593
NLA06608-0105,2,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,D,NO,0.5,1000,Y,511133,,,5069.42.15,ALGAE,333,20,254.4690049,40.04,EA,20081217b,EEW,,PHYT,7593
NLA06608-0107,1,PROB_Lake,Target_Sampled,6/25/2007,YES,6/25/2007,P,YES,2,1000,Y,514703,,,5069.12.46,ALGAE,333,3,394,25.45750334,EA,20081217b,KMM,,PHYT,7594
NLA06608-0110,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,1000,Y,512553,,,5069.21.50,ALGAE,25,25,380,5.4,EA,20081217b,JS,Slide required. Several ciliates.,PHYT,7595
NLA06608-0111,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,515013,,,5069.33.19,ALGAE,25,25,380,2.925,EA,20081217b,JS,Slide required. Lots of small nano flagellates!,PHYT,7596
NLA06608-0112,1,PROB_Lake,Target_Sampled,7/9/2007,YES,7/9/2007,P,YES,1,1000,Y,502263,,,5069.11.10,ALGAE,25,25,380,0.315,EA,20081217b,JS,,PHYT,7597
NLA06608-0113,1,PROB_Lake,Target_Sampled,7/16/2007,YES,7/16/2007,P,YES,2,1000,Y,505573,,,5069.43.09,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7598
NLA06608-0115,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,505173,,,FS000040,ALGAE,,,530.9292,8.97778,WI,20080415,Dawn Perkins,,PHYT,7599
NLA06608-0116,1,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,YES,2,1000,Y,503343,,,5069.29.10,ALGAE,25,25,380,3.375,EA,20081217b,JS,No slide required.,PHYT,7600
NLA06608-0120,1,PROB_Lake,Target_Sampled,6/18/2007,YES,6/18/2007,P,YES,0.5,1000,Y,502563,,,5069.34.10,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,7601
NLA06608-0120,2,PROB_Lake,Target_Sampled,9/26/2007,YES,9/26/2007,P,NO,1,1000,Y,517003,,,5069.34.55,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7602
NLA06608-0124,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,0.4,1000,Y,512183,,,5069.25.12,ALGAE,333,10,394,7.165815755,EA,20081217b,KMM,,PHYT,7604
NLA06608-0126,1,PROB_Lake,Target_Sampled,6/21/2007,YES,6/21/2007,P,YES,0.26,1000,Y,503453,,,5069.32.08,ALGAE,333,20,394,6.41151936,EA,20081217b,KMM,,PHYT,7605
NLA06608-0126,2,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,NO,0.3,1000,Y,517363,,,5069.32.46,ALGAE,333,20,394,4.902926569,EA,20081217b,KMM,,PHYT,7606
NLA06608-0126,2,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,D,NO,0.3,1000,Y,516503,,,5069.32.45,ALGAE,333,20,394,2.828611482,EA,20081217b,KMM,,PHYT,7606
NLA06608-0127,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,2,1000,Y,505603,,,5069.02.10,ALGAE,333,5,394,11.88016823,EA,20081217b,KMM,,PHYT,7607
NLA06608-0128,1,PROB_Lake,Target_Sampled,6/21/2007,YES,6/21/2007,P,YES,1.7,1000,Y,514103,,,5069.24.37,ALGAE,333,10,394,25.64607744,EA,20081217b,KMM,,PHYT,7608
NLA06608-0128,2,PROB_Lake,Target_Sampled,8/25/2007,YES,8/25/2007,P,NO,0.3,1000,Y,510173,,,5069.24.23,ALGAE,333,20,394,5.280074767,EA,20081217b,KMM,,PHYT,7609
NLA06608-0128,2,PROB_Lake,Target_Sampled,8/25/2007,YES,8/25/2007,D,NO,0.3,1000,Y,510203,,,5069.24.25,ALGAE,333,20,394,4.525778372,EA,20081217b,KMM,,PHYT,7609
NLA06608-0129,1,PROB_Lake,Target_Sampled,7/21/2007,YES,7/21/2007,P,YES,2,1000,Y,507723,,,5069.24.15,ALGAE,333,5,394,25.26892924,EA,20081217b,KMM,,PHYT,7610
NLA06608-0129,1,PROB_Lake,Target_Sampled,7/21/2007,YES,7/21/2007,D,NO,2,1000,Y,506883,,,5069.24.07,ALGAE,333,3,394,18.48026168,EA,20081217b,KMM,,PHYT,7610
NLA06608-0129,2,PROB_Lake,Target_Sampled,9/16/2007,YES,9/16/2007,P,NO,2,1000,Y,509593,,,5069.24.22,ALGAE,333,2,394,13.95448331,EA,20081217b,KMM,,PHYT,7611
NLA06608-0129,2,PROB_Lake,Target_Sampled,9/16/2007,YES,9/16/2007,D,NO,2,1000,Y,516993,,,5069.24.46,ALGAE,333,3,394,23.76033645,EA,20081217b,KMM,,PHYT,7611
NLA06608-0130,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,2,1000,Y,511963,,,5069.02.16,ALGAE,333,5,394,4.525778372,EA,20081217b,KMM,,PHYT,7612
NLA06608-0132,1,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,1000,Y,511123,,,5069.02.21,ALGAE,333,5,394,9.051556743,EA,20081217b,KMM,,PHYT,7613
NLA06608-0134,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,508133,F1,15 ML LUGOLS,5069.06.10,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7614
NLA06608-0137,1,PROB_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,2,1000,Y,508323,,,5069.04.15,ALGAE,25,25,380,7.65,EA,20081217b,JS,No Slide required. Oligotrophic system. Lots of small nano flags.,PHYT,7615
NLA06608-0139,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,2,1000,Y,504413,,,5069.12.12,ALGAE,333,5,394,26.02322564,EA,20081217b,KMM,,PHYT,7616
NLA06608-0140,1,PROB_Lake,Target_Sampled,6/20/2007,YES,6/20/2007,P,YES,1,1000,Y,514853,,,5069.14.10,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7617
NLA06608-0141,1,PROB_Lake,Target_Sampled,8/23/2007,YES,8/23/2007,P,YES,1,1000,Y,505343,,,5069.07.05,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7618
NLA06608-0142,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,2,1000,Y,514843,,,FS000135,ALGAE,,,530.9292,6.4127,WI,20080415,Dawn Perkins,,PHYT,7619
NLA06608-0144,1,PROB_Lake,Target_Sampled,8/2/2007,YES,8/2/2007,P,YES,1.8,1000,Y,514653,,,5069.41.45,ALGAE,25,25,380,0.9,EA,20081217b,JS,,PHYT,7620
NLA06608-0144,2,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,NO,0.96,1000,Y,508943,,,5069.41.46,ALGAE,25,25,380,3.15,EA,20081217b,JS,Slide required. Sample loaded with silt/clay particles. Difficult to count. Small nano-flags hard to distinguish.,PHYT,7621
NLA06608-0148,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,Y,503893,,,5069.12.11,ALGAE,333,3,394,8.674408546,EA,20081217b,KMM,,PHYT,7622
NLA06608-0149,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,990,Y,505653,,,5069.36.06,ALGAE,333,2,394,23.76,EA,20081217b,JKE,,PHYT,7623
NLA06608-0150,1,PROB_Lake,Target_Sampled,8/2/2007,YES,8/2/2007,P,YES,2,1000,Y,509933,,,5069.17.18,ALGAE,333,20,387.1,1.9975,EA,20081217b,MH,,PHYT,7624
NLA06608-0152,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,2,1000,Y,509193,,,5069.34.01,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,7625
NLA06608-0153,1,PROB_Lake,Target_Sampled,8/30/2007,YES,8/30/2007,P,YES,2,1000,Y,512103,,,5069.44.18,ALGAE,25,25,380,4.05,EA,20081217b,JS,Slide required. Sample with large mats of microcystis c plankters embedded- very difficult to count!,PHYT,7626
NLA06608-0155,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,1.5,,Y,503863,,,5069.11.15,ALGAE,25,25,380,1.575,EA,20081217b,JS,150-200 microns,PHYT,7627
NLA06608-0158,1,PROB_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,2,1000,Y,511693,,,FS000182,ALGAE,,,530.9292,7.51202,WI,20080415,Dawn Perkins,,PHYT,7628
NLA06608-0161,1,PROB_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,YES,1.2,1000,Y,513683,,,5069.08.24,ALGAE,333,20,394,95.04,EA,20081217b,JKE,,PHYT,7629
NLA06608-0162,1,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,,,,509553,IM,IM: Volume not recorded on field form,5069.27.09,ALGAE,25,25,380,4.5,EA,20081217b,JS,No slide required. Lots of ciliates. Merismopedia and Peranema.,PHYT,7630
NLA06608-0167,1,PROB_Lake,Target_Sampled,7/23/2007,YES,7/23/2007,P,YES,0.2,1000,Y,506743,,,5069.21.32,ALGAE,25,25,380,0.225,EA,20081217b,JS,"Too much lugols, dark hard to count or see cells.",PHYT,7631
NLA06608-0167,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,NO,0.1,1000,Y,509813,,,5069.21.46,ALGAE,25,25,380,0.225,EA,20081217b,JS,No Slide required. Bloom: O.cf. agardhii.,PHYT,7632
NLA06608-0167,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,D,NO,0.1,1000,Y,506153,F1,REPLICATE,5069.21.19,ALGAE,25,25,380,0.135,EA,20081217b,JS,Oscillatoria bloom massivw! So dense that hard to clearly see filaments. There is possibility that it is Aphanz-- but I doubt it.,PHYT,7632
NLA06608-0168,1,PROB_Lake,Target_Sampled,6/13/2007,YES,6/13/2007,P,YES,0.8,1000,Y,514293,,,5069.14.11,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7633
NLA06608-0169,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,P,YES,2,1000,Y,502373,,,5069.42.18,ALGAE,333,20,254.4690049,28.07,EA,20081217b,EEW,,PHYT,7634
NLA06608-0169,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,D,NO,2,1000,Y,502343,,,5069.42.17,ALGAE,333,20,254.4690049,32.68,EA,20081217b,EEW,,PHYT,7634
NLA06608-0169,2,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,NO,2,1000,Y,509853,,,5069.42.20,ALGAE,333,20,254.4690049,2.23,EA,20081217b,EEW,,PHYT,7635
NLA06608-0170,1,PROB_Lake,Target_Sampled,9/21/2007,YES,9/21/2007,P,YES,2,1000,Y,517443,,,5069.20.49,ALGAE,25,25,380,8.1,EA,20081217b,JS,See page. Questionable?,PHYT,7636
NLA06608-0173,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,0.88,980,Y,508073,,,5069.04.09,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,7637
NLA06608-0174,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,506283,,,5069.21.20,ALGAE,25,25,380,5.4,EA,20081217b,JS,No slide required.,PHYT,7638
NLA06608-0174,2,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,NO,2,,Y,515373,IM1,THIS IS A VISIT 2 AND TEAM LISTED SAMPLE TYPE AS D (DUPLICATE) AND THE DUPLICATE AS R (REPLICATE). IM CHANGED TO P FOR PRIMARY. PER KELLY O'HARA,5069.21.52,ALGAE,25,25,380,5.85,EA,20081217b,JS,No slide required.,PHYT,7639
NLA06608-0174,2,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,D,NO,2,,Y,503623,IM2,THIS IS A VISIT 2 AND TEAM LISTED SAMPLE TYPE AS R (REPLICATE) AND THE PRIMARY AS D (DUPLICATE). IM CHANGED TO D FOR DUPLICATE. PER KELLY O'HARA,5069.21.11,ALGAE,25,25,380,6.3,EA,20081217b,JS,No slide required.,PHYT,7639
NLA06608-0175,1,PROB_Lake,Target_Sampled,8/30/2007,YES,8/30/2007,P,YES,1.76,1000,Y,509783,,,5069.33.22,ALGAE,25,25,380,0.9,EA,20081217b,JS,Slide required. Diverse!,PHYT,7640
NLA06608-0176,1,PROB_Lake,Target_Sampled,9/7/2007,YES,9/7/2007,P,YES,0.5,1000,Y,516273,,,5069.03.08,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7641
NLA06608-0177,1,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,2,1000,,512243,,,5069.43.02,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7642
NLA06608-0179,1,PROB_Lake,Target_Sampled,6/4/2007,YES,6/4/2007,P,YES,1.1,1000,Y,503143,,,5069.39.05,ALGAE,333,5,394,8.674408546,EA,20081217b,KMM,,PHYT,7643
NLA06608-0179,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,NO,0.8,1000,Y,515593,,,5069.39.42,ALGAE,333,20,394,7.92011215,EA,20081217b,KMM,,PHYT,7644
NLA06608-0179,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,D,NO,0.8,1000,Y,515053,,,5069.39.40,ALGAE,333,20,394,8.674408546,EA,20081217b,KMM,,PHYT,7644
NLA06608-0180,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,0.4,1000,Y,510103,,,5069.34.16,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,7645
NLA06608-0181,1,PROB_Lake,Target_Sampled,9/20/2007,YES,9/20/2007,P,YES,2,1000,Y,517903,,,5069.04.16,ALGAE,25,25,380,5.85,EA,20081217b,JS,Slide required. Lots of nano flags,PHYT,7646
NLA06608-0183,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,505163,,,FS000112,ALGAE,,,530.9292,1.64898,WI,20080415,Dawn Perkins,,PHYT,7647
NLA06608-0184,1,PROB_Lake,Target_Sampled,6/15/2007,YES,6/15/2007,P,YES,0.6,1000,Y,514933,,,5069.14.22,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7648
NLA06608-0185,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,2,995,Y,507233,,,5069.36.12,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7649
NLA06608-0189,1,PROB_Lake,Target_Sampled,6/11/2007,YES,6/11/2007,P,YES,0.8,,Y,502743,IM,IM: Volume not recorded on field form,5069.46.06,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,7650
