SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,ssfpBedrock,ssfpBoulders,ssfpCobble,ssfpGravel,ssfpSand,ssfpSilt,ssfpOrganic,ssfpWood,ssfpOther,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssvBedrock,ssvBoulders,ssvCobble,ssvGravel,ssvSand,ssvSilt,ssvOrganic,ssvWood,ssvOther,ssnBedrock,ssnBoulders,ssnCobble,ssnGravel,ssnSand,ssnSilt,ssnOrganic,ssnWood,ssnOther,ssxLdia,ssvLdia,ss16Ldia,ss25Ldia,ss50Ldia,ss75Ldia,ss84Ldia,ssopClass,ssofClass,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,hinBuildings,hinCommercial,hinRoads,hinWalls,hinDocks,hinPowerlines,hinLandfill,hinLawn,hinPark,hinCrops,hinOrchard,hinPasture,hipwAg,hipwNonag,hipwAll,hinAg,hinNonag,hinAll,lmfpBedrock,lmfpCobble,lmfpSand,lmfpMud,lmoSubstrate,lmnSubstrate,lmpwHuman,lmnHuman,lmnCover,lmfpLittle,lmfpPatchy,lmfpContinuous,lmoCover,lmnCoverTypes,lmfpWoody,lmfpVeg,lmfpBoulders,lmfpFill,lmfpArtificial,lmfpNone,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_HorizDist,L_VertHeight,L_RtHzVrt,RDisIn,RDisInAg,RDisInNonAG,RDisInEx1,RDisInEx1a,RDisInEx2,RDisInEx2a,RDisLev_x1,RDisLev_x1a,RDisLev_x2,RDisLev_x2a,RVegQ_1,RVegQ_2,RVegQ_3,RVegQ_4,RVegQ_5,RVegQ_5a,RVegQ_6,RVegQ_6a,LITCVR_A,LITCVR_B,LITCVR_C,LITCVR_D,LRCVQ_1A,LRCVQ_1B,LRCVQ_1C,LRCVQ_1D,LRCVQ_2A,LRCVQ_2B,LRCVQ_2C,LRCVQ_2D,LRCVQ_3A,LRCVQ_3B,LRCVQ_3C,LRCVQ_3D,LRCVQ_4A,LRCVQ_4B,LRCVQ_4C,LRCVQ_4D,LRCVQ_5A,LRCVQ_5Aa,LRCVQ_5B,LRCVQ_5Ba,LRCVQ_5C,LRCVQ_5Ca,LRCVQ_5D,LRCVQ_5Da,LRCVQ_6A,LRCVQ_6Aa,LRCVQ_6B,LRCVQ_6Ba,LRCVQ_6C,LRCVQ_6Ca,LRCVQ_6D,LRCVQ_6Da,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0072,2007,1,NLA06608-0072+2007+1,TX,7/26/2007,YES,0.1,0.3,0.3,0.2,0.9,1,1,0.9,1,0.003636364,0.015102375,0.02964783,0.023587224,0.044871629,0.189414769,0.102158327,0.087872613,0.50370887,5.7,8,1.403508772,0.011499191,0.025025392,0.058559418,0.05813406,0.029710754,0.207101432,0.055685845,0.062045981,0.206994035,10,10,10,10,10,10,10,10,10,-0.143639441,0.216506451,-0.336951225,-0.336951225,-0.214277813,0.023814792,0.119477707,"Silt, Organic, Other",Other,0,0,0.2,0.1,0,0,0,0.1,0,0,0,0.95,1.35,0.4,0.95,1.3,0.4,0.9,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.316666667,0.044444444,0.1125,30,90,120,0,0.1,0.1,0.8,M,10,0.02,10,10,0,0.4,0.6,CONTINUOUS COVER,10,1,1,0.3,,0.1,,0.1,0.9,0,0,GRADUAL,10,0,0,10,10,0,0,0,0.574468085,0.487179487,0.285714286,0.787234043,0.737234043,0.757936729,0.719041916,2,3,2,2,0.15681583,0.085223745,0.2112692,0.258866602,0.156012296,0.156803292,0.192046698,0.193101359,0.7475,0.417228261,0.330407399,0.143462955,0.452157915,0.287022045,0.243611615,0.150139392,0.416361872,0.251226003,0.207815572,0.11434335,0.4793846,0.31424873,0.270838299,0.177366077,0.503183301,0.338047431,0.294637001,0.201164779,0.451756148,0.452151646,0.286620279,0.287015776,0.243209848,0.243605346,0.149737626,0.150133123,0.469773349,0.470300679,0.304637479,0.30516481,0.261227049,0.261754379,0.167754826,0.168282157,,
NLA06608-0072,2007,2,NLA06608-0072+2007+2,TX,8/15/2007,YES,0,0.2,0.4,0.3,1,1,1,0.7,1,0,0.020722737,0.014634879,0.02480437,0.03913971,0.450106667,0.180313935,0.027165357,0.243112344,5.6,7,1.25,0,0.053600428,0.01899228,0.053400766,0.004013441,0.046154576,0.053716697,0.019015287,0.095305325,10,10,10,10,10,10,10,10,10,-0.265194707,0.094299709,-0.329813862,-0.329813862,-0.329813862,-0.199788975,-0.156450043,"Sand, Silt, Organic, Other",Silt,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.85,1.15,0.3,0.85,1.1,0.3,0.8,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.283333333,0.033333333,0.095833333,30,90,120,0,0,0.1,0.9,M,10,0,10,10,0,0.7,0.3,PATCHY COVER,10,0.8,1,0.2,,0.1,,0.3,0.7,0,0,GRADUAL,10,0,0,10,10,0,0,0,0.534883721,0.459459459,0.230769231,0.76744186,0.71744186,0.731357451,0.693826599,2,3,2,2,0.086865166,0.08029775,0.204479568,0.263440607,0.085275993,0.090726433,0.16315587,0.170423122,0.4275,0.21375,0.17660341,0.070770077,0.257182583,0.150307583,0.131734288,0.078817622,0.253898875,0.147023875,0.12845058,0.075533913,0.315989784,0.209114784,0.190541489,0.137624822,0.345470303,0.238595303,0.220022009,0.167105342,0.256387997,0.259113216,0.149512997,0.152238216,0.130939702,0.133664921,0.078023035,0.080748255,0.295327935,0.298961561,0.188452935,0.192086561,0.16987964,0.173513266,0.116962974,0.1205966,,
NLA06608-0072,2007,2,NLA06608-0072+2007+2,TX,8/15/2007,YES,0,0.2,0.4,0.3,1,1,1,0.7,1,0,0.020722737,0.014634879,0.02480437,0.03913971,0.450106667,0.180313935,0.027165357,0.243112344,5.6,7,1.25,0,0.053600428,0.01899228,0.053400766,0.004013441,0.046154576,0.053716697,0.019015287,0.095305325,10,10,10,10,10,10,10,10,10,-0.265194707,0.094299709,-0.329813862,-0.329813862,-0.329813862,-0.199788975,-0.156450043,"Sand, Silt, Organic, Other",Silt,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.85,1.15,0.3,0.85,1.1,0.3,0.8,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.283333333,0.033333333,0.095833333,30,90,120,0,0,0.1,0.9,M,10,0,10,10,0,0.7,0.3,PATCHY COVER,10,0.8,1,0.2,,0.1,,0.3,0.7,0,0,GRADUAL,10,0,0,10,10,0,0,0,0.534883721,0.459459459,0.230769231,0.76744186,0.71744186,0.731357451,0.693826599,2,3,2,2,0.086865166,0.08029775,0.204479568,0.263440607,0.085275993,0.090726433,0.16315587,0.170423122,0.4275,0.21375,0.17660341,0.070770077,0.257182583,0.150307583,0.131734288,0.078817622,0.253898875,0.147023875,0.12845058,0.075533913,0.315989784,0.209114784,0.190541489,0.137624822,0.345470303,0.238595303,0.220022009,0.167105342,0.256387997,0.259113216,0.149512997,0.152238216,0.130939702,0.133664921,0.078023035,0.080748255,0.295327935,0.298961561,0.188452935,0.192086561,0.16987964,0.173513266,0.116962974,0.1205966,,
NLA06608-0073,2007,1,NLA06608-0073+2007+1,NV,6/12/2007,YES,0.4,0.2,0.3,0.8,0.8,0.4,0.2,0.2,0.1,0.253634669,0.034434434,0.043923579,0.179400484,0.220035405,0.131428571,0.115714286,0.015714286,0.005714286,3.4,8,2.352941176,0.334752729,0.086072117,0.087247702,0.227964652,0.273934504,0.240916617,0.246742956,0.03463447,0.018070158,10,10,10,10,10,10,10,10,10,0.137020978,0.320690808,-0.191996014,-0.122582535,0.074284213,0.488811783,0.527009977,"Gravel, Sand",Bedrock,0.1,0,0.5,0,0.1,0.1,0.7,0,0,0,0,0.05,1.55,1.5,0.05,0.8,0.8,0,1,0.6,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.166666667,0.129166667,30,90,120,0.2,0,0.4,0.4,"M, S",10,0.12,10,10,0.5,0.4,0.1,NO COVER,10,,0.3,0.2,,,0.5,0,0.222222222,0.777777778,0,STEEP,9,0.83,0.4,10,10,0.26245109,0.146128036,0.116323054,0.607843137,0.047619048,0.6,0.803921569,0.603921569,0.779642955,0.603908836,3,2,2,2,0.06737037,0.0455,0.065909091,0.038571429,0.103493879,0.052361294,0.114560863,0.046384083,0.56,0.28,0.189111356,0.036333578,0.313685185,0.173685185,0.128240863,0.051851974,0.30275,0.16275,0.117305678,0.040916789,0.312954545,0.172954545,0.127510223,0.051121334,0.299285714,0.159285714,0.113841392,0.037452503,0.33174694,0.306180647,0.19174694,0.166180647,0.146302618,0.120736325,0.069913729,0.044347436,0.337280431,0.303192041,0.197280431,0.163192041,0.151836109,0.117747719,0.07544722,0.04135883,,
NLA06608-0073,2007,1,NLA06608-0073+2007+1,NV,6/12/2007,YES,0.4,0.2,0.3,0.8,0.8,0.4,0.2,0.2,0.1,0.253634669,0.034434434,0.043923579,0.179400484,0.220035405,0.131428571,0.115714286,0.015714286,0.005714286,3.4,8,2.352941176,0.334752729,0.086072117,0.087247702,0.227964652,0.273934504,0.240916617,0.246742956,0.03463447,0.018070158,10,10,10,10,10,10,10,10,10,0.137020978,0.320690808,-0.191996014,-0.122582535,0.074284213,0.488811783,0.527009977,"Gravel, Sand",Bedrock,0.1,0,0.5,0,0.1,0.1,0.7,0,0,0,0,0.05,1.55,1.5,0.05,0.8,0.8,0,1,0.6,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.166666667,0.129166667,30,90,120,0.2,0,0.4,0.4,"M, S",10,0.12,10,10,0.5,0.4,0.1,NO COVER,10,,0.3,0.2,,,0.5,0,0.222222222,0.777777778,0,STEEP,9,0.83,0.4,10,10,0.26245109,0.146128036,0.116323054,0.607843137,0.047619048,0.6,0.803921569,0.603921569,0.779642955,0.603908836,3,2,2,2,0.06737037,0.0455,0.065909091,0.038571429,0.103493879,0.052361294,0.114560863,0.046384083,0.56,0.28,0.189111356,0.036333578,0.313685185,0.173685185,0.128240863,0.051851974,0.30275,0.16275,0.117305678,0.040916789,0.312954545,0.172954545,0.127510223,0.051121334,0.299285714,0.159285714,0.113841392,0.037452503,0.33174694,0.306180647,0.19174694,0.166180647,0.146302618,0.120736325,0.069913729,0.044347436,0.337280431,0.303192041,0.197280431,0.163192041,0.151836109,0.117747719,0.07544722,0.04135883,,
NLA06608-0073,2007,2,NLA06608-0073+2007+2,NV,7/18/2007,YES,0.4,0.3,0,0.4,1,0.2,0,0,0.6,0.118017287,0.028782029,0,0.087505814,0.549277367,0.076556777,0,0,0.139860727,2.9,5,1.724137931,0.169457042,0.050892496,0,0.162554901,0.267888552,0.224653939,0,0,0.184370952,10,10,10,10,10,10,10,10,10,0.039104138,0.180703672,-0.091604401,-0.076734896,0.049432967,0.156839687,0.265370198,Sand,Sand,0,0,0.5,0,0,0,0.7,0,0.1,0,0,0,1.3,1.3,0,0.9,0.9,0,0.9,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0,0.144444444,0.108333333,30,90,120,0,0,0.8,0.2,S,10,0.3,10,10,0.1,0.8,0.1,PATCHY COVER,10,,0.9,0.1,,,0.1,0,0.3,0.4,0.3,STEEP,10,1.6,0.94,10,10,0.414973348,0.28780173,0.127171618,0.565217391,0,0.565217391,0.732608696,0.632608696,0.713229032,0.629008882,2,2,2,2,0.038,0.057,0.079545455,0.043571429,0.087557203,0.036750825,0.131773241,0.064031403,0.73,0.365,0.254334433,0.082112211,0.384,0.2015,0.146167217,0.060056106,0.3935,0.211,0.155667217,0.069556106,0.404772727,0.222272727,0.166939944,0.080828833,0.386785714,0.204285714,0.148952931,0.06284182,0.408778602,0.383375413,0.226278602,0.200875413,0.170945818,0.145542629,0.084834707,0.059431518,0.43088662,0.397015702,0.24838662,0.214515702,0.193053837,0.159182918,0.106942726,0.073071807,,
NLA06608-0073,2007,2,NLA06608-0073+2007+2,NV,7/18/2007,YES,0.4,0.3,0,0.4,1,0.2,0,0,0.6,0.118017287,0.028782029,0,0.087505814,0.549277367,0.076556777,0,0,0.139860727,2.9,5,1.724137931,0.169457042,0.050892496,0,0.162554901,0.267888552,0.224653939,0,0,0.184370952,10,10,10,10,10,10,10,10,10,0.039104138,0.180703672,-0.091604401,-0.076734896,0.049432967,0.156839687,0.265370198,Sand,Sand,0,0,0.5,0,0,0,0.7,0,0.1,0,0,0,1.3,1.3,0,0.9,0.9,0,0.9,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0,0.144444444,0.108333333,30,90,120,0,0,0.8,0.2,S,10,0.3,10,10,0.1,0.8,0.1,PATCHY COVER,10,,0.9,0.1,,,0.1,0,0.3,0.4,0.3,STEEP,10,1.6,0.94,10,10,0.414973348,0.28780173,0.127171618,0.565217391,0,0.565217391,0.732608696,0.632608696,0.713229032,0.629008882,2,2,2,2,0.038,0.057,0.079545455,0.043571429,0.087557203,0.036750825,0.131773241,0.064031403,0.73,0.365,0.254334433,0.082112211,0.384,0.2015,0.146167217,0.060056106,0.3935,0.211,0.155667217,0.069556106,0.404772727,0.222272727,0.166939944,0.080828833,0.386785714,0.204285714,0.148952931,0.06284182,0.408778602,0.383375413,0.226278602,0.200875413,0.170945818,0.145542629,0.084834707,0.059431518,0.43088662,0.397015702,0.24838662,0.214515702,0.193053837,0.159182918,0.106942726,0.073071807,,
NLA06608-0076,2007,1,NLA06608-0076+2007+1,MO,7/27/2007,YES,0,0.2,0.4,0.6,0.6,0.9,0.1,0.9,0.8,0,0.011329662,0.141878411,0.085413655,0.224044127,0.362867134,0.004444444,0.127040456,0.042982111,4.5,7,1.555555556,0,0.024171274,0.273037322,0.127750161,0.292303997,0.346956149,0.014054567,0.190458167,0.024838856,10,10,10,10,10,10,10,10,10,-0.107260702,0.250837695,-0.351820729,-0.310666504,-0.147415202,-0.022219478,0.273250364,"Silt, Wood",Silt,0.05,0,0.2,0.1,0.1,0.1,0.65,0.15,0.15,0,0,0,1.5,1.5,0,0.9,0.9,0,0.8,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.166666667,0.125,30,90,120,0,0.2,0.3,0.5,M,10,0,10,10,0.7,0.3,0,NO COVER,10,0.5,0.5,0.1,,0.1,0.3,0.4,0.2,0.3,0.1,FLAT,10,1.05,0.56,10,10,0.311753861,0.193124598,0.118629263,0.6,0,0.6,0.7,0.55,0.692820323,0.547722558,2,2,2,2,0.233666667,0.1005,0.225909091,0.211428571,0.187697034,0.17525,0.167202106,0.150606061,0.1875,0.119836957,0.079891304,0.029613527,0.210583333,0.176751812,0.156778986,0.131640097,0.144,0.110168478,0.090195652,0.065056763,0.206704545,0.172873024,0.152900198,0.127761309,0.199464286,0.165632764,0.145659938,0.120521049,0.187598517,0.181375,0.153766995,0.147543478,0.133794169,0.127570652,0.10865528,0.102431763,0.177351053,0.16905303,0.143519531,0.135221509,0.123546705,0.115248682,0.098407816,0.090109794,,
NLA06608-0076,2007,1,NLA06608-0076+2007+1,MO,7/27/2007,YES,0,0.2,0.4,0.6,0.6,0.9,0.1,0.9,0.8,0,0.011329662,0.141878411,0.085413655,0.224044127,0.362867134,0.004444444,0.127040456,0.042982111,4.5,7,1.555555556,0,0.024171274,0.273037322,0.127750161,0.292303997,0.346956149,0.014054567,0.190458167,0.024838856,10,10,10,10,10,10,10,10,10,-0.107260702,0.250837695,-0.351820729,-0.310666504,-0.147415202,-0.022219478,0.273250364,"Silt, Wood",Silt,0.05,0,0.2,0.1,0.1,0.1,0.65,0.15,0.15,0,0,0,1.5,1.5,0,0.9,0.9,0,0.8,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.166666667,0.125,30,90,120,0,0.2,0.3,0.5,M,10,0,10,10,0.7,0.3,0,NO COVER,10,0.5,0.5,0.1,,0.1,0.3,0.4,0.2,0.3,0.1,FLAT,10,1.05,0.56,10,10,0.311753861,0.193124598,0.118629263,0.6,0,0.6,0.7,0.55,0.692820323,0.547722558,2,2,2,2,0.233666667,0.1005,0.225909091,0.211428571,0.187697034,0.17525,0.167202106,0.150606061,0.1875,0.119836957,0.079891304,0.029613527,0.210583333,0.176751812,0.156778986,0.131640097,0.144,0.110168478,0.090195652,0.065056763,0.206704545,0.172873024,0.152900198,0.127761309,0.199464286,0.165632764,0.145659938,0.120521049,0.187598517,0.181375,0.153766995,0.147543478,0.133794169,0.127570652,0.10865528,0.102431763,0.177351053,0.16905303,0.143519531,0.135221509,0.123546705,0.115248682,0.098407816,0.090109794,,
NLA06608-0076,2007,2,NLA06608-0076+2007+2,MO,9/4/2007,YES,0,0.1,0.3,0.6,0.8,0.9,0.8,1,1,0,0.025641026,0.126866042,0.042668589,0.134694807,0.478587948,0.045867113,0.057446931,0.088227545,5.5,7,1.272727273,0,0.081084043,0.256821821,0.055033576,0.226564511,0.335968035,0.043684092,0.036519859,0.065190786,10,10,10,10,10,10,10,10,10,-0.155307251,0.266648077,-0.336951225,-0.336951225,-0.273441754,-0.078420089,0.268590075,"Wood, Other",Silt,0.1,0,0.15,0.1,0.05,0.1,0.45,0.05,0.15,0,0,0,1.15,1.15,0,0.5,0.5,0,0.7,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.127777778,0.095833333,30,90,120,0,0.2,0.1,0.7,M,10,0,10,10,0.1,0.9,0,PATCHY COVER,10,0.5,0.6,0.1,0.1,,,0.3,0.3,0.2,0.2,"FLAT, GRADUAL",10,2.02,1.04,10,10,0.480006943,0.309630167,0.170376776,0.534883721,0,0.534883721,0.61744186,0.51744186,0.611897544,0.517147813,2,2,2,2,0.293333333,0.14,0.247272727,0.188571429,0.232182203,0.22,0.181091423,0.164848485,0.3,0.219565217,0.146376812,0.078599034,0.296666667,0.256449275,0.219855072,0.185966184,0.22,0.179782609,0.143188406,0.109299517,0.273636364,0.233418972,0.196824769,0.162935881,0.244285714,0.204068323,0.16747412,0.133585231,0.266091102,0.26,0.22587371,0.219782609,0.189279507,0.183188406,0.155390619,0.149299517,0.240545711,0.232424242,0.20032832,0.192206851,0.163734117,0.155612648,0.129845228,0.121723759,,
NLA06608-0076,2007,2,NLA06608-0076+2007+2,MO,9/4/2007,YES,0,0.1,0.3,0.6,0.8,0.9,0.8,1,1,0,0.025641026,0.126866042,0.042668589,0.134694807,0.478587948,0.045867113,0.057446931,0.088227545,5.5,7,1.272727273,0,0.081084043,0.256821821,0.055033576,0.226564511,0.335968035,0.043684092,0.036519859,0.065190786,10,10,10,10,10,10,10,10,10,-0.155307251,0.266648077,-0.336951225,-0.336951225,-0.273441754,-0.078420089,0.268590075,"Wood, Other",Silt,0.1,0,0.15,0.1,0.05,0.1,0.45,0.05,0.15,0,0,0,1.15,1.15,0,0.5,0.5,0,0.7,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.127777778,0.095833333,30,90,120,0,0.2,0.1,0.7,M,10,0,10,10,0.1,0.9,0,PATCHY COVER,10,0.5,0.6,0.1,0.1,,,0.3,0.3,0.2,0.2,"FLAT, GRADUAL",10,2.02,1.04,10,10,0.480006943,0.309630167,0.170376776,0.534883721,0,0.534883721,0.61744186,0.51744186,0.611897544,0.517147813,2,2,2,2,0.293333333,0.14,0.247272727,0.188571429,0.232182203,0.22,0.181091423,0.164848485,0.3,0.219565217,0.146376812,0.078599034,0.296666667,0.256449275,0.219855072,0.185966184,0.22,0.179782609,0.143188406,0.109299517,0.273636364,0.233418972,0.196824769,0.162935881,0.244285714,0.204068323,0.16747412,0.133585231,0.266091102,0.26,0.22587371,0.219782609,0.189279507,0.183188406,0.155390619,0.149299517,0.240545711,0.232424242,0.20032832,0.192206851,0.163734117,0.155612648,0.129845228,0.121723759,,
NLA06608-0077,2007,1,NLA06608-0077+2007+1,NJ,9/8/2007,YES,0,0.2,0.1,0,0,0,0,0.1,1,0,0.045478036,0.023255814,0,0,0,0,0.005405405,0.925860744,1.4,3,2.142857143,0,0.095907065,0.073541341,0,0,0,0,0.017093393,0.154082019,10,10,10,10,10,10,10,10,10,0.092517167,0.19583913,0,0,0,0,0.425171666,Other,Other,0.05,0,0.05,0,0,0,0,0.05,0,0,0,0,0.15,0.15,0,0,0,0,0.1,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.016666667,0.0125,30,90,120,0,0.2,0,0.8,M,10,0.08,10,10,0,0.6,0.4,PATCHY COVER,10,0.3,1,0.2,,,,0.7,0.3,0,0,FLAT,10,0.04,0.02,10,10,0.017033339,0.008600172,0.008433168,0.130434783,0,0.130434783,0.115217391,0.065217391,0.114208048,0,1,1,1,1,0.416958153,0.325437229,0.459437229,0.368008658,0.373894462,0.318494192,0.387859283,0.313992256,0.6575,0.346141304,0.23846164,0.042628306,0.537229076,0.381549729,0.327709896,0.22979323,0.491468615,0.335789267,0.281949435,0.184032768,0.558468615,0.402789267,0.348949435,0.251032768,0.512754329,0.357074981,0.303235149,0.205318482,0.515697231,0.487997096,0.360017883,0.332317748,0.306178051,0.278477916,0.208261384,0.180561249,0.522679641,0.485746128,0.367000294,0.33006678,0.313160461,0.276226948,0.215243795,0.178310281,,
NLA06608-0077,2007,1,NLA06608-0077+2007+1,NJ,9/8/2007,YES,0,0.2,0.1,0,0,0,0,0.1,1,0,0.045478036,0.023255814,0,0,0,0,0.005405405,0.925860744,1.4,3,2.142857143,0,0.095907065,0.073541341,0,0,0,0,0.017093393,0.154082019,10,10,10,10,10,10,10,10,10,0.092517167,0.19583913,0,0,0,0,0.425171666,Other,Other,0.05,0,0.05,0,0,0,0,0.05,0,0,0,0,0.15,0.15,0,0,0,0,0.1,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.016666667,0.0125,30,90,120,0,0.2,0,0.8,M,10,0.08,10,10,0,0.6,0.4,PATCHY COVER,10,0.3,1,0.2,,,,0.7,0.3,0,0,FLAT,10,0.04,0.02,10,10,0.017033339,0.008600172,0.008433168,0.130434783,0,0.130434783,0.115217391,0.065217391,0.114208048,0,1,1,1,1,0.416958153,0.325437229,0.459437229,0.368008658,0.373894462,0.318494192,0.387859283,0.313992256,0.6575,0.346141304,0.23846164,0.042628306,0.537229076,0.381549729,0.327709896,0.22979323,0.491468615,0.335789267,0.281949435,0.184032768,0.558468615,0.402789267,0.348949435,0.251032768,0.512754329,0.357074981,0.303235149,0.205318482,0.515697231,0.487997096,0.360017883,0.332317748,0.306178051,0.278477916,0.208261384,0.180561249,0.522679641,0.485746128,0.367000294,0.33006678,0.313160461,0.276226948,0.215243795,0.178310281,,
NLA06608-0077,2007,2,NLA06608-0077+2007+2,NJ,9/13/2007,YES,0,0.3,0.2,0,0,0.1,0,0.2,1,0,0.032755833,0.095148995,0,0,0.023255814,0,0.028661219,0.820178139,1.8,4,2.222222222,0,0.070083252,0.282406271,0,0,0.073541341,0,0.073628553,0.307532856,10,10,10,10,10,10,10,10,10,0.135695548,0.277059879,0,0,0,0.358432882,0.5,Other,Other,0,0.1,0.05,0.2,0,0,0,0,0,0,0,0,0.35,0.35,0,0.2,0.2,0,0.4,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.038888889,0.029166667,30,90,120,0,0.1,0.1,0.8,M,10,0.26,10,10,0.1,0.6,0.3,PATCHY COVER,10,0.5,1,0.2,,,,0.5,0.1,0.4,0,FLAT,10,0.27,0.19,10,10,0.103803721,0.075546961,0.02825676,0.259259259,0,0.259259259,0.32962963,0.22962963,0.322030594,0.227710017,2,1,2,2,0.432469577,0.348704365,0.402977092,0.264275794,0.380761081,0.335903338,0.343863259,0.284052935,0.6375,0.379619565,0.26848125,0.087092361,0.534984788,0.406044571,0.350475414,0.259780969,0.493102183,0.364161965,0.308592808,0.217898363,0.520238546,0.391298329,0.335729171,0.245034727,0.450887897,0.321947679,0.266378522,0.175684078,0.50913054,0.486701669,0.380190323,0.357761451,0.324621166,0.302192294,0.233926721,0.21149785,0.49068163,0.460776468,0.361741412,0.33183625,0.306172255,0.276267093,0.21547781,0.185572648,,
NLA06608-0077,2007,2,NLA06608-0077+2007+2,NJ,9/13/2007,YES,0,0.3,0.2,0,0,0.1,0,0.2,1,0,0.032755833,0.095148995,0,0,0.023255814,0,0.028661219,0.820178139,1.8,4,2.222222222,0,0.070083252,0.282406271,0,0,0.073541341,0,0.073628553,0.307532856,10,10,10,10,10,10,10,10,10,0.135695548,0.277059879,0,0,0,0.358432882,0.5,Other,Other,0,0.1,0.05,0.2,0,0,0,0,0,0,0,0,0.35,0.35,0,0.2,0.2,0,0.4,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.038888889,0.029166667,30,90,120,0,0.1,0.1,0.8,M,10,0.26,10,10,0.1,0.6,0.3,PATCHY COVER,10,0.5,1,0.2,,,,0.5,0.1,0.4,0,FLAT,10,0.27,0.19,10,10,0.103803721,0.075546961,0.02825676,0.259259259,0,0.259259259,0.32962963,0.22962963,0.322030594,0.227710017,2,1,2,2,0.432469577,0.348704365,0.402977092,0.264275794,0.380761081,0.335903338,0.343863259,0.284052935,0.6375,0.379619565,0.26848125,0.087092361,0.534984788,0.406044571,0.350475414,0.259780969,0.493102183,0.364161965,0.308592808,0.217898363,0.520238546,0.391298329,0.335729171,0.245034727,0.450887897,0.321947679,0.266378522,0.175684078,0.50913054,0.486701669,0.380190323,0.357761451,0.324621166,0.302192294,0.233926721,0.21149785,0.49068163,0.460776468,0.361741412,0.33183625,0.306172255,0.276267093,0.21547781,0.185572648,,
NLA06608-0078,2007,1,NLA06608-0078+2007+1,ND,8/8/2007,YES,0,0,0.8,1,1,0.7,0,0,1,0,0,0.028740128,0.03541421,0.482752928,0.124380742,0,0,0.328711993,4.5,4,0.888888889,0,0,0.015613294,0.003970791,0.230687345,0.190342336,0,0,0.091042331,10,10,10,10,10,10,10,10,10,-0.099679728,0.083506544,-0.211009119,-0.140911664,-0.057011573,-0.041893155,-0.041893155,"Gravel, Sand, Other",Sand,0,0,0.1,0,0,0,0.05,0,0,0,0,1,1.15,0.15,1,1,0,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,0.333333333,0.016666667,0.095833333,30,90,120,0,0,0.3,0.7,M,10,0,10,10,0,0,1,CONTINUOUS COVER,10,,1,,,,,0.3,0.7,0,0,GRADUAL,10,9.7,0.5,10,10,1.029383778,0.176091259,0.853292519,0.534883721,0.5,0.130434783,0.76744186,0.76744186,0.731357451,0.731357451,2,3,2,2,0.025526226,0.038289338,0.197380247,0.288289338,0.093297212,0.050497804,0.230456888,0.173391012,0.725,0.3625,0.283470847,0.04180418,0.375263113,0.194013113,0.154498536,0.033665203,0.381644669,0.200394669,0.160880093,0.040046759,0.461190124,0.279940124,0.240425547,0.119592214,0.506644669,0.325394669,0.285880093,0.165046759,0.409148606,0.387748902,0.227898606,0.206498902,0.188384029,0.166984326,0.067550696,0.046150992,0.477728444,0.449195506,0.296478444,0.267945506,0.256963868,0.22843093,0.136130534,0.107597596,,
