SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_PHAB,AREA_HA,CLASSP,EcoP6,RDis_IX,RVeg_OE,LitCvr_OE,LitRipCvr_OE,RDIS_COND,RVEG_COND,LITCVR_COND,LITRIPCVR_COND,UID
NLA06608-0037,1,PROB_Lake,Target_Sampled,Target,41.6969929,-73.3639855,CT,Region_1,>100,,NLALake,Panel_1,NAP_CT_>100,0.05177385,19.12883297,21.5571734,CT,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,TRASH,1,1100005,,,YES,YES,236.955581,T,NAP,0.8864,0.6802,0.4051,0.5645,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0037+2007+1
NLA06608-0037,2,PROB_Lake,Target_Sampled,Target,41.6969929,-73.3639855,CT,Region_1,>100,,NLALake,Panel_1,NAP_CT_>100,0.05177385,19.12883297,21.5571734,CT,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,TRASH,1,1100005,,,YES,YES,236.955581,T,NAP,0.8973,0.6299,0.3601,0.5176,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0037+2007+2
NLA06608-0038,1,PROB_Lake,Target_Sampled,Target,44.7975912,-71.8697174,VT,Region_1,>100,,NLALake,Panel_1,NAP_VT_>100,0.08404545,11.78378385,35.0455954,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,TRASH,1,1110000,,,YES,YES,220.6478779,T,NAP,0.875,0.5896,0.2854,0.4668,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0038+2007+1
NLA06608-0038,2,PROB_Lake,Target_Sampled,Target,44.7975912,-71.8697174,VT,Region_1,>100,,NLALake,Panel_1,NAP_VT_>100,0.08404545,11.78378385,35.0455954,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,TRASH,1,1110000,,,YES,YES,220.6478779,T,NAP,0.7439,0.5591,0.3166,0.4584,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0038+2007+2
NLA06608-0041,1,PROB_Lake,Target_Sampled,Target,38.2269409,-80.8540552,WV,Region_3,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,23.8995004,WV,YES,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5050005,,,YES,YES,1071.509332,S,SAP,0.3774,0.9928,1.2641,1.0285,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0041+2007+1
NLA06608-0041,2,PROB_Lake,Target_Sampled,Target,38.2269409,-80.8540552,WV,Region_3,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,23.8995004,WV,YES,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5050005,,,YES,YES,1071.509332,S,SAP,0.2,1.0844,1.237,1.0638,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0041+2007+2
NLA06608-0042,1,PROB_Lake,Target_Sampled,Target,44.4582352,-107.0403753,WY,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_WY_(50,100]",0.03996158,24.7831363,9.8325081,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,10,10090206,,,YES,YES,77.7184868,S,WEST,0.3167,0.7321,1.8252,0.9393,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0042+2007+1
NLA06608-0042,2,PROB_Lake,Target_Sampled,Target,44.4582352,-107.0403753,WY,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_WY_(50,100]",0.03996158,24.7831363,9.8325081,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,10,10090206,,,YES,YES,77.7184868,S,WEST,0.3875,0.3619,1.136,0.5154,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0042+2007+2
NLA06608-0043,1,PROB_Lake,Target_Sampled,Target,41.553395,-85.4442417,IN,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES,24.24719175,S,UMW,0.6611,1.2638,0.564,0.9392,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-0043+2007+1
NLA06608-0043,2,PROB_Lake,Target_Sampled,Target,41.553395,-85.4442417,IN,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES,24.24719175,S,UMW,0.8092,0.62,0.5515,0.5659,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0043+2007+2
NLA06608-0044,1,PROB_Lake,Target_Sampled,Target,42.4048448,-101.7024805,NE,Region_7,>100,,NLALake,Panel_1,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,10,10150004,,,YES,YES,219.8023543,T,CENPL,0.4234,0.4855,0.0487,0.2967,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0044+2007+1
NLA06608-0044,2,PROB_Lake,Target_Sampled,Target,42.4048448,-101.7024805,NE,Region_7,>100,,NLALake,Panel_1,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,10,10150004,,,YES,YES,219.8023543,T,CENPL,0.3561,0.2603,0.0386,0.1637,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0044+2007+2
NLA06608-0045,1,PROB_Lake,Target_Sampled,Target,37.2932049,-77.8898611,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2080207,,,YES,YES,28.83819816,S,SAP,0.4227,1.3903,0.5833,0.9487,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-0045+2007+1
NLA06608-0045,2,PROB_Lake,Target_Sampled,Target,37.2932049,-77.8898611,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2080207,,,YES,YES,28.83819816,S,SAP,0.5649,0.7925,0.4753,0.5999,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0045+2007+2
NLA06608-0048,1,PROB_Lake,Target_Sampled,Target,36.7872968,-89.1757255,MO,Region_7,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,200.6912525,MO,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,8,8020201,,,YES,YES,5.61794831,S,CPL,0.5376,0.4732,0.4872,0.4633,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0048+2007+1
NLA06608-0048,2,PROB_Lake,Target_Sampled,Target,36.7872968,-89.1757255,MO,Region_7,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,200.6912525,MO,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,8,8020201,,,YES,YES,5.61794831,S,CPL,0.8138,0.2505,0.404,0.3169,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0048+2007+2
NLA06608-0049,1,PROB_Lake,Target_Sampled,Target,45.0623267,-117.1533553,OR,Region_10,"(10,20]",,NLALake,Panel_1,"WMT_OR_(10,20]",0.01349449,73.39092627,16.3981468,OR,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17050201,,,YES,YES,12.89054746,S,WEST,0.7591,0.436,0.4249,0.4191,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0049+2007+1
NLA06608-0050,1,PROB_Lake,Target_Sampled,Target,43.4460179,-71.8086866,NH,Region_1,"(10,20]",,NLALake,Panel_1,"NAP_NH_(10,20]",0.00887678,111.569018,83.2859528,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070003,,,YES,YES,11.97907093,S,NAP,0,1.3063,0.7233,1.0653,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-0050+2007+1
NLA06608-0050,2,PROB_Lake,Target_Sampled,Target,43.4460179,-71.8086866,NH,Region_1,"(10,20]",,NLALake,Panel_1,"NAP_NH_(10,20]",0.00887678,111.569018,83.2859528,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070003,,,YES,YES,11.97907093,S,NAP,0.0238,1.5127,0.7463,1.2024,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0050+2007+2
NLA06608-0053,1,PROB_Lake,Target_Sampled,Target,43.558193,-73.4396072,NY,Region_2,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2010001,,,YES,YES,470.73915,S,NAP,0.4459,0.9952,0.5033,0.7953,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0053+2007+1
NLA06608-0053,2,PROB_Lake,Target_Sampled,Target,43.558193,-73.4396072,NY,Region_2,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2010001,,,YES,YES,470.73915,S,NAP,0.3161,1.3209,2.0504,1.5284,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0053+2007+2
NLA06608-0057,1,PROB_Lake,Target_Sampled,Target,34.9618921,-80.5168614,NC,Region_4,"(50,100]",,NLALake,Panel_1,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,3,3040105,,,YES,YES,53.02839363,T,SAP,0.297,0.9416,0.8906,0.8478,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0057+2007+1
NLA06608-0057,2,PROB_Lake,Target_Sampled,Target,34.9618921,-80.5168614,NC,Region_4,"(50,100]",,NLALake,Panel_1,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,3,3040105,,,YES,YES,53.02839363,T,SAP,0.3399,0.605,0.6029,0.5574,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0057+2007+2
NLA06608-0061,1,PROB_Lake,Target_Sampled,Target,34.2455815,-113.5793644,AZ,Region_9,>100,,NLALake,Panel_1,XER_AZ_>100,0.21313588,4.64667594,1.2014631,AZ,NO,WMTNS,XER,81,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15030204,,,YES,YES,572.3287327,S,WEST,0.2654,0.3073,2.9988,1.1855,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0061+2007+1
NLA06608-0061,2,PROB_Lake,Target_Sampled,Target,34.2455815,-113.5793644,AZ,Region_9,>100,,NLALake,Panel_1,XER_AZ_>100,0.21313588,4.64667594,1.2014631,AZ,NO,WMTNS,XER,81,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15030204,,,YES,YES,572.3287327,S,WEST,0.2654,0.3357,0.5526,0.3709,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0061+2007+2
NLA06608-0062,1,PROB_Lake,Target_Sampled,Target,47.3206799,-99.7462943,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES,54.29856165,S,CENPL,0.7046,0.3105,0.3908,0.3237,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0062+2007+1
NLA06608-0062,2,PROB_Lake,Target_Sampled,Target,47.3206799,-99.7462943,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES,54.29856165,S,CENPL,0.5556,0.28,0.3431,0.2884,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0062+2007+2
NLA06608-0064,1,PROB_Lake,Target_Sampled,Target,48.8940613,-112.1680165,MT,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_MT_(20,50]",0.03936614,25.15800295,5.4419336,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10050002,,,YES,YES,25.20779145,T,CENPL,0.4623,0.2173,,,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,9:NO DATA,9:NO DATA,NLA06608-0064+2007+1
NLA06608-0064,2,PROB_Lake,Target_Sampled,Target,48.8940613,-112.1680165,MT,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_MT_(20,50]",0.03936614,25.15800295,5.4419336,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10050002,,,YES,YES,25.20779145,T,CENPL,0.3367,0.1698,0.6152,0.3265,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0064+2007+2
NLA06608-0065,1,PROB_Lake,Target_Sampled,Target,48.9624338,-115.116608,MT,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_MT_(50,100]",0.02820818,35.10944309,7.594532,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010101,,,YES,YES,89.52258877,S,WEST,0.4059,0.8126,0.2018,0.6716,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0065+2007+1
NLA06608-0065,2,PROB_Lake,Target_Sampled,Target,48.9624338,-115.116608,MT,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_MT_(50,100]",0.02820818,35.10944309,7.594532,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010101,,,YES,YES,89.52258877,S,WEST,0.0833,0.6608,0.2761,0.5723,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0065+2007+2
NLA06608-0066,1,PROB_Lake,Target_Sampled,Target,39.7685143,-79.3808178,PA,Region_3,>100,,NLALake,Panel_1,SAP_PA_>100,0.04646043,21.31649116,8.9358501,PA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5020006,,,YES,YES,1094.588775,S,SAP,0.3868,0.9778,0.6004,0.746,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0066+2007+1
NLA06608-0066,2,PROB_Lake,Target_Sampled,Target,39.7685143,-79.3808178,PA,Region_3,>100,,NLALake,Panel_1,SAP_PA_>100,0.04646043,21.31649116,8.9358501,PA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5020006,,,YES,YES,1094.588775,S,SAP,0.4222,0.3963,0.3399,0.3423,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0066+2007+2
NLA06608-0068,1,PROB_Lake,Target_Sampled,Target,37.8244761,-107.8853911,CO,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_CO_(50,100]",0.04653754,21.28117139,9.1719403,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,14,14030003,,,YES,YES,50.09896936,S,WEST,0.4372,0.9012,1.6473,1.0213,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0068+2007+1
NLA06608-0068,2,PROB_Lake,Target_Sampled,Target,37.8244761,-107.8853911,CO,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_CO_(50,100]",0.04653754,21.28117139,9.1719403,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,14,14030003,,,YES,YES,50.09896936,S,WEST,0.4613,0.5501,0.4204,0.4821,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0068+2007+2
NLA06608-0069,1,PROB_Lake,Target_Sampled,Target,28.6373595,-81.137597,FL,Region_4,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,3,3080101,,,YES,YES,24.47044676,R,CPL,0.3619,0.5891,0.6589,0.6025,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0069+2007+1
NLA06608-0069,2,PROB_Lake,Target_Sampled,Target,28.6373595,-81.137597,FL,Region_4,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,3,3080101,,,YES,YES,24.47044676,R,CPL,0.3722,1.0638,0.7964,0.8952,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0069+2007+2
NLA06608-0071,1,PROB_Lake,Target_Sampled,Target,31.6668399,-91.5091693,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,8,8060100,,,YES,YES,460.2095294,T,CPL,0.85,0.449,0.7236,0.5677,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0071+2007+1
NLA06608-0071,2,PROB_Lake,Target_Sampled,Target,31.6668399,-91.5091693,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,8,8060100,,,YES,YES,460.2095294,T,CPL,0.7638,0.3004,0.4882,0.3818,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0071+2007+2
NLA06608-0072,1,PROB_Lake,Target_Sampled,Target,32.2376622,-98.405152,TX,Region_6,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,12,12070201,,,YES,YES,9.12707642,T,CENPL,0.8687,0.442,1.2584,0.7223,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0072+2007+1
NLA06608-0072,2,PROB_Lake,Target_Sampled,Target,32.2376622,-98.405152,TX,Region_6,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,12,12070201,,,YES,YES,9.12707642,T,CENPL,0.8599,0.4427,0.6208,0.4852,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0072+2007+2
NLA06608-0073,1,PROB_Lake,Target_Sampled,Target,39.5247703,-118.878391,NV,Region_9,>100,,NLALake,Panel_1,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,16,16050203,,,YES,YES,152.2446927,T,WEST,0.6182,0.7589,0.5352,0.6933,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0073+2007+1
NLA06608-0073,2,PROB_Lake,Target_Sampled,Target,39.5247703,-118.878391,NV,Region_9,>100,,NLALake,Panel_1,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,16,16050203,,,YES,YES,152.2446927,T,WEST,0.6326,0.4306,1.064,0.6485,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0073+2007+2
NLA06608-0076,1,PROB_Lake,Target_Sampled,Target,39.4144129,-94.4979306,MO,Region_7,>100,,NLALake,Panel_1,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10240012,,,YES,YES,3008.068118,S,CENPL,0.55,0.6886,0.2598,0.4918,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0076+2007+1
NLA06608-0076,2,PROB_Lake,Target_Sampled,Target,39.4144129,-94.4979306,MO,Region_7,>100,,NLALake,Panel_1,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10240012,,,YES,YES,3008.068118,S,CENPL,0.5174,0.5602,0.6895,0.5781,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0076+2007+2
NLA06608-0077,1,PROB_Lake,Target_Sampled,Target,40.9270469,-74.5338826,NJ,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NJ_(50,100]",0.05045804,19.62766347,47.7967401,NJ,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2030103,,,YES,YES,65.32834218,T,NAP,0.0652,1.213,0.2909,0.859,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,NLA06608-0077+2007+1
NLA06608-0077,2,PROB_Lake,Target_Sampled,Target,40.9270469,-74.5338826,NJ,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NJ_(50,100]",0.05045804,19.62766347,47.7967401,NJ,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2030103,,,YES,YES,65.32834218,T,NAP,0.2296,1.2997,0.5943,1.0171,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-0077+2007+2
