SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,FLAG_LU_BUFFER,COMMENT_LU_BUFFER
NLA06608-0111,1,PROB_Lake,Target_Sampled,0.001798644,19.883,1988.3,0,11.12,0,0.325,0.187,0.081,0.005,0.025,0,6.885,0.074,0,0,0.088,0.418,0,0,0,0.428,0.051,0.185,0,0,0,0,0.011,0,0,0,0,19.883,55.9,0,55.9,1.6,0.9,0.4,0,2.9,0.1,34.6,0.4,0,35,0.4,2.1,2.2,0.3,2.5,0.9,0.1,1,,
NLA06608-0112,1,PROB_Lake,Target_Sampled,0.001798644,7.706,770.6,0,2.869,0,0.688,0.07,0.017,0,0,0,2.787,0,0,0,0,0.078,0,0,0,0.592,0.583,0,0,0,0,0,0.022,0,0,0,0,7.706,37.2,0,37.2,8.9,0.9,0.2,0,10,0,36.2,0,0,36.2,0,1,7.7,7.6,15.3,0,0.3,0.3,,
NLA06608-0113,1,PROB_Lake,Target_Sampled,0.001798644,1.608,160.8,0,1.024,0,0.096,0,0.003,0,0,0,0.027,0.088,0.23,0,0.013,0,0,0,0,0.09,0.023,0.009,0,0,0,0,0.005,0,0,0,0,1.608,63.7,0,63.7,6,0,0.2,0,6.2,0,1.7,5.5,14.3,21.5,0.8,0,5.6,1.4,7,0.6,0.3,0.9,,
NLA06608-0115,1,PROB_Lake,Target_Sampled,0.001798644,0.329,32.9,0,0.085,0,0.028,0,0,0,0,0,0.095,0.106,0.006,0,0,0.003,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.329,25.8,0,25.8,8.5,0,0,0,8.5,0,28.9,32.2,1.8,62.9,0,0.9,0,1.8,1.8,0,0,0,,
NLA06608-0116,1,PROB_Lake,Target_Sampled,0.001798644,10.199,1019.9,0,5.846,0,0.014,0.115,0.067,0,0,0,0,0.583,0,0,3.38,0.038,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,10.199,57.3,0,57.3,0.1,1.1,0.7,0,1.9,0,0,5.7,0,5.7,33.1,0.4,0,1.5,1.5,0,0,0,,
NLA06608-0120,1,PROB_Lake,Target_Sampled,0.001798644,175.567,17556.7,0,105.418,0,6.215,0.844,0.409,0.192,0.014,0,50.265,0.94,0,0,0,10.006,0,0,0,0.139,0,0,0,0,0,0,1.125,0,0,0,0,175.567,60,0,60,3.5,0.5,0.2,0.1,4.3,0,28.6,0.5,0,29.1,0,5.7,0.1,0,0.1,0,0.6,0.6,,
NLA06608-0124,1,PROB_Lake,Target_Sampled,0.001798644,0.82,82,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,0,0,0,0.026,0,0,0,0,0.113,0,0,0,0,0.82,65.4,0,65.4,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,0,3.2,13.8,17,,
NLA06608-0126,1,PROB_Lake,Target_Sampled,0.001798644,0.436,43.6,0,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.14,0,0,0,0,0,0.018,0,0,0,0,0.436,60.1,0,60.1,0,0,0,0,0,0,0,0,0,0,0,3.7,0,32.1,32.1,0,4.1,4.1,,
NLA06608-0127,1,PROB_Lake,Target_Sampled,0.001798644,0.949,94.9,0,0.32,0,0.009,0.013,0,0,0,0,0,0.016,0,0,0.401,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949,33.7,0,33.7,0.9,1.4,0,0,2.3,0,0,1.7,0,1.7,42.3,20,0,0,0,0,0,0,,
NLA06608-0128,1,PROB_Lake,Target_Sampled,0.001798644,0.741,74.1,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.067,0.532,0,0,0,0,0,0.012,0,0,0,0,0.052,0,0,0,0,0.741,10.5,0,10.5,0,0,0,0,0,0,0,0,0,0,9,71.8,0,0,0,1.6,7,8.6,,
NLA06608-0129,1,PROB_Lake,Target_Sampled,0.001798644,15.687,1568.7,0,11.324,0,0,0,0,0,0,0,0,3.673,0,0,0.572,0.049,0,0,0,0,0,0.055,0,0,0,0,0.014,0,0,0,0,15.687,72.2,0,72.2,0,0,0,0,0,0,0,23.4,0,23.4,3.6,0.3,0,0,0,0.4,0.1,0.5,,
NLA06608-0130,1,PROB_Lake,Target_Sampled,0.001798644,0.963,96.3,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0.963,13.1,0,13.1,0,0,0,0,0,0,0,0,0,0,81.5,0,0,0,0,5.4,0,5.4,,
NLA06608-0132,1,PROB_Lake,Target_Sampled,0.001798644,1.793,179.3,0,0.774,0,0.082,0.005,0,0,0.01,0,0,0.132,0,0,0.722,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.793,43.2,0,43.2,4.6,0.3,0,0,4.9,0.6,0,7.4,0,7.4,40.3,3.8,0,0,0,0,0,0,,
NLA06608-0134,1,PROB_Lake,Target_Sampled,0.001798644,1.903,190.3,0,1.001,0,0.185,0.023,0.005,0,0,0,0.456,0.089,0.127,0,0,0,0,0,0,0.014,0,0.003,0,0,0,0,0,0,0,0,0,1.903,52.6,0,52.6,9.7,1.2,0.3,0,11.2,0,24,4.7,6.7,35.4,0,0,0.7,0,0.7,0.2,0,0.2,,
NLA06608-0137,1,PROB_Lake,Target_Sampled,0.001798644,2.394,239.4,0,1.188,0,0.252,0.016,0,0,0,0,0,0.495,0,0,0.423,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394,49.6,0,49.6,10.5,0.7,0,0,11.2,0,0,20.7,0,20.7,17.7,0.8,0,0,0,0,0,0,,
NLA06608-0139,1,PROB_Lake,Target_Sampled,0.001798644,2.349,234.9,0,0.745,0,0.276,0.047,0,0,0,0,0.465,0,0,0,0,0.041,0,0,0,0.14,0.078,0.031,0,0,0,0,0.526,0,0,0,0,2.349,31.7,0,31.7,11.7,2,0,0,13.7,0,19.8,0,0,19.8,0,1.7,6,3.3,9.3,1.3,22.4,23.7,,
NLA06608-0140,1,PROB_Lake,Target_Sampled,0.001798644,1.091,109.1,0,0.257,0,0.133,0,0,0,0,0,0.145,0,0,0,0,0.079,0,0,0,0.258,0.124,0.055,0,0,0,0,0.04,0,0,0,0,1.091,23.6,0,23.6,12.2,0,0,0,12.2,0,13.3,0,0,13.3,0,7.2,23.6,11.4,35,5,3.7,8.7,,
NLA06608-0141,1,PROB_Lake,Target_Sampled,0.001798644,2.35,235,0,0.51,0,0.023,0.012,0.004,0,0.016,0,0.271,0.008,0.005,0,0,0,0,0,0,0.121,0.774,0.455,0,0,0,0,0.151,0,0,0,0,2.35,21.7,0,21.7,1,0.5,0.2,0,1.7,0.7,11.5,0.3,0.2,12,0,0,5.1,32.9,38,19.4,6.4,25.8,,
NLA06608-0142,1,PROB_Lake,Target_Sampled,0.001798644,2.81,281,0,1.503,0,0.207,0,0,0,0,0,0.167,0.27,0.414,0,0.015,0.001,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0,0,2.81,53.5,0,53.5,7.4,0,0,0,7.4,0,5.9,9.6,14.7,30.2,0.5,0,0,0,0,8.3,0,8.3,,
NLA06608-0144,1,PROB_Lake,Target_Sampled,0.001798644,13.2,1320,0,4.946,0,0.014,0,0,0,0,0,0.068,0.099,0,0,1.164,5.563,0,0,0,0,1.346,0,0,0,0,0,0,0,0,0,0,13.2,37.5,0,37.5,0.1,0,0,0,0.1,0,0.5,0.8,0,1.3,8.8,42.1,0,10.2,10.2,0,0,0,,
NLA06608-0148,1,PROB_Lake,Target_Sampled,0.001798644,1.174,117.4,0,0.323,0,0.089,0.014,0,0,0,0,0.627,0.014,0.008,0,0,0.009,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.174,27.5,0,27.5,7.6,1.2,0,0,8.8,0,53.4,1.2,0.7,55.3,0,0.8,7.7,0,7.7,0,0,0,,
NLA06608-0149,1,PROB_Lake,Target_Sampled,0.001798644,0.514,51.4,0,0.14,0,0.068,0,0,0,0,0,0.142,0.005,0.039,0,0,0,0,0,0,0.078,0.002,0,0,0,0,0,0.04,0,0,0,0,0.514,27.2,0,27.2,13.2,0,0,0,13.2,0,27.6,1,7.6,36.2,0,0,15.2,0.4,15.6,0,7.8,7.8,,
NLA06608-0150,1,PROB_Lake,Target_Sampled,0.001798644,26.24,2624,0,18.271,0,0.605,0.182,0.116,0.033,0.086,0,1.155,0.625,2.164,0,0.043,0.023,0,0,0,0.058,0.145,1.568,0,0,0,0,1.166,0,0,0,0,26.24,69.6,0,69.6,2.3,0.7,0.4,0.1,3.5,0.3,4.4,2.4,8.2,15,0.2,0.1,0.2,0.6,0.8,6,4.4,10.4,,
NLA06608-0152,1,PROB_Lake,Target_Sampled,0.001798644,7.875,787.5,0,5.622,0,0.137,0.013,0,0,0.01,0,1.098,0,0,0,0,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.875,71.4,0,71.4,1.7,0.2,0,0,1.9,0.1,13.9,0,0,13.9,0,12.6,0,0,0,0,0,0,,
NLA06608-0153,1,PROB_Lake,Target_Sampled,0.001798644,1.21,121,0,0.28,0,0.014,0,0,0,0,0,0.638,0.113,0.024,0,0.015,0.005,0,0,0,0.034,0.001,0.086,0,0,0,0,0,0,0,0,0,1.21,23.1,0,23.1,1.2,0,0,0,1.2,0,52.7,9.3,2,64,1.2,0.4,2.8,0.1,2.9,7.1,0,7.1,,
NLA06608-0155,1,PROB_Lake,Target_Sampled,0.001798644,2.876,287.6,0,1.467,0,0.2,0.863,0.05,0,0,0,0.206,0,0,0,0,0.041,0,0,0,0,0.022,0,0,0,0,0,0.027,0,0,0,0,2.876,51,0,51,7,30,1.7,0,38.7,0,7.2,0,0,7.2,0,1.4,0,0.8,0.8,0,0.9,0.9,,
NLA06608-0158,1,PROB_Lake,Target_Sampled,0.001798644,2.238,223.8,0,1.177,0,0.028,0.007,0,0,0,0,0.437,0.284,0.023,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0.068,0,0,0,0,2.238,52.6,0,52.6,1.3,0.3,0,0,1.6,0,19.5,12.7,1,33.2,0,0,0,0,0,9.6,3,12.6,,
NLA06608-0161,1,PROB_Lake,Target_Sampled,0.001798644,14.503,1450.3,0,9.675,0,0.694,1.007,0.474,0.016,0,0,0,0.332,0,0,0.023,0.009,0,0,0,0,0,1.95,0,0,0,0,0.323,0,0,0,0,14.503,66.7,0,66.7,4.8,6.9,3.3,0.1,15.1,0,0,2.3,0,2.3,0.2,0.1,0,0,0,13.4,2.2,15.6,,
NLA06608-0162,1,PROB_Lake,Target_Sampled,0.001798644,1.119,111.9,0,0.584,0,0,0,0,0,0,0,0.014,0.117,0.029,0,0,0,0,0,0,0.042,0,0.328,0,0,0,0,0.005,0,0,0,0,1.119,52.2,0,52.2,0,0,0,0,0,0,1.3,10.5,2.6,14.4,0,0,3.8,0,3.8,29.3,0.4,29.7,,
NLA06608-0167,1,PROB_Lake,Target_Sampled,0.001798644,1.433,143.3,0,0.736,0,0.016,0.038,0,0,0,0,0.108,0.016,0,0,0,0.021,0,0,0,0.136,0.249,0,0,0,0,0,0.113,0,0,0,0,1.433,51.4,0,51.4,1.1,2.7,0,0,3.8,0,7.5,1.1,0,8.6,0,1.5,9.5,17.4,26.9,0,7.9,7.9,,
NLA06608-0168,1,PROB_Lake,Target_Sampled,0.001798644,0.85,85,0,0.377,0,0.115,0,0,0,0,0,0.006,0,0.005,0,0,0.293,0,0,0,0.031,0,0.023,0,0,0,0,0,0,0,0,0,0.85,44.4,0,44.4,13.5,0,0,0,13.5,0,0.7,0,0.6,1.3,0,34.5,3.6,0,3.6,2.7,0,2.7,,
NLA06608-0169,1,PROB_Lake,Target_Sampled,0.001798644,1.808,180.8,0,0.568,0,0.048,0.049,0,0,0,0,0.012,0.23,0,0,0.876,0.005,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1.808,31.4,0,31.4,2.7,2.7,0,0,5.4,0,0.7,12.7,0,13.4,48.5,0.3,0,0,0,1.1,0,1.1,,
NLA06608-0170,1,PROB_Lake,Target_Sampled,0.001798644,1.137,113.7,0,0.628,0,0.21,0.016,0,0,0,0,0.167,0,0,0,0.006,0.013,0,0,0,0,0,0.064,0,0,0,0,0.033,0,0,0,0,1.137,55.2,0,55.2,18.5,1.4,0,0,19.9,0,14.7,0,0,14.7,0.5,1.1,0,0,0,5.6,2.9,8.5,,
NLA06608-0173,1,PROB_Lake,Target_Sampled,0.001798644,0.779,77.9,0,0.442,0,0,0.057,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.007,0.001,0.102,0,0,0,0,0.05,0,0,0,0,0.779,56.7,0,56.7,0,7.3,0,0,7.3,0,0,0,0,0,15.4,0,0.9,0.1,1,13.1,6.4,19.5,,
NLA06608-0174,1,PROB_Lake,Target_Sampled,0.001798644,1.291,129.1,0,0.74,0,0.075,0.015,0.012,0,0,0,0.066,0.012,0.008,0,0,0.088,0,0,0,0.207,0.025,0,0,0,0,0,0.043,0,0,0,0,1.291,57.3,0,57.3,5.8,1.2,0.9,0,7.9,0,5.1,0.9,0.6,6.6,0,6.8,16,1.9,17.9,0,3.3,3.3,,
NLA06608-0175,1,PROB_Lake,Target_Sampled,0.001798644,2.554,255.4,0,0.85,0,0.939,0.511,0.007,0,0,0,0.103,0,0.014,0,0,0.022,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,2.554,33.3,0,33.3,36.8,20,0.3,0,57.1,0,4,0,0.5,4.5,0,0.9,4.2,0,4.2,0,0,0,,
NLA06608-0176,1,PROB_Lake,Target_Sampled,0.001798644,2.38,238,0,0.366,0,0.237,0.05,0.018,0,0,0,0.029,0.008,0.046,0,0,0,0,0,0,0,0.864,0.739,0,0,0,0,0.023,0,0,0,0,2.38,15.4,0,15.4,10,2.1,0.8,0,12.9,0,1.2,0.3,1.9,3.4,0,0,0,36.3,36.3,31.1,1,32.1,,
NLA06608-0177,1,PROB_Lake,Target_Sampled,0.001798644,1.038,103.8,0,0.429,0,0,0,0,0,0,0,0.335,0.075,0.191,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038,41.3,0,41.3,0,0,0,0,0,0,32.3,7.2,18.4,57.9,0.8,0,0,0,0,0,0,0,,
NLA06608-0179,1,PROB_Lake,Target_Sampled,0.001798644,0.551,55.1,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0.086,0,0,0,0,0,0.005,0,0,0,0,0.551,31.9,0,31.9,0,0,0,0,0,0,0,0,0,0,0,51.5,0,15.6,15.6,0,0.9,0.9,,
NLA06608-0180,1,PROB_Lake,Target_Sampled,0.001798644,8.015,801.5,0,3.72,0,0.241,0,0,0,0,0,0.098,0,0,0,1.473,1.963,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,8.015,46.4,0,46.4,3,0,0,0,3,0,1.2,0,0,1.2,18.4,24.5,0,6.5,6.5,0,0,0,,
NLA06608-0181,1,PROB_Lake,Target_Sampled,0.001798644,2.119,211.9,0,1.175,0,0.068,0.081,0,0,0.005,0,0,0.158,0,0,0.619,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,2.119,55.5,0,55.5,3.2,3.8,0,0,7,0.2,0,7.5,0,7.5,29.2,0,0,0,0,0,0.6,0.6,,
NLA06608-0183,1,PROB_Lake,Target_Sampled,0.001798644,9.154,915.4,0,5.785,0,0.248,0.052,0.007,0,0,0,2.04,0.392,0.023,0,0,0.019,0,0,0,0.323,0.037,0.018,0,0,0,0,0.21,0,0,0,0,9.154,63.2,0,63.2,2.7,0.6,0.1,0,3.4,0,22.3,4.3,0.3,26.9,0,0.2,3.5,0.4,3.9,0.2,2.3,2.5,,
NLA06608-0184,1,PROB_Lake,Target_Sampled,0.001798644,0.551,55.1,0,0.177,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.313,0.054,0,0,0,0,0,0,0,0,0,0,0.551,32.1,0,32.1,0,0,0,0,0,0,1.3,0,0,1.3,0,0,56.8,9.8,66.6,0,0,0,,
NLA06608-0185,1,PROB_Lake,Target_Sampled,0.001798644,2.42,242,0,1.026,0,0.787,0.073,0.035,0,0,0,0.123,0.018,0.037,0,0,0,0,0,0,0,0.006,0.297,0,0,0,0,0.018,0,0,0,0,2.42,42.4,0,42.4,32.5,3,1.4,0,36.9,0,5.1,0.7,1.5,7.3,0,0,0,0.2,0.2,12.3,0.7,13,,
NLA06608-0189,1,PROB_Lake,Target_Sampled,0.001798644,0.714,71.4,0,0.096,0,0.008,0,0,0,0,0,0.552,0,0,0,0,0.042,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.714,13.4,0,13.4,1.1,0,0,0,1.1,0,77.3,0,0,77.3,0,5.9,2.2,0,2.2,0,0,0,,
NLA06608-0190,1,PROB_Lake,Target_Sampled,0.001798644,0.321,32.1,0,0.073,0,0,0,0,0,0,0,0.196,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,22.7,0,22.7,0,0,0,0,0,0,61.1,16.2,0,77.3,0,0,0,0,0,0,0,0,,
NLA06608-0191,1,PROB_Lake,Target_Sampled,0.001798644,14.076,1407.6,0,5.339,0,0.315,0.005,0,0,0.159,0,7.398,0.174,0.123,0,0.162,0.078,0,0,0,0.272,0.037,0.014,0,0,0,0,0,0,0,0,0,14.076,37.9,0,37.9,2.2,0,0,0,2.2,1.1,52.6,1.2,0.9,54.7,1.2,0.6,1.9,0.3,2.2,0.1,0,0.1,,
NLA06608-0193,1,PROB_Lake,Target_Sampled,0.001798644,3.103,310.3,0,0.764,0,0.273,0.323,0.066,0.006,0.022,0,0.032,1.337,0.038,0,0.225,0.012,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,3.103,24.6,0,24.6,8.8,10.4,2.1,0.2,21.5,0.7,1,43.1,1.2,45.3,7.3,0.4,0,0,0,0.2,0,0.2,,
NLA06608-0195,1,PROB_Lake,Target_Sampled,0.001798644,0.371,37.1,0,0.09,0,0.041,0.03,0.016,0,0,0,0,0,0,0,0,0.061,0,0,0,0,0.132,0,0,0,0,0,0.001,0,0,0,0,0.371,24.3,0,24.3,11.1,8.1,4.3,0,23.5,0,0,0,0,0,0,16.4,0,35.6,35.6,0,0.3,0.3,,
NLA06608-0196,1,PROB_Lake,Target_Sampled,0.001798644,1.935,193.5,0,0.519,0,0.122,0.054,0,0,0,0,0.331,0,0,0,0,0.002,0,0,0,0.383,0.524,0,0,0,0,0,0,0,0,0,0,1.935,26.8,0,26.8,6.3,2.8,0,0,9.1,0,17.1,0,0,17.1,0,0.1,19.8,27.1,46.9,0,0,0,,
NLA06608-0198,1,PROB_Lake,Target_Sampled,0.001798644,1.333,133.3,0,0.71,0,0.059,0.13,0.025,0,0,0,0.124,0.13,0.029,0,0.008,0,0,0,0,0,0.075,0.038,0,0,0,0,0.005,0,0,0,0,1.333,53.3,0,53.3,4.4,9.8,1.9,0,16.1,0,9.3,9.8,2.2,21.3,0.6,0,0,5.6,5.6,2.9,0.4,3.3,,
NLA06608-0201,1,PROB_Lake,Target_Sampled,0.001798644,8.518,851.8,0,4.195,0,0,0,0,0,0.021,0,0,2.349,0.037,0,1.736,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518,49.2,0,49.2,0,0,0,0,0,0.2,0,27.6,0.4,28,20.4,2.1,0,0,0,0,0,0,,
NLA06608-0203,1,PROB_Lake,Target_Sampled,0.001798644,16.095,1609.5,0,4.45,0,0.195,0.008,0,0,0.027,0,4.024,4.083,1.845,0,0.713,0.28,0,0,0,0.158,0.012,0.3,0,0,0,0,0,0,0,0,0,16.095,27.6,0,27.6,1.2,0,0,0,1.2,0.2,25,25.4,11.5,61.9,4.4,1.7,1,0.1,1.1,1.9,0,1.9,,
NLA06608-0204,1,PROB_Lake,Target_Sampled,0.001798644,1.02,102,0,0.291,0,0.051,0,0,0,0,0,0,0,0.041,0,0.133,0.337,0,0,0,0,0.161,0.006,0,0,0,0,0,0,0,0,0,1.02,28.5,0,28.5,5,0,0,0,5,0,0,0,4,4,13,33,0,15.8,15.8,0.6,0,0.6,,
NLA06608-0207,1,PROB_Lake,Target_Sampled,0.001798644,0.389,38.9,0,0.071,0,0.003,0.031,0,0,0,0,0.056,0.099,0,0,0.005,0.021,0,0,0,0.103,0,0,0,0,0,0,0,0,0,0,0,0.389,18.3,0,18.3,0.8,8,0,0,8.8,0,14.4,25.4,0,39.8,1.3,5.4,26.5,0,26.5,0,0,0,,
NLA06608-0208,1,PROB_Lake,Target_Sampled,0.001798644,1.763,176.3,0,1.003,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.454,0,0,0,0,0,0,0,0,0,1.763,56.9,0,56.9,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,12.6,12.6,25.8,0,25.8,,
NLA06608-0209,1,PROB_Lake,Target_Sampled,0.001798644,24.401,2440.1,0,19.152,0,0.627,2.609,0.618,0.004,0.068,0,0.045,0.198,0.164,0,0.014,0.053,0,0,0,0,0,0.648,0,0,0,0,0.201,0,0,0,0,24.401,78.5,0,78.5,2.6,10.7,2.5,0,15.8,0.3,0.2,0.8,0.7,1.7,0.1,0.2,0,0,0,2.7,0.8,3.5,,
NLA06608-0211,1,PROB_Lake,Target_Sampled,0.001798644,1.169,116.9,0,0.587,0,0.028,0,0,0,0,0,0.34,0.015,0,0,0,0,0,0,0,0.015,0.033,0.011,0,0,0,0,0.14,0,0,0,0,1.169,50.2,0,50.2,2.4,0,0,0,2.4,0,29.1,1.3,0,30.4,0,0,1.3,2.8,4.1,0.9,12,12.9,,
NLA06608-0212,1,PROB_Lake,Target_Sampled,0.001798644,41.967,4196.7,0,28.08,0,0.127,0.11,0.087,0.021,0.937,0,11.609,0.059,0.005,0,0.012,0.158,0,0,0,0.714,0.044,0,0,0,0,0,0.004,0,0,0,0,41.967,66.9,0,66.9,0.3,0.3,0.2,0.1,0.9,2.2,27.7,0.1,0,27.8,0,0.4,1.7,0.1,1.8,0,0,0,,
NLA06608-0215,1,PROB_Lake,Target_Sampled,0.001798644,6.102,610.2,0,3.82,0,0.213,0.232,0.006,0,0,0,0.709,0,0.01,0,0.284,0.078,0,0,0,0.24,0.348,0.043,0,0,0,0,0.119,0,0,0,0,6.102,62.6,0,62.6,3.5,3.8,0.1,0,7.4,0,11.6,0,0.2,11.8,4.7,1.3,3.9,5.7,9.6,0.7,2,2.7,,
NLA06608-0216,1,PROB_Lake,Target_Sampled,0.001798644,1.171,117.1,0,0.281,0,0.007,0,0,0,0,0,0.039,0,0,0,0,0.165,0,0,0,0.111,0.568,0,0,0,0,0,0,0,0,0,0,1.171,24,0,24,0.6,0,0,0,0.6,0,3.3,0,0,3.3,0,14.1,9.5,48.5,58,0,0,0,,
NLA06608-0217,1,PROB_Lake,Target_Sampled,0.001798644,2.155,215.5,0,0.546,0,0.042,0.005,0,0,0,0,0.914,0.119,0.029,0,0.026,0.095,0,0,0,0.374,0,0.005,0,0,0,0,0,0,0,0,0,2.155,25.3,0,25.3,1.9,0.2,0,0,2.1,0,42.4,5.5,1.3,49.2,1.2,4.4,17.4,0,17.4,0.2,0,0.2,,
NLA06608-0219,1,PROB_Lake,Target_Sampled,0.001798644,1.19,119,0,0.513,0,0.091,0.073,0.005,0,0,0,0.156,0.005,0,0,0,0,0,0,0,0.009,0.203,0.095,0,0,0,0,0.04,0,0,0,0,1.19,43.1,0,43.1,7.6,6.1,0.4,0,14.1,0,13.1,0.4,0,13.5,0,0,0.8,17.1,17.9,8,3.4,11.4,,
NLA06608-0220,1,PROB_Lake,Target_Sampled,0.001798644,0.66,66,0,0.396,0,0.017,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.66,60,0,60,2.6,0,0,0,2.6,0,0,0,0,0,0,36.4,0,0,0,0,1.1,1.1,,
NLA06608-0221,1,PROB_Lake,Target_Sampled,0.001798644,0.873,87.3,0,0.085,0,0,0,0,0,0,0,0.558,0.014,0,0,0,0,0,0,0,0.002,0.005,0.185,0,0,0,0,0.024,0,0,0,0,0.873,9.7,0,9.7,0,0,0,0,0,0,63.9,1.6,0,65.5,0,0,0.2,0.6,0.8,21.2,2.7,23.9,,
NLA06608-0222,1,PROB_Lake,Target_Sampled,0.001798644,0.834,83.4,0,0.312,0,0.091,0,0,0,0.005,0,0,0,0,0,0,0.223,0,0,0,0,0.16,0,0,0,0,0,0.043,0,0,0,0,0.834,37.4,0,37.4,10.9,0,0,0,10.9,0.6,0,0,0,0,0,26.7,0,19.2,19.2,0,5.2,5.2,,
NLA06608-0223,1,PROB_Lake,Target_Sampled,0.001798644,1.116,111.6,0,0.302,0,0.367,0.073,0,0,0,0,0.124,0.144,0.005,0,0.004,0.007,0,0,0,0.029,0,0.061,0,0,0,0,0,0,0,0,0,1.116,27.1,0,27.1,32.9,6.5,0,0,39.4,0,11.1,12.9,0.4,24.4,0.4,0.6,2.6,0,2.6,5.5,0,5.5,,
NLA06608-0224,1,PROB_Lake,Target_Sampled,0.001798644,1.777,177.7,0,0.608,0,0.05,0.015,0,0,0.14,0,0.279,0,0.005,0,0,0.021,0,0,0,0.514,0,0.145,0,0,0,0,0,0,0,0,0,1.777,34.2,0,34.2,2.8,0.8,0,0,3.6,7.9,15.7,0,0.3,16,0,1.2,28.9,0,28.9,8.2,0,8.2,,
NLA06608-0225,1,PROB_Lake,Target_Sampled,0.001798644,3.756,375.6,0,1.32,0,0,0,0,0,0.017,0,0,0,0,0,0.516,1.595,0,0,0,0,0,0,0,0,0,0,0.308,0,0,0,0,3.756,35.1,0,35.1,0,0,0,0,0,0.5,0,0,0,0,13.7,42.5,0,0,0,0,8.2,8.2,,
NLA06608-0226,1,PROB_Lake,Target_Sampled,0.001798644,0.311,31.1,0,0.032,0,0.059,0.014,0,0,0,0,0.013,0.029,0.116,0,0.019,0,0,0,0,0,0.008,0.021,0,0,0,0,0,0,0,0,0,0.311,10.3,0,10.3,19,4.5,0,0,23.5,0,4.2,9.3,37.3,50.8,6.1,0,0,2.6,2.6,6.8,0,6.8,,
