SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,sifpIsland,sixDepth,sivDepth,sinDepth,L_sixDepth,L_sivDepth,CVLitDepth,lzoFilm,lzfpFilm,lziFilmVariety,bsfpBedrock,bsfpBoulders,bsfpCobble,bsfpGravel,bsfpSand,bsfpSilt,bsfpOrganic,bsfpWood,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsvBedrock,bsvBoulders,bsvCobble,bsvGravel,bsvSand,bsvSilt,bsvOrganic,bsvWood,bsnBedrock,bsnBoulders,bsnCobble,bsnGravel,bsnSand,bsnSilt,bsnOrganic,bsnWood,bsxLdia,bsvLdia,bs16Ldia,bs25Ldia,bs50Ldia,bs75Ldia,bs84Ldia,bsopClass,bsofClass,bsfBlack,bsfBrown,bsfGray,bsfRed,bsfOtherColor,bsoColor,bsnColor,bsfNoneOdor,bsfAnoxic,bsfChemical,bsfH2S,bsfOil,bsfOtherOdor,bsoOdor,bsnOdor,amfpEmergent,amfpFloating,amfpSubmergent,amfpAll,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,amvEmergent,amvFloating,amvSubmergent,amvAll,amiqAll,amidAll,amnEmergent,amnFloating,amnSubmergent,amnAll,amiTotal,fcfpAquatic,fcfpBoulders,fcfpBrush,fcfpLedges,fcfpLivetrees,fcfpOverhang,fcfpSnag,fcfpStructures,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fcfpAll,fciAll,fciBig,fciNatural,fciRipVeg,SomeNatCvr,fcvAquatic,fcvBoulders,fcvBrush,fcvLedges,fcvLivetrees,fcvOverhang,fcvSnag,fcvStructures,fcnAquatic,fcnBoulders,fcnBrush,fcnLedges,fcnLiveTrees,fcnOverhang,fcnSnag,fcnStructures,fcnAll,rvfpCanBroadleaf,rvfpCanConiferous,rvfpCanDeciduous,rvfpCanMixed,rvfpCanNone,rvfpUndBroadleaf,rvfpUndConiferous,rvfpUndDeciduous,rvfpUndMixed,rvfpUndNone,rvnCanopy,rvnUnderstory,rvfpCanBig,rvfpCanSmall,rvfpUndNonw,rvfpUndWoody,rvfpGndBare,rvfpGndInundated,rvfpGndNonw,rvfpGndWoody,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rvvCanBig,rvvCanSmall,rvvUndNonw,rvvUndWoody,rvvGndBare,rvvGndInundated,rvvGndNonw,rvvGndWoody,rvnCanBig,rvnCanSmall,rvnUndNonw,rvnUndWoody,rvnGndBare,rvnGndInundated,rvnGndNonw,rvnGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0212,2007,1,NLA06608-0212+2007+1,IN,7/12/2007,YES,0,2.78,2.438031993,10,0.459392488,0.404497092,0.876989926,N,0,0,0,0,0.4,0.4,0.222222222,1,1,0.4,0,0,0.079004137,0.096025414,0.011396011,0.623932306,0.17288757,0.017894163,3.4,6,1.764705882,0,0,0.120969489,0.127090899,0.022613259,0.251654409,0.226455895,0.023238284,10,10,10,10,9,10,10,10,-0.230428236,0.160091438,-0.351820729,-0.351820729,-0.336951225,-0.065870585,-0.065870585,"Silt, Organic",Silt,0.1,0.2,0.7,0,0,GY,10,1,0,0,0,0,0,N,10,0,0,0.3,0.2,0,0,0.055,0.05,0,0,0,0.103949774,0.105409255,0,0.25,10,10,10,10,0.055,0.3,0.2,0.8,0.7,0,0,0.4,0,0.035,0.03,0.08,0.3175,0,0,0.04,0,0.9,0.5025,0.3475,0.5025,0.12,0.4275,0.078351062,0.078881064,0.091893658,0.280884021,0,0,0.077459667,0,10,10,10,10,10,10,10,10,10,0,0,1,0,0,0,0,1,0,0,10,10,0.9,1,0.4,1,1,0,0.5,1,0.33,0.42,0.1375,0.4675,0.375570166,0,0.16121398,0.463215854,0.197484177,0.174722001,0.225231363,0.211492711,0.225417819,0,0.210477723,0.282943377,10,10,10,10,10,10,10,10,0.825,0.62,0.54,1.7025,1.3,0.2825,1.445,1.985,,
NLA06608-0215,2007,1,NLA06608-0215+2007+1,MN,8/22/2007,YES,0,0.74,0.177638835,10,-0.075720714,-0.556519787,0.240052479,A,0.6,0.6,0,0,0.1,0.5,0.6,0.8,0.7,0.1,0,0,0.033333333,0.09619949,0.279540335,0.38197383,0.187676416,0.021276596,2.8,6,2.142857143,0,0,0.105409255,0.163299321,0.305207795,0.338036754,0.215398159,0.067282503,10,10,10,10,10,10,10,10,-0.187789544,0.184766099,-0.351820729,-0.351820729,-0.255773894,-0.063095127,0.032714063,Silt,Silt,0.333333333,0.333333333,0.333333333,0,0,"BL, BR, GY",9,0.222222222,0.777777778,0,0,0,0,A,9,0.1,0.5,1,0.7,0.005,0.1875,0.6175,0.4375,0.1925,0.015811388,0.271633434,0.36191044,0.414201038,0.875,0.875,10,10,10,10,0.81,1,0,0.1,0,0,0.3,0.1,0.3,0.555,0,0.005,0,0,0.015,0.005,0.055,1,0.635,0.07,0.58,0.01,0.02,0.366439323,0,0.015811388,0,0,0.024152295,0.015811388,0.103949774,10,10,10,10,10,10,10,10,10,0,0,0.9,0,0.1,0,0,0.5,0,0.5,10,10,0.9,0.4,0.7,0.5,0.6,0.2,0.8,0.4,0.085,0.04,0.2125,0.1425,0.216074074,0.116666667,0.459851852,0.207407407,0.088349055,0.077459667,0.205902485,0.222376682,0.298454087,0.314760344,0.3937275,0.345656966,10,10,10,10,10,10,10,10,0.125,0.37,0.3775,0.355,0.275,0.425,0.495,0.78,,
NLA06608-0216,2007,1,NLA06608-0216+2007+1,NE,7/6/2007,YES,0,0.44,0.241292814,10,-0.26760624,-0.466872855,0.54839276,N,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0.044444444,0.955555556,0,0,1.2,2,1.666666667,0,0,0,0,0.093697116,0.093697116,0,0,10,10,10,10,10,10,10,10,-0.339594692,0.025774749,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.290690544,Silt,Silt,0.6,0.4,0,0,0,BL,10,0.9,0.1,0,0,0,0,N,10,1,0.1,0,1,0.4175,0.005,0,0.4175,0.4225,0.321681779,0.015811388,0,0.321681779,0.625,0.725,10,10,10,10,0.4225,1,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,1,0.43,0,0.43,0,0,0.338870673,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0.8,0,0.2,10,10,0,0,0.7,0.2,0,0.1,1,0.2,0,0,0.3375,0.01,0,0.014285714,0.954761905,0.030952381,0,0,0.266471283,0.021081851,0,0.045175395,0.099412484,0.065494226,10,10,10,10,10,10,10,10,0,0.3475,0.28,0.02,0.01,0.6025,0.3475,0.6225,,
NLA06608-0217,2007,1,NLA06608-0217+2007+1,NC,6/24/2007,YES,0,1.31,0.47246399,10,0.149219113,-0.242251826,0.360659535,N,0,0,0.2,0,0.2,0.5,1,1,0.6,0.8,0.008101473,0,0.023881932,0.099363521,0.23515353,0.484886715,0.071969055,0.076643774,4.3,7,1.627906977,0.017106611,0,0.060957283,0.160283737,0.209650157,0.266537084,0.088265831,0.074427835,10,10,10,10,10,10,10,10,-0.192239114,0.144943817,-0.336951225,-0.336951225,-0.216777887,-0.082025618,0.022313804,"Sand, Silt",Silt,0,0.7,0.1,0.2,0,BR,10,1,0,0,0,0,0,N,10,0.3,0,0.2,0.4,0.015,0,0.01,0.02,0.015,0.024152295,0,0.021081851,0.025819889,0.05,0.05,10,10,10,10,0.025,0.3,0,0.8,0,0,0.9,0.1,0.2,0.015,0,0.1,0,0,0.085,0.005,0.0825,1,0.2875,0.1675,0.205,0.105,0.185,0.024152295,0,0.105409255,0,0,0.088349055,0.015811388,0.190047509,10,10,10,10,10,10,10,10,10,0,0,0.6,0.2,0.2,0,0,0.7,0.3,0,10,10,0.7,0.8,0.8,1,0.6,0.1,0.9,1,0.055,0.2175,0.1325,0.195,0.098183298,0.085185185,0.454414626,0.36221689,0.072456884,0.256322822,0.180296823,0.216281709,0.199363869,0.269379208,0.404106375,0.376183418,10,10,10,10,10,10,10,10,0.2725,0.3275,0.6375,0.6625,0.4675,0.5175,0.6,1.18,,
NLA06608-0219,2007,1,NLA06608-0219+2007+1,IN,8/1/2007,YES,0,1.25,0.445346307,10,0.130333768,-0.263327623,0.356277046,A,1,1,0,0,0.2,0.2,0.5,1,1,0.1,0,0,0.009251559,0.066452991,0.137711571,0.230492589,0.549841289,0.00625,3,6,2,0,0,0.019847242,0.149390915,0.203051523,0.104758298,0.260489032,0.019764235,10,9,10,10,10,10,10,10,-0.25277017,0.152096687,-0.351820729,-0.351820729,-0.351820729,-0.212213601,-0.020358165,"Silt, Organic",Organic,0.1,0.9,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.6,0.4,1,1,0.2925,0.02,0.408333333,0.5275,0.3125,0.298154043,0.025819889,0.206911817,0.31698449,0.625,0.825,10,10,9,10,0.68,1,0.1,0.7,0,0.1,0.6,0.2,0.4,0.5275,0.005,0.055,0,0.025,0.09,0.03,0.02,1,0.7525,0.115,0.7325,0.11,0.175,0.31698449,0.015811388,0.072456884,0,0.079056942,0.112546287,0.078881064,0.025819889,10,10,10,10,10,10,10,10,10,0,0,0.9,0.1,0,0,0,0.9,0.1,0,10,10,1,0.8,0.6,1,0.5,0.4,0.8,0.6,0.34,0.21,0.09,0.2775,0.102582895,0.021653302,0.53224228,0.343521524,0.146344343,0.245571895,0.112546287,0.297080704,0.137184677,0.027988453,0.369984816,0.420538492,10,10,10,10,10,10,10,10,0.565,0.3675,0.775,1.16,0.8425,0.5275,0.9325,1.6875,,
NLA06608-0220,2007,1,NLA06608-0220+2007+1,NE,8/2/2007,YES,0,0.36,0.10749677,10,-0.337242168,-0.682988659,0.298602139,N,0,0,0,0,0,0,1,0.5,0.1,0,0,0,0,0,0.849476749,0.143115843,0.007407407,0,1.6,3,1.875,0,0,0,0,0.295871624,0.296863287,0.023424279,0,10,10,10,10,10,10,10,10,-0.116267051,0.081622377,-0.160094239,-0.098741763,-0.084169648,-0.076734896,-0.076734896,Sand,Sand,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0,0,1,1,0,0,0.13,0.13,0,0,0,0.103279556,0.103279556,0.2,0.2,10,10,10,10,0.13,1,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,1,0.13,0,0.13,0,0,0.103279556,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,1,0,0,10,10,0,0,1,0.1,0.9,0.1,1,0.3,0,0,0.8125,0.005,0.098666199,0.045454545,0.839045279,0.016833977,0,0,0.197642354,0.015811388,0.100945874,0.143739894,0.180742716,0.027118311,10,10,10,10,10,10,10,10,0,0.8175,0.7925,0.02,0.005,1.565,0.8175,1.585,,
NLA06608-0221,2007,1,NLA06608-0221+2007+1,VA,6/28/2007,YES,0,1.16,0.58156876,10,0.100370545,-0.166490324,0.501352379,N,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.841497761,0.090679691,0.067822548,3,3,1,0,0,0,0,0,0.067491013,0.069180173,0.010191516,10,10,10,10,10,10,10,10,-0.351820729,0,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,"Silt, Organic, Wood",Silt,0.3,0.6,0.1,0,0,BR,10,1,0,0,0,0,0,N,10,0.3,1,1,1,0.035,0.2025,0.11,0.2875,0.2375,0.078351062,0.164337897,0.096609178,0.21674678,0.525,0.525,10,10,10,10,0.3475,1,0,1,0,0.3,0.9,0,0.1,0.6025,0,0.07,0,0.035,0.065,0,0.005,1,0.7775,0.07,0.7725,0.105,0.17,0.175772106,0,0.063245553,0,0.078351062,0.066874675,0,0.015811388,10,10,10,10,10,10,10,10,10,0,0,0,1,0,0,0,0,0.9,0.1,10,10,1,1,0.9,0.9,0.6,0,1,1,0.3775,0.32,0.045,0.6375,0.044444444,0,0.11845591,0.837099645,0.220935511,0.234165184,0.015811388,0.269064738,0.038251687,0,0.097513733,0.081170983,10,10,10,10,10,10,10,10,0.6975,0.6825,0.695,1.94,1.335,0.135,1.38,2.075,,
NLA06608-0222,2007,1,NLA06608-0222+2007+1,ND,6/27/2007,YES,0,0.66,0.275680975,10,-0.119186408,-0.425180798,0.417698447,N,0,0,0,0,0.2,0.1,0.9,1,0.1,0,0,0,0.014303959,0.006896552,0.132062174,0.84160911,0.005128205,0,2.3,5,2.173913043,0,0,0.030179424,0.021808811,0.233497857,0.274141338,0.016216809,0,10,10,10,10,10,10,10,10,-0.301734926,0.090849528,-0.336951225,-0.336951225,-0.333382544,-0.329813862,-0.279431848,Silt,Silt,1,0,0,0,0,BL,10,1,0,0,0,0,0,N,10,0.9,0.4,0.9,1,0.125,0.02,0.19,0.15,0.145,0.108653373,0.025819889,0.220542261,0.105409255,0.2,0.2,10,10,10,10,0.335,0.9,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.9,0.125,0,0.125,0,0,0.108653373,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0,0.2,0.8,10,10,0,0,0.2,0.1,0.5,0.8,1,0.111111111,0,0,0.115,0.005,0.034524179,0.050740396,0.907838873,0.007662835,0,0,0.242441287,0.015811388,0.036847733,0.028202903,0.065253587,0.022988506,10,10,10,10,10,10,10,9,0,0.12,0.8,0.01,0.005,0.87,0.12,0.88,,
NLA06608-0223,2007,1,NLA06608-0223+2007+1,GA,6/27/2007,YES,0,1.411224,0.772567629,10,0.179328842,-0.059200903,0.547445076,N,0.1,0.1,0,0.1,0.3,0.5,1,1,0.9,0.9,0,0.018518519,0.040063234,0.067755542,0.268154892,0.383862209,0.086058651,0.135586953,4.7,7,1.489361702,0,0.058560697,0.073333515,0.084629842,0.130500903,0.234295187,0.071563032,0.14251218,10,10,10,10,10,10,10,10,-0.151726195,0.133629901,-0.214277813,-0.214277813,-0.212643466,-0.084318265,0.024347134,"Sand, Silt",Silt,0,0.7,0.3,0,0,BR,10,0.8,0.2,0,0,0,0,N,10,0.2,0,0.1,0.3,0.01,0,0.005,0.015,0.01,0.021081851,0,0.015811388,0.024152295,0.05,0.05,10,10,10,10,0.015,0.8,0.2,0.8,0.4,0,0.8,0.2,0.7,0.04,0.01,0.1125,0.02,0,0.1,0.01,0.1275,1,0.42,0.2575,0.2925,0.1225,0.2425,0.021081851,0.021081851,0.176874877,0.025819889,0,0.105409255,0.021081851,0.183503709,10,10,10,10,10,10,10,10,10,0,0,0.6,0.3,0.1,0,0,0.8,0.1,0.1,10,10,0.7,0.6,0.8,0.9,0.9,0,1,0.8,0.31,0.1275,0.1,0.105,0.141744992,0,0.685551786,0.172703223,0.2741654,0.218088285,0.105409255,0.101242284,0.154105673,0,0.2174433,0.186134565,10,10,10,10,10,10,10,10,0.4525,0.205,0.5025,0.6375,0.5575,0.5225,0.6575,1.16,,
NLA06608-0223,2007,1,NLA06608-0223+2007+1,GA,6/27/2007,YES,0,1.411224,0.772567629,10,0.179328842,-0.059200903,0.547445076,N,0.1,0.1,0,0.1,0.3,0.5,1,1,0.9,0.9,0,0.018518519,0.040063234,0.067755542,0.268154892,0.383862209,0.086058651,0.135586953,4.7,7,1.489361702,0,0.058560697,0.073333515,0.084629842,0.130500903,0.234295187,0.071563032,0.14251218,10,10,10,10,10,10,10,10,-0.151726195,0.133629901,-0.214277813,-0.214277813,-0.212643466,-0.084318265,0.024347134,"Sand, Silt",Silt,0,0.7,0.3,0,0,BR,10,0.8,0.2,0,0,0,0,N,10,0.2,0,0.1,0.3,0.01,0,0.005,0.015,0.01,0.021081851,0,0.015811388,0.024152295,0.05,0.05,10,10,10,10,0.015,0.8,0.2,0.8,0.4,0,0.8,0.2,0.7,0.04,0.01,0.1125,0.02,0,0.1,0.01,0.1275,1,0.42,0.2575,0.2925,0.1225,0.2425,0.021081851,0.021081851,0.176874877,0.025819889,0,0.105409255,0.021081851,0.183503709,10,10,10,10,10,10,10,10,10,0,0,0.6,0.3,0.1,0,0,0.8,0.1,0.1,10,10,0.7,0.6,0.8,0.9,0.9,0,1,0.8,0.31,0.1275,0.1,0.105,0.141744992,0,0.685551786,0.172703223,0.2741654,0.218088285,0.105409255,0.101242284,0.154105673,0,0.2174433,0.186134565,10,10,10,10,10,10,10,10,0.4525,0.205,0.5025,0.6375,0.5575,0.5225,0.6575,1.16,,
NLA06608-0223,2007,2,NLA06608-0223+2007+2,GA,8/29/2007,YES,0,1.228344,0.787652321,10,0.123310558,-0.051757107,0.641231056,N,0.2,0.2,0,0,0.3,0.2,0.7,1,0.8,0.8,0,0,0.01985371,0.012957158,0.16731348,0.686285731,0.056794961,0.056794961,3.8,6,1.578947368,0,0,0.03204837,0.027387056,0.291122573,0.247715199,0.03047726,0.03047726,10,10,10,10,10,10,10,10,-0.279785079,0.079736096,-0.351820729,-0.329813862,-0.312730733,-0.248050284,-0.214277813,Silt,Silt,0.2,0.1,0.7,0,0,GY,10,1,0,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0.4,0,0.7,0.7,0,0.6,0,0.8,0.04,0,0.075,0.055,0,0.03,0,0.0925,1,0.2925,0.1775,0.2,0.075,0.16,0.077459667,0,0.095014619,0.072456884,0,0.025819889,0,0.170802843,10,10,10,10,10,10,10,10,10,0,0,0.4,0.4,0.2,0,0,0.555555556,0,0.444444444,10,9,0.7,0.5,0.555555556,0.666666667,0.8,0.1,1,0.6,0.1475,0.025,0.05,0.055555556,0.297550265,0.025,0.594185185,0.08326455,0.185011261,0.026352314,0.079056942,0.076829537,0.284769243,0.079056942,0.333568524,0.08581738,10,10,9,9,10,10,10,10,0.1725,0.105555556,0.385,0.2525,0.2225,0.395,0.2675,0.6475,,
NLA06608-0223,2007,2,NLA06608-0223+2007+2,GA,8/29/2007,YES,0,1.228344,0.787652321,10,0.123310558,-0.051757107,0.641231056,N,0.2,0.2,0,0,0.3,0.2,0.7,1,0.8,0.8,0,0,0.01985371,0.012957158,0.16731348,0.686285731,0.056794961,0.056794961,3.8,6,1.578947368,0,0,0.03204837,0.027387056,0.291122573,0.247715199,0.03047726,0.03047726,10,10,10,10,10,10,10,10,-0.279785079,0.079736096,-0.351820729,-0.329813862,-0.312730733,-0.248050284,-0.214277813,Silt,Silt,0.2,0.1,0.7,0,0,GY,10,1,0,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0.4,0,0.7,0.7,0,0.6,0,0.8,0.04,0,0.075,0.055,0,0.03,0,0.0925,1,0.2925,0.1775,0.2,0.075,0.16,0.077459667,0,0.095014619,0.072456884,0,0.025819889,0,0.170802843,10,10,10,10,10,10,10,10,10,0,0,0.4,0.4,0.2,0,0,0.555555556,0,0.444444444,10,9,0.7,0.5,0.555555556,0.666666667,0.8,0.1,1,0.6,0.1475,0.025,0.05,0.055555556,0.297550265,0.025,0.594185185,0.08326455,0.185011261,0.026352314,0.079056942,0.076829537,0.284769243,0.079056942,0.333568524,0.08581738,10,10,9,9,10,10,10,10,0.1725,0.105555556,0.385,0.2525,0.2225,0.395,0.2675,0.6475,,
NLA06608-0224,2007,1,NLA06608-0224+2007+1,MO,7/19/2007,YES,0,1.59,1.496996994,10,0.227886705,0.203304099,0.941507543,N,0,0,0,0.4,0.8,0.8,0.8,1,0.5,0.5,0,0.016221078,0.083489552,0.11437252,0.190492306,0.5077182,0.054672473,0.033033871,4.8,7,1.458333333,0,0.021406561,0.16872328,0.120460628,0.267462364,0.332150156,0.113376232,0.050013491,10,10,10,10,10,10,10,10,-0.151425083,0.180723663,-0.336951225,-0.248050284,-0.186354298,-0.072074276,-0.057011573,Silt,Silt,0,0,0.4,0,0.6,O,10,0.5,0.3,0,0.2,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0.4,0,0,0.1,0.1,0.1,0,0,0.04,0,0,0.005,0.005,0.005,0.5,0.055,0.01,0.05,0.045,0.045,0,0,0.077459667,0,0,0.015811388,0.015811388,0.015811388,10,10,10,10,10,10,10,10,10,0,0,0.1,0.1,0.8,0,0,0.4,0,0.6,10,10,0,0.2,0.7,0.5,0.8,0.3,1,0.4,0,0.01,0.2,0.025,0.381202176,0.108333333,0.44524804,0.06521645,0,0.021081851,0.356487494,0.026352314,0.357681823,0.20805537,0.257614868,0.140457496,10,10,10,10,10,10,10,10,0.01,0.225,0.29,0.075,0.035,0.435,0.235,0.51,,
NLA06608-0224,2007,1,NLA06608-0224+2007+1,MO,7/19/2007,YES,0,1.59,1.496996994,10,0.227886705,0.203304099,0.941507543,N,0,0,0,0.4,0.8,0.8,0.8,1,0.5,0.5,0,0.016221078,0.083489552,0.11437252,0.190492306,0.5077182,0.054672473,0.033033871,4.8,7,1.458333333,0,0.021406561,0.16872328,0.120460628,0.267462364,0.332150156,0.113376232,0.050013491,10,10,10,10,10,10,10,10,-0.151425083,0.180723663,-0.336951225,-0.248050284,-0.186354298,-0.072074276,-0.057011573,Silt,Silt,0,0,0.4,0,0.6,O,10,0.5,0.3,0,0.2,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0.4,0,0,0.1,0.1,0.1,0,0,0.04,0,0,0.005,0.005,0.005,0.5,0.055,0.01,0.05,0.045,0.045,0,0,0.077459667,0,0,0.015811388,0.015811388,0.015811388,10,10,10,10,10,10,10,10,10,0,0,0.1,0.1,0.8,0,0,0.4,0,0.6,10,10,0,0.2,0.7,0.5,0.8,0.3,1,0.4,0,0.01,0.2,0.025,0.381202176,0.108333333,0.44524804,0.06521645,0,0.021081851,0.356487494,0.026352314,0.357681823,0.20805537,0.257614868,0.140457496,10,10,10,10,10,10,10,10,0.01,0.225,0.29,0.075,0.035,0.435,0.235,0.51,,
NLA06608-0224,2007,2,NLA06608-0224+2007+2,MO,9/23/2007,YES,0,1.59,1.80336106,10,0.227886705,0.27952118,1.134189346,N,0.1,0.1,0,0.2,0.444444444,0.4,0.1,0.8,0.1,0.6,0,0.054081633,0.02647443,0.095297421,0.1,0.644543057,0.004651163,0.077599739,2.6,7,2.692307692,0,0.157203952,0.032967544,0.152111225,0.316227766,0.383553503,0.014708268,0.151330486,10,10,9,10,10,10,10,10,-0.154743949,0.288533883,-0.351820729,-0.351820729,-0.246060371,-0.076734896,-0.04825056,Silt,Silt,0,0,1,0,0,GY,1,0.375,0.625,0,0,0,0,A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0.2,0.222222222,0,0,0.1,0.3,0.4,0,0.01,0.033333333,0,0,0.005,0.015,0.02,0.6,0.083333333,0.035,0.063333333,0.048333333,0.048333333,0,0.021081851,0.08291562,0,0,0.015811388,0.024152295,0.025819889,10,10,9,10,10,10,10,10,10,0,0,0.2,0.1,0.7,0,0,0.8,0,0.2,10,10,0.2,0.3,0.8,0.8,0.9,0.2,1,0.888888889,0.03,0.015,0.2975,0.04,0.37045028,0.011774601,0.554050987,0.070804592,0.078881064,0.024152295,0.351079684,0.021081851,0.360644205,0.025274859,0.372933288,0.045886362,10,10,10,10,10,10,10,9,0.045,0.3375,0.4925,0.125,0.085,0.74,0.3825,0.865,,
NLA06608-0224,2007,2,NLA06608-0224+2007+2,MO,9/23/2007,YES,0,1.59,1.80336106,10,0.227886705,0.27952118,1.134189346,N,0.1,0.1,0,0.2,0.444444444,0.4,0.1,0.8,0.1,0.6,0,0.054081633,0.02647443,0.095297421,0.1,0.644543057,0.004651163,0.077599739,2.6,7,2.692307692,0,0.157203952,0.032967544,0.152111225,0.316227766,0.383553503,0.014708268,0.151330486,10,10,9,10,10,10,10,10,-0.154743949,0.288533883,-0.351820729,-0.351820729,-0.246060371,-0.076734896,-0.04825056,Silt,Silt,0,0,1,0,0,GY,1,0.375,0.625,0,0,0,0,A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0.2,0.222222222,0,0,0.1,0.3,0.4,0,0.01,0.033333333,0,0,0.005,0.015,0.02,0.6,0.083333333,0.035,0.063333333,0.048333333,0.048333333,0,0.021081851,0.08291562,0,0,0.015811388,0.024152295,0.025819889,10,10,9,10,10,10,10,10,10,0,0,0.2,0.1,0.7,0,0,0.8,0,0.2,10,10,0.2,0.3,0.8,0.8,0.9,0.2,1,0.888888889,0.03,0.015,0.2975,0.04,0.37045028,0.011774601,0.554050987,0.070804592,0.078881064,0.024152295,0.351079684,0.021081851,0.360644205,0.025274859,0.372933288,0.045886362,10,10,10,10,10,10,10,9,0.045,0.3375,0.4925,0.125,0.085,0.74,0.3825,0.865,,
NLA06608-0225,2007,1,NLA06608-0225+2007+1,MT,7/11/2007,YES,0,1.29,0.566568619,10,0.1430148,-0.176155136,0.43920048,N,0,0,0.1,0.5,0.6,0.8,0.8,0.8,0.3,0,0.004255319,0.040320845,0.094046485,0.246292335,0.211521393,0.309101763,0.09446186,0,3.9,7,1.794871795,0.013456501,0.065136511,0.160658432,0.220114879,0.188003944,0.279835304,0.166076606,0,10,10,10,10,10,10,10,10,-0.054199641,0.234114507,-0.351820729,-0.270848358,-0.038859892,0.109449112,0.226723855,"Gravel, Sand, Silt",Silt,0,0.6,0.4,0,0,BR,10,0.9,0,0,0,0.1,0,N,10,0.5,0.4,0.4,0.4,0.2325,0.175,0.02,0.2075,0.4075,0.3251175,0.3082207,0.025819889,0.333135358,0.575,0.725,10,10,10,10,0.4275,0.4,0.1,0,0,0,0,0,0,0.2375,0.005,0,0,0,0,0,0,0.5,0.2425,0.005,0.2425,0,0.005,0.380104152,0.015811388,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0.5,0,0.5,10,10,0,0,0.4,0.6,0.4,0.2,0.8,0.4,0,0,0.06,0.1425,0.256734007,0.037710438,0.431481481,0.174074074,0,0,0.102198065,0.188580222,0.380894297,0.096086513,0.389543074,0.330024732,10,10,10,10,10,10,10,10,0,0.2025,0.2025,0.1625,0.1425,0.2125,0.2025,0.375,,
NLA06608-0225,2007,1,NLA06608-0225+2007+1,MT,7/11/2007,YES,0,1.29,0.566568619,10,0.1430148,-0.176155136,0.43920048,N,0,0,0.1,0.5,0.6,0.8,0.8,0.8,0.3,0,0.004255319,0.040320845,0.094046485,0.246292335,0.211521393,0.309101763,0.09446186,0,3.9,7,1.794871795,0.013456501,0.065136511,0.160658432,0.220114879,0.188003944,0.279835304,0.166076606,0,10,10,10,10,10,10,10,10,-0.054199641,0.234114507,-0.351820729,-0.270848358,-0.038859892,0.109449112,0.226723855,"Gravel, Sand, Silt",Silt,0,0.6,0.4,0,0,BR,10,0.9,0,0,0,0.1,0,N,10,0.5,0.4,0.4,0.4,0.2325,0.175,0.02,0.2075,0.4075,0.3251175,0.3082207,0.025819889,0.333135358,0.575,0.725,10,10,10,10,0.4275,0.4,0.1,0,0,0,0,0,0,0.2375,0.005,0,0,0,0,0,0,0.5,0.2425,0.005,0.2425,0,0.005,0.380104152,0.015811388,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0.5,0,0.5,10,10,0,0,0.4,0.6,0.4,0.2,0.8,0.4,0,0,0.06,0.1425,0.256734007,0.037710438,0.431481481,0.174074074,0,0,0.102198065,0.188580222,0.380894297,0.096086513,0.389543074,0.330024732,10,10,10,10,10,10,10,10,0,0.2025,0.2025,0.1625,0.1425,0.2125,0.2025,0.375,,
