UID,LAB,CHLL_BATCH_ID,CHLX_BATCH_ID,CHLL_UNITS,CHLX_UNITS,CHLL_DATE_ANALYZED,CHLL_DATE_FILTERED,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_LAB_FLAG,CHLL_LAB_SAMPLE_ID,CHLL_MDL,CHLL_QA_FLAG,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DATE_ANALYZED,CHLX_DATE_FILTERED,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_LAB_FLAG,CHLX_LAB_SAMPLE_ID,CHLX_MDL,CHLX_QA_FLAG,CHLX_RESULT,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,CHLL_LAB_COMMENT,CHLX_LAB_COMMENT
7422,WRS,120808.1,120807.1,ug/L,ug/L,8-Aug-12,,,31.2,15,,1210516,0.5,,2.5,1,500,,7-Aug-12,,,33.3,14,,1210516,0.5,,2.664,1,500,,,
7423,WPCL,L-392-12_12_2518,L-392-12_12_2518,ug/L,ug/L,,,,59,,<MDL (4),NLA12_CA-166,4,ND;X2,3,5,800,,,,,11,,<MDL (4),NLA12_CA-166,4,ND;X2,0.5,5,900,,WPCL_9259_W_CHL,WPCL_9259_W_CHL
7424,WPCL,L-393-12_12_2519,L-393-12_12_2519,ug/L,ug/L,,,,77,,<MDL (4),NLA12_CA-112,4,ND;X2,3.1,5,1000,,,,,64,,<MDL (4),NLA12_CA-112,4,ND;X2,3.4,5,750,,WPCL_9259_W_CHL,WPCL_9259_W_CHL
7425,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,223,16,,1210547,0.5,,44.6,1,200,,9-Aug-12,,,252,15,,1210547,0.5,,50.4,1,200,,,
7429,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,32.7,16,,1210545,0.5,,1.31,1,1000,,9-Aug-12,,,34.5,15,,1210545,0.5,,1.38,1,1000,,,
7430,WRS,120808.1,120807.1,ug/L,ug/L,8-Aug-12,,,28.4,15,,1210515,0.5,,1.14,1,1000,,7-Aug-12,,,25.3,14,,1210515,0.5,,1.012,1,1000,,,
7431,WRS,120808.1,120807.1,ug/L,ug/L,8-Aug-12,,,31.6,16,,1210503,0.5,,1.26,1,1000,,7-Aug-12,,,23.3,15,,1210503,0.5,,0.932,1,1000,,,
7432,WRS,120808.1,120807.1,ug/L,ug/L,8-Aug-12,,,51.4,15,,1210504,0.5,,2.06,1,1000,,7-Aug-12,,,77.9,14,,1210504,0.5,,1.558,1,2000,,,
7433,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,28.6,16,,1210555,0.5,,4.58,1,250,,9-Aug-12,,,60.6,15,,1210555,0.5,,9.696,1,250,,,
7435,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,505,16,,1210557,0.5,,161.6,1,125,,9-Aug-12,,,502,15,,1210557,0.5,,160.64,1,125,,,
7441,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,32.7,15,,1210543,0.5,,2.62,1,500,,7-Aug-12,,,26.9,12,,1210543,0.5,,2.152,1,500,,,
7442,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,86.1,16,,1210553,0.5,,7.65,1,450,,9-Aug-12,,,75.7,15,,1210553,0.5,,6.056,1,500,,,
7443,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,49.2,16,,1210548,0.5,,1.57,1,1250,,9-Aug-12,,,54,15,,1210548,0.5,,2.16,1,1000,,,
7444,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,131.15,15,,1210542,0.5,,5.25,1,1000,3,7-Aug-12,,,102,12,,1210542,0.5,,4.08,1,1000,,,
7446,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,205,16,,1210549,0.5,,32.8,1,250,,9-Aug-12,,,212,15,,1210549,0.5,,33.92,1,250,,,
7449,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,9,1485,15,,1210538,0.5,,87.35,1,680,,7-Aug-12,,9,1521,12,,1210538,0.5,,81.12,1,750,,,
7450,WRS,120808.1,120807.1,ug/L,ug/L,8-Aug-12,,,67.1,14,,1210524,0.5,,3.58,1,750,,7-Aug-12,,,80.2,13,,1210524,0.5,,4.277333333,1,750,,,
7451,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,74,15,,1210556,0.5,,1.97,1,1500,,9-Aug-12,,,71.7,14,,1210556,0.5,,1.912,1,1500,,,
7453,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,38.5,16,,1210544,0.5,,6.16,1,250,,7-Aug-12,,,31.4,13,,1210544,0.5,,5.024,1,250,,,
7455,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,81.8,15,,1210541,0.5,,13.09,1,250,,7-Aug-12,,,102,12,,1210541,0.5,,16.32,1,250,,,
7459,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,90.6,19,,1210570,0.5,,12.08,1,300,,9-Aug-12,,,175,14,,1210570,0.5,,17.5,1,400,,,
7460,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,70,19,,1210572,0.5,,11.2,1,250,,9-Aug-12,,,210,14,,1210572,0.5,,33.6,1,250,,,
7461,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,84,16,,1210540,0.5,,7.47,1,450,,7-Aug-12,,,98.8,13,,1210540,0.5,,5.645714286,1,700,,,
7462,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,73.4,19,,1210563,0.5,,48.93,1,60,,9-Aug-12,,,132,14,,1210563,0.5,,88,1,60,,,
7463,WRS,120814.1,120814.1,ug/L,ug/L,14-Aug-12,,,51.6,20,,1212003,0.5,,2.75,1,750,,14-Aug-12,,,123,20,,1212003,0.5,,6.56,1,750,,,
7464,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,155,19,,1210568,0.5,,8.27,1,750,,9-Aug-12,,,120,14,,1210568,0.5,,9.6,1,500,,,
7465,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,46.6,16,,1210558,0.5,,1.86,1,1000,,9-Aug-12,,,47.7,15,,1210558,0.5,,1.908,1,1000,,PROBLEM SAMPLE,
7466,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,72.2,16,,1210537,0.5,,11.55,1,250,,7-Aug-12,,,34.8,13,,1210537,0.5,,5.568,1,250,,,
7471,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,206,19,,1210566,0.5,,8.24,1,1000,,9-Aug-12,,9,757.8,14,,1210566,0.5,,30.312,1,1000,,,
7472,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,36.5,19,,1210567,0.5,,1.08,1,1350,,9-Aug-12,,,50.5,14,,1210567,0.5,,1.346666667,1,1500,,,
7474,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,34.7,19,,1210569,0.5,,2.78,1,500,,9-Aug-12,,,40.1,14,,1210569,0.5,,3.208,1,500,,,
7475,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,63.9,19,,1210561,0.5,,12.78,1,200,,9-Aug-12,,,52.1,14,,1210561,0.5,,10.42,1,200,,,
7476,WRS,120810.1,120807.1,ug/L,ug/L,10-Aug-12,,,16.2,15,,1210539,0.5,,0.65,1,1000,,7-Aug-12,,,31.6,12,,1210539,0.5,,1.264,1,1000,,,
7477,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,20.7,20,,1210576,0.5,,1.66,1,500,,9-Aug-12,,,4.93,13,,1210576,0.5,,0.112685714,1,1750,,,
7478,WRS,,120809.1,,ug/L,10-Aug-12,,,,,M,1210577,,M,,,2000,,9-Aug-12,,,10.8575,14,<MDL (0.5),1210577,0.5,ND,0.248171429,1,1750,3,CRACKED TUBE-SAMPLE LOST IN CENTRIFUGE; PROBLEM SAMPLE,
7479,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,28,20,,1210574,0.5,,0.9,1,1250,,9-Aug-12,,,31.4,15,,1210574,0.5,,0.717714286,1,1750,,,
7482,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,9,1827,18,,1210562,0.5,,584.64,1,125,,9-Aug-12,,9,1062,13,,1210562,0.5,,283.2,1,150,,,
7483,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,146,15,,1210546,0.5,,29.2,1,200,,9-Aug-12,,,285,14,,1210546,0.5,,57,1,200,,,
7490,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,131,14,,1210560,0.5,,20.96,1,250,,9-Aug-12,,,208,13,,1210560,0.5,,41.6,1,200,,,
7496,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,79.6,18,,1210573,0.5,,12.74,1,250,,9-Aug-12,,,140,13,,1210573,0.5,,7.466666667,1,750,,,
7497,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,19.4,16,,1210586,0.5,,0.78,1,1000,,9-Aug-12,,,58.9,11,,1210586,0.5,,2.356,1,1000,,,
7498,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,32.6,19,,1210585,0.5,,1.74,1,750,,9-Aug-12,,,26.4,14,,1210585,0.5,,14.08,1,75,,,
7499,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,12.6,17,,1210587,0.5,,0.5,1,1000,,9-Aug-12,,,13.5,12,,1210587,0.5,,0.54,1,1000,,,
7500,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,357,18,,1210565,0.5,,28.56,1,500,,9-Aug-12,,,183,13,,1210565,0.5,,14.64,1,500,,,
7501,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,289,18,,1210591,0.5,,115.6,1,100,,9-Aug-12,,,505,13,,1210591,0.5,,80.8,1,250,,,
7503,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,37.8,16,,1210588,0.5,,6.05,1,250,,9-Aug-12,,,39.675,11,,1210588,0.5,,6.348,1,250,6,,
7504,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,188,17,,1210592,0.5,,75.2,1,100,,9-Aug-12,,,544,12,,1210592,0.5,,217.6,1,100,,,
7512,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,90.1,18,,1210589,0.5,,10.3,1,350,,9-Aug-12,,,16.7,13,,1210589,0.5,,0.334,1,2000,,,
7518,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,32.9,15,,1210593,0.5,,14.62,1,90,,9-Aug-12,,,38.3,10,,1210593,0.5,,19.15,1,80,,,
7520,WRS,120810.1,120809.1,ug/L,ug/L,10-Aug-12,,,23.3,9,,1210590,0.5,,3.73,1,250,,9-Aug-12,,,29.7,10,,1210590,0.5,,3.394285714,1,350,,PROBLEM SAMPLE,
7526,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,550,15,,1210581,0.5,,88,1,250,,9-Aug-12,,,514,10,,1210581,0.5,,82.24,1,250,,,
7527,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,84.7,15,,1210580,0.5,,4.84,1,700,,9-Aug-12,,,59.9,10,,1210580,0.5,,3.686153846,1,650,,,
7528,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,202,15,,1210584,0.5,,16.16,1,500,,9-Aug-12,,,110,10,,1210584,0.5,,4.4,1,1000,,,
7529,WPCL,L-404-12_12_2590,L-404-12_12_2590,ug/L,ug/L,,,,101,,,NLA12_CA-145,4,,6,5,450,,,,,235,,,NLA12_CA-145,4,,17,5,350,,WPCL_9453_W_CHL,WPCL_9453_W_CHL
7530,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,54.7,15,,1210583,0.5,,72.93,1,30,,9-Aug-12,,,80.9,10,,1210583,0.5,,80.9,1,40,,,
7531,WRS,120815.1,120809.1,ug/L,ug/L,15-Aug-12,,,236,18,,1210578,0.5,,26.97,1,350,,9-Aug-12,,,388,12,,1210578,0.5,,34.48888889,1,450,,,
7532,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,71.2,16,,1210579,0.5,,4.75,1,600,,9-Aug-12,,,42.5,11,,1210579,0.5,,2.125,1,800,,,
7533,WRS,120816.1,120809.1,ug/L,ug/L,16-Aug-12,,,23.5,17,,1210603,0.5,,1.25,1,750,,9-Aug-12,,,61.4,10,,1210603,0.5,,2.456,1,1000,,,
7534,WRS,120814.1,120814.1,ug/L,ug/L,14-Aug-12,,,33.7,15,,1212004,0.5,,1.35,1,1000,,14-Aug-12,,,50.5,15,,1212004,0.5,,2.02,1,1000,,,
7535,WRS,120816.1,120809.1,ug/L,ug/L,16-Aug-12,,,50.6,17,,1210602,0.5,,8.1,1,250,,9-Aug-12,,,53.6,10,,1210602,0.5,,8.576,1,250,,,
7536,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,89.3,15,,1210594,0.5,,4.76,1,750,,9-Aug-12,,,207,10,,1210594,0.5,,11.04,1,750,,,
7537,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,85.7,15,,1210582,0.5,,34.3,1,100,5,9-Aug-12,,,160,10,,1210582,0.5,,64,1,100,,,
7538,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,36.2,15,,1210600,0.5,,2.9,1,500,,9-Aug-12,,,33.9,10,,1210600,0.5,,2.712,1,500,,,
7543,WRS,120816.1,120809.1,ug/L,ug/L,16-Aug-12,,,41.1,16,,1210605,0.5,,9.39,1,175,,9-Aug-12,,,36.2,9,,1210605,0.5,,7.24,1,200,,,
7544,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,46.3,14,,1210601,0.5,,3.7,1,500,,9-Aug-12,,,77.4,9,,1210601,0.5,,6.192,1,500,,,
7548,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,247,16,,1210625,0.5,,19.76,1,500,,15-Aug-12,,,406,15,,1210625,0.5,,32.48,1,500,,,
7549,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,88.1,15,,1210599,0.5,,4.7,1,750,,9-Aug-12,,,122,10,,1210599,0.5,,4.88,1,1000,,,
7552,WRS,120816.1,120809.1,ug/L,ug/L,16-Aug-12,,,452,16,,1210604,0.5,,60.3,1,300,,9-Aug-12,,,448,9,,1210604,0.5,,59.73333333,1,300,,,
7558,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,87.3,14,,1210598,0.5,,23.28,1,150,,9-Aug-12,,,97.5,9,,1210598,0.5,,26,1,150,,,
7559,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,9,1116,16,,1210626,0.5,,446.4,1,100,,15-Aug-12,,9,1152,15,,1210626,0.5,,460.8,1,100,,,
7560,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,25.5375,17,,1210620,0.5,,1.36,1,750,5,15-Aug-12,,,53.1,16,,1210620,0.5,,2.832,1,750,5,,
7563,WPCL,L-415-12_12_2591,L-415-12_12_2591,ug/L,ug/L,,,,61,,<MDL (4),NLA12_CA-128,4,ND;X2,4.9,5,500,,,,,101,,,NLA12_CA-128,4,,5,5,500,,WPCL_9453_W_CHL,WPCL_9453_W_CHL
7564,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,150,14,,1210597,0.5,,60,1,100,,9-Aug-12,,,175,9,,1210597,0.5,,70,1,100,,,
7565,WRS,120810.1,120810.1,ug/L,ug/L,10-Aug-12,,,147,10,,1210595,0.5,,11.76,1,500,,10-Aug-12,,,33.1,10,,1210595,0.5,,1.765,1,750,,PROBLEM SAMPLE,PROBLEM SAMPLE
7570,WRS,120814.1,120814.1,ug/L,ug/L,14-Aug-12,,,49.4,14,,1212005,0.5,,2.63,1,750,,14-Aug-12,,,85.6,14,,1212005,0.5,,4.565,1,750,,,
7571,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,19.9,16,,1210610,0.5,,3.18,1,250,,15-Aug-12,,,22.2,15,,1210610,0.5,,3.552,1,250,,,
7572,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,221,16,,1210618,0.5,,88.4,1,100,,15-Aug-12,,,204,15,,1210618,0.5,,81.6,1,100,,,
7573,WRS,120814.1,120809.1,ug/L,ug/L,14-Aug-12,,,13.7,14,,1210596,0.5,,1.83,1,300,,9-Aug-12,,,13.4,9,,1210596,0.5,,1.786666667,1,300,,,
7574,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,36.2,16,,1210611,0.5,,2.9,1,500,,15-Aug-12,,,37.5,15,,1210611,0.5,,3,1,500,,,
7579,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,263,16,,1210612,0.5,,28.05,1,375,,15-Aug-12,,,264,15,,1210612,0.5,,38.4,1,275,,,
7580,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,26.9,16,,1210615,0.5,,1.79,1,600,,15-Aug-12,,,30.7,15,,1210615,0.5,,1.860606061,1,660,,,
7581,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,114,15,,1210613,0.5,,30.4,1,150,,15-Aug-12,,,113,14,,1210613,0.5,,30.13333333,1,150,,,
7582,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,76.3,15,,1210617,0.5,,3.05,1,1000,,15-Aug-12,,,70.5,14,,1210617,0.5,,2.82,1,1000,,,
7584,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,105.6725,15,,1210614,0.5,,3.52,1,1200,3,15-Aug-12,,,104,14,,1210614,0.5,,3.466666667,1,1200,,,
7586,WRS,120810.1,120815.1,ug/L,ug/L,10-Aug-12,,,66.6,9,,1210623,0.5,,10.66,1,250,,15-Aug-12,,,307,14,,1210623,0.5,,49.12,1,250,,PROBLEM SAMPLE,
7587,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,497,15,,1210622,0.5,,26.51,1,750,,15-Aug-12,,,418,14,,1210622,0.5,,22.29333333,1,750,,,
7588,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,435,16,,1210609,0.5,,69.6,1,250,,15-Aug-12,,,571,15,,1210609,0.5,,45.68,1,500,,,
7589,WRS,120829.1,120815.1,ug/L,ug/L,29-Aug-12,,,124,28,,1210627,0.5,,4.96,1,1000,,15-Aug-12,,,221,14,,1210627,0.5,,5.893333333,1,1500,,PROBLEM SAMPLE,
7590,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,204,16,,1210619,0.5,,32.64,1,250,,15-Aug-12,,,282,15,,1210619,0.5,,22.56,1,500,,,
7592,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,46,17,,1210608,0.5,,2.45,1,750,,15-Aug-12,,,51,16,,1210608,0.5,,2.813793103,1,725,,,
7593,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,21.5,16,,1210645,0.5,,0.66,1,1310,,15-Aug-12,,,28.4,14,,1210645,0.5,,0.867175573,1,1310,,,
7595,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1578863,0.001,,72.62,0.001,200,,,,,,,,1578863,0.001,,52.69,0.001,300,,,
7596,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1577813,0.001,,13.62,0.001,400,,,,,,,,1577813,0.001,,4,0.001,400,,,
7597,WRS,120817.1,120817.1,ug/L,ug/L,17-Aug-12,,,46.7,16,,1212006,0.5,,1.87,1,1000,,17-Aug-12,,,76.1,16,,1212006,0.5,,3.044,1,1000,,,
7598,OKDEQ,CHLL-20120919,CHLX-20120919,ug/L,ug/L,19-Sep-12,,,,49,,NLA12_OK-288,,,2.57,0.1,700,,19-Sep-12,,,,49,,NLA12_OK-288,,,3.06,0.1,250,,,
7615,WRS,120810.1,120815.1,ug/L,ug/L,10-Aug-12,,,18.3,9,,1210644,0.5,,0.98,1,750,,15-Aug-12,,,19,14,,1210644,0.5,,1.013333333,1,750,,PROBLEM SAMPLE,
7620,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,59.9,15,,1210629,0.5,,9.58,1,250,,15-Aug-12,,,40.3,14,,1210629,0.5,,6.448,1,250,,,
7621,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,91.2,16,,1210638,0.5,,8.11,1,450,,15-Aug-12,,,25.1,14,,1210638,0.5,,2.008,1,500,,,
7622,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,31.4,16,,1210621,0.5,,7.39,1,170,,15-Aug-12,,,30.5,15,,1210621,0.5,,2.711111111,1,450,,,
7623,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,48.7,16,,1210647,0.5,,1.95,1,1000,,15-Aug-12,,,31.3,14,,1210647,0.5,,1.252,1,1000,,,
7625,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,28,16,,1210632,0.5,,1.12,1,1000,,15-Aug-12,,,30.1,15,,1210632,0.5,,1.204,1,1000,,,
7631,WRS,120817.1,120810.1,ug/L,ug/L,17-Aug-12,,,86.9,17,,1210655,0.5,,4.63,1,750,,10-Aug-12,,,25.8,10,,1210655,0.5,,1.032,1,1000,,,PROBLEM SAMPLE
7633,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,184,15,,1210641,0.5,,73.6,1,100,,15-Aug-12,,,270,13,,1210641,0.5,,72,1,150,,,
7635,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,135,15,,1210650,0.5,,21.6,1,250,,15-Aug-12,,,508,13,,1210650,0.5,,81.28,1,250,,,
7636,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,58.9,15,,1210628,0.5,,4.71,1,500,,15-Aug-12,,,56.5,14,,1210628,0.5,,4.52,1,500,,,
7637,WRS,120810.1,120815.1,ug/L,ug/L,10-Aug-12,,,274,8,,1210631,0.5,,31.31,1,350,,15-Aug-12,,,317.25,13,,1210631,0.5,,36.25714286,1,350,5,PROBLEM SAMPLE,
7640,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,253,15,,1210646,0.5,,40.48,1,250,,15-Aug-12,,,254,13,,1210646,0.5,,40.64,1,250,,,
7642,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,16.5,16,,1210616,0.5,,0.66,1,1000,,15-Aug-12,,,11,15,,1210616,0.5,,1.466666667,1,300,,,
7643,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,30.7,14,,1210633,0.5,,1.23,1,1000,,15-Aug-12,,,33.5,13,,1210633,0.5,,1.34,1,1000,,,
7644,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,86.7,15,,1210652,0.5,,40.8,1,85,,15-Aug-12,,,73.5,13,,1210652,0.5,,39.2,1,75,,,
7645,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,243,16,,1210649,0.5,,27.77,1,350,,15-Aug-12,,,105,14,,1210649,0.5,,8.4,1,500,,,
7649,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,190,15,,1210648,0.5,,190,1,40,,15-Aug-12,,,201,13,,1210648,0.5,,229.7142857,1,35,,,
7650,WRS,120817.1,120817.1,ug/L,ug/L,17-Aug-12,,,28.3,15,,1212007,0.5,,1.13,1,1000,,17-Aug-12,,,298,15,,1212007,0.5,,15.893,1,750,,,
7652,WRS,120817.1,120822.1,ug/L,ug/L,17-Aug-12,,,215,15,,1210653,0.5,,43,1,200,,22-Aug-12,,,484,20,,1210653,0.5,,77.44,1,250,,,
7671,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,373,15,,1210651,0.5,,29.84,1,500,,15-Aug-12,,9,1521,13,,1210651,0.5,,81.12,1,750,,,
7684,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,49.2,16,,1210636,0.5,,3.94,1,500,,15-Aug-12,,,59.2,14,,1210636,0.5,,3.946666667,1,600,,,
7685,WRS,120817.1,120815.1,ug/L,ug/L,17-Aug-12,,,11.1,15,,1210643,0.5,,2.96,1,150,,15-Aug-12,,,19.2,13,,1210643,0.5,,5.12,1,150,,,
7686,WRS,120816.1,120815.1,ug/L,ug/L,16-Aug-12,,,47.4,14,,1210634,0.5,,6.32,1,300,,15-Aug-12,,,53.4,13,,1210634,0.5,,6.102857143,1,350,,,
7698,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,45.8,18,,1210658,0.5,,2.44,1,750,,22-Aug-12,,,27.1,19,,1210658,0.5,,2.168,1,500,,,
7701,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,62.4,15,,1210659,0.5,,16.6,1,150,,22-Aug-12,,,66.2,16,,1210659,0.5,,20.36923077,1,130,,,
7703,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,285,15,,1210656,0.5,,16.29,1,700,,22-Aug-12,,,342,16,,1210656,0.5,,18.24,1,750,,,
7706,WRS,120817.1,120817.1,ug/L,ug/L,17-Aug-12,,,31.2,11,,1212008,0.5,,2.5,1,500,,17-Aug-12,,,45.8,11,,1212008,0.5,,2.443,1,750,,,
7707,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,9,711.9,15,,1210660,0.5,,37.97,1,750,,22-Aug-12,,,54.7,16,,1210660,0.5,,2.917333333,1,750,,,
7712,WPCL,L-438-12_12_2651,L-438-12_12_2651,ug/L,ug/L,,,,216,,,NLA12_CA-188,4,,11,5,500,,,,,128,,,NLA12_CA-188,4,,13,5,500,,WPCL_9453_W_CHL,WPCL_9453_W_CHL
7713,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,40.5,15,,1210667,0.5,,0.81,1,2000,,22-Aug-12,,,37.1,16,,1210667,0.5,,0.742,1,2000,,,
7714,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,296,15,,1210664,0.5,,55.07,1,215,,22-Aug-12,,,285,16,,1210664,0.5,,57,1,200,,,
7719,WRS,120821.1,120810.1,ug/L,ug/L,21-Aug-12,,,43.7,15,,1210671,0.5,,3.5,1,500,,10-Aug-12,,,46.8,4,,1210671,0.5,,3.744,1,500,,,PROBLEM SAMPLE
7723,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,70.2,15,,1210657,0.5,,19.37,1,145,,22-Aug-12,,,92.5,16,,1210657,0.5,,18.5,1,200,,,
7729,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,221,15,,1210669,0.5,,88.4,1,100,,22-Aug-12,,,232,16,,1210669,0.5,,92.8,1,100,,,
7730,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,13.2,14,,1210670,0.5,,0.53,1,1000,,22-Aug-12,,,14.4,15,,1210670,0.5,,0.576,1,1000,,,
7734,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,78.2,14,,1210677,0.5,,12.5,1,250,,22-Aug-12,,,72.7,15,,1210677,0.5,,11.632,1,250,,,
7735,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,26-Jul-12,,,,,IX00256900,0.26,,8.91,0.87,200,,,26-Jul-12,,,,,IX00256500,0.26,,22.7,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
7737,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,123,14,,1210662,0.5,,49.2,1,100,,22-Aug-12,,,95.7,15,,1210662,0.5,,38.28,1,100,,,
