PUBLICATION_DATE,TAXA_ID,ASSEMBLAGE_NAME,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
10/27/2015,4477,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRALLANTOS,SPHAEROPLEALES,CHLOROPHYTA,TETRALLANTOS LAGERHEIMII,TETRALLANTOS LAGERHEIMII
10/27/2015,4478,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM ELEGANS,TETRASTRUM ELEGANS
10/27/2015,4479,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM GLABRUM,TETRASTRUM GLABRUM
10/27/2015,4480,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM HETERACANTHUM,TETRASTRUM HETERACANTHUM
10/27/2015,4481,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM KOMAREKII,TETRASTRUM KOMAREKII
10/27/2015,4482,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM MINIMUM,TETRASTRUM MINIMUM
10/27/2015,4483,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM STAUROGENIAEFORME,TETRASTRUM STAUROGENIAEFORME
10/27/2015,4484,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,TETRASTRUM TRIANGULARE,TETRASTRUM TRIANGULARE
10/27/2015,4485,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,CHLOROCOCCALES,CHLOROPHYTA,,TETRASTRUM
10/27/2015,4486,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SELENASTRACEAE,CHLOROLOBION,SPHAEROPLEALES,CHLOROPHYTA,CHLOROLOBION BRAUNII,CHLOROLOBION BRAUNII
10/27/2015,4487,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SPHAEROPLEALES,RAPHIDOCELIS,SPHAEROPLEALES,CHLOROPHYTA,RAPHIDOCELIS CONTORTA,RAPHIDOCELIS CONTORTA
10/27/2015,4488,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,TETRASPORACEAE,SCHIZOCHLAMYS,TETRASPORALES,CHLOROPHYTA,,SCHIZOCHLAMYS
10/27/2015,4489,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,GEMINELLA,ULOTRICHALES,CHLOROPHYTA,GEMINELLA INTERRUPTA,GEMINELLA INTERRUPTA
10/27/2015,4490,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,GEMINELLA,ULOTRICHALES,CHLOROPHYTA,,GEMINELLA
10/27/2015,4491,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,HORMIDIOPSIS,ULOTRICHALES,CHLOROPHYTA,HORMIDIOPSIS ELLIPSOIDEUM,HORMIDIOPSIS ELLIPSOIDEUM
10/27/2015,4492,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,KLEBSORMIDIUM,ULOTRICHALES,CHLOROPHYTA,,KLEBSORMIDIUM
10/27/2015,4493,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,PLANCTONEMA,ULOTRICHALES,CHLOROPHYTA,PLANCTONEMA LAUTERBORNII,PLANCTONEMA LAUTERBORNII
10/27/2015,4494,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,RADIOFILUM,ULOTRICHALES,CHLOROPHYTA,RADIOFILUM CONJUNCTIVUM,RADIOFILUM CONJUNCTIVUM
10/27/2015,4495,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,RAPHIDONEMA,ULOTRICHALES,CHLOROPHYTA,RAPHIDONEMA NIVALE,RAPHIDONEMA NIVALE
10/27/2015,4496,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,STICHOCOCCUS,ULOTRICHALES,CHLOROPHYTA,,STICHOCOCCUS
10/27/2015,4497,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,ULOTHRIX,ULOTRICHALES,CHLOROPHYTA,ULOTHRIX SUBCONSTRICTA,ULOTHRIX SUBCONSTRICTA
10/27/2015,4498,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,ULOTHRIX,ULOTRICHALES,CHLOROPHYTA,ULOTHRIX SUBTILISSIMA,ULOTHRIX SUBTILISSIMA
10/27/2015,4499,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,ULOTHRIX,ULOTRICHALES,CHLOROPHYTA,ULOTHRIX VARIABILIS,ULOTHRIX VARIABILIS
10/27/2015,4500,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,ULOTHRIX,ULOTRICHALES,CHLOROPHYTA,ULOTHRIX ZONATA,ULOTHRIX ZONATA
10/27/2015,4501,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ULOTRICHACEAE,ULOTHRIX,ULOTRICHALES,CHLOROPHYTA,,ULOTHRIX
10/27/2015,4502,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VACUOLARIACEAE,GONYOSTOMUM,CHATTONETALES,CHLOROPHYTA,GONYOSTOMUM DEPRESSUM,GONYOSTOMUM DEPRESSUM
10/27/2015,4503,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VACUOLARIACEAE,GONYOSTOMUM,CHATTONETALES,CHLOROPHYTA,GONYOSTOMUM SEMEN,GONYOSTOMUM SEMEN
10/27/2015,4504,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VACUOLARIACEAE,GONYOSTOMUM,CHATTONETALES,CHLOROPHYTA,,GONYOSTOMUM
10/27/2015,4505,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,EUDORINA,VOLVOCALES,CHLOROPHYTA,EUDORINA ELEGANS,EUDORINA ELEGANS
10/27/2015,4506,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,EUDORINA,VOLVOCALES,CHLOROPHYTA,,EUDORINA
10/27/2015,4507,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,GONIUM,VOLVOCALES,CHLOROPHYTA,GONIUM PECTORALE,GONIUM PECTORALE
10/27/2015,4508,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,GONIUM,VOLVOCALES,CHLOROPHYTA,GONIUM SOCIALE,GONIUM SOCIALE
10/27/2015,4509,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,GONIUM,VOLVOCALES,CHLOROPHYTA,,GONIUM
10/27/2015,4510,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,PANDORINA,VOLVOCALES,CHLOROPHYTA,PANDORINA MORUM,PANDORINA MORUM
10/27/2015,4511,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,PANDORINA,VOLVOCALES,CHLOROPHYTA,,PANDORINA
10/27/2015,4512,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,PLEODORINA,VOLVOCALES,CHLOROPHYTA,,PLEODORINA
10/27/2015,4513,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,VOLVOCACEAE,VOLVOX,VOLVOCALES,CHLOROPHYTA,,VOLVOX
10/27/2015,4514,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ZYGNEMATACEAE,MOUGEOTIA,ZYGNEMATALES,CHLOROPHYTA,,MOUGEOTIA
10/27/2015,4515,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ZYGNEMATACEAE,SPIROGYRA,ZYGNEMATALES,CHLOROPHYTA,,SPIROGYRA
10/27/2015,4516,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,ZYGNEMATACEAE,ZYGNEMA,ZYGNEMATALES,CHLOROPHYTA,,ZYGNEMA
10/27/2015,4517,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,,,VOLVOCALES,CHLOROPHYTA,,VOLVOCALES
10/27/2015,4518,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,,,ZYGNEMATALES,CHLOROPHYTA,,ZYGNEMATALES
10/27/2015,4519,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,,,,CHLOROPHYTA,,CHLOROPHYCEAE
10/27/2015,4520,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,CHROMULINACEAE,CHROMULINA,CHROMALINALES,HETEROKONTOPHYTA,,CHROMULINA
10/27/2015,4521,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,CHROMULINACEAE,KEPHYRION,CHROMULINALES,HETEROKONTOPHYTA,KEPHYRION RUBI-CLAUSTRI,KEPHYRION RUBI-CLAUSTRI
10/27/2015,4522,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,CHROMULINACEAE,KEPHYRION,CHROMULINALES,HETEROKONTOPHYTA,,KEPHYRION
10/27/2015,4523,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,CHRYSOCAPSACEAE,CHRYSOCAPSELLA,CHROMULINALES,HETEROKONTOPHYTA,CHRYSOCAPSELLA PLANCTONICA,CHRYSOCAPSELLA PLANCTONICA
10/27/2015,4524,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,CHRYSOCOCCACEAE,CHRYSOCOCCUS,CHRYSOCOCCALES,HETEROKONTOPHYTA,,CHRYSOCOCCUS
10/27/2015,4525,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DICTYOCHACEAE,DICTYOCHA,DICTYOCHALES,HETEROKONTOPHYTA,,DICTYOCHA
10/27/2015,4526,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON BAVARICUM,DINOBRYON BAVARICUM
10/27/2015,4527,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON CRENULATUM,DINOBRYON CRENULATUM
10/27/2015,4528,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON CYLINDRICUM,DINOBRYON CYLINDRICUM
10/27/2015,4529,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON DIVERGENS,DINOBRYON DIVERGENS
10/27/2015,4530,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON SERTULARIA,DINOBRYON SERTULARIA
10/27/2015,4531,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,DINOBRYON SOCIALE,DINOBRYON SOCIALE
10/27/2015,4532,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,DINOBRYON,CHRYSOMONADALES,HETEROKONTOPHYTA,,DINOBRYON
10/27/2015,4533,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,PSEUDOKEPHYRION,CHROMALINALES,HETEROKONTOPHYTA,PSEUDOKEPHYRION PSUEDOSPIRALE,PSEUDOKEPHYRION PSUEDOSPIRALE
10/27/2015,4534,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,PSEUDOKEPHYRION,CHROMALINALES,HETEROKONTOPHYTA,,PSEUDOKEPHYRION
10/27/2015,4535,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,OCHROMONADACEAE,OCHROMONAS,OCHROMONADALES,HETEROKONTOPHYTA,OCHROMONAS PYRIFORMIS,OCHROMONAS PYRIFORMIS
10/27/2015,4536,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,OCHROMONADACEAE,OCHROMONAS,OCHROMONADALES,HETEROKONTOPHYTA,,OCHROMONAS
10/27/2015,4537,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,OCHROMONADACEAE,UROGLENA,OCHROMONADALES,HETEROKONTOPHYTA,,UROGLENA
10/27/2015,4538,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,PEDINELLACEAE,PSEUDOPEDINELLA,PEDINELLALES,HETEROKONTOPHYTA,PSEUDOPEDINELLA PYRIFORMIS,PSEUDOPEDINELLA PYRIFORMIS
10/27/2015,4539,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,STYLOCOCCACEAE,BITRICHIA,STYLOCOCCALES,HETEROKONTOPHYTA,,BITRICHIA
10/27/2015,4540,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,MALLOMONAS AKROKOMAS,MALLOMONAS AKROKOMAS
10/27/2015,4541,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,MALLOMONAS PRODUCTA,MALLOMONAS PRODUCTA
10/27/2015,4542,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,,MALLOMONAS
10/27/2015,4543,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,SYNURA,CHRYSOMONADALES,HETEROKONTOPHYTA,SYNURA UVELLA,SYNURA UVELLA
10/27/2015,4544,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,SYNURA,CHRYSOMONADALES,HETEROKONTOPHYTA,,SYNURA
10/27/2015,4545,PHYTOPLANKTON,GOLDEN ALGAE,CHRYSOPHYCEAE,,,,HETEROKONTOPHYTA,,CHRYSOPHYCEAE
10/27/2015,4546,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS ACUTA,CHROOMONAS ACUTA
10/27/2015,4547,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS NORDSTEDTII,CHROOMONAS NORDSTEDTII
10/27/2015,4548,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS ROSENBERGII,CHROOMONAS ROSENBERGII
10/27/2015,4549,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,CHROOMONAS
10/27/2015,4550,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS ANOMALA,CRYPTOMONAS ANOMALA
10/27/2015,4551,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS CURVATA,CRYPTOMONAS CURVATA
10/27/2015,4552,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS EROSA,CRYPTOMONAS EROSA
10/27/2015,4553,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS MARSSONII,CRYPTOMONAS MARSSONII
10/27/2015,4554,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS OVATA,CRYPTOMONAS OVATA
10/27/2015,4555,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS PLATYURIS,CRYPTOMONAS PLATYURIS
10/27/2015,4556,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS RICHEI,CRYPTOMONAS RICHEI
10/27/2015,4557,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,CRYPTOMONAS
10/27/2015,4558,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,KOMMA,CRYPTOMONADALES,CRYPTOPHYTA,KOMMA CAUDATA,KOMMA CAUDATA
10/27/2015,4559,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,PLAGIOSELMIS,CRYPTOMONADALES,CRYPTOPHYTA,PLAGIOSELMIS NANNOPLANCTICA,PLAGIOSELMIS NANNOPLANCTICA
10/27/2015,4560,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,RHODOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,RHODOMONAS LACUSTRIS,RHODOMONAS LACUSTRIS
10/27/2015,4561,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,RHODOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,RHODOMONAS
10/27/2015,4562,PHYTOPLANKTON,CRYPTOPHYTES,CRYPTOPHYCEAE,,,,CRYPTOPHYTA,,CRYPTOPHYCEAE
10/27/2015,4563,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON BREVE,KOMVOPHORON BREVE
10/27/2015,4564,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON CONSTRICTUM,KOMVOPHORON CONSTRICTUM
10/27/2015,4565,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON SKUJAE,KOMVOPHORON SKUJAE
10/27/2015,4566,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,,KOMVOPHORON
10/27/2015,4567,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA CONFERTA,APHANOCAPSA CONFERTA
10/27/2015,4568,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA DELICATISSIMA,APHANOCAPSA DELICATISSIMA
10/27/2015,4569,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA ELACHISTA,APHANOCAPSA ELACHISTA
10/27/2015,4570,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA HOLSATICA,APHANOCAPSA HOLSATICA
10/27/2015,4571,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA INCERTA,APHANOCAPSA INCERTA
10/27/2015,4572,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA PARASITICA,APHANOCAPSA PARASITICA
10/27/2015,4573,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA PLANCTONICA,APHANOCAPSA PLANCTONICA
10/27/2015,4574,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,,APHANOCAPSA
10/27/2015,4575,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE CLATHRATA,APHANOTHECE CLATHRATA
10/27/2015,4576,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE ENDOPHYTICA,APHANOTHECE ENDOPHYTICA
10/27/2015,4577,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE SMITHII,APHANOTHECE SMITHII
10/27/2015,4578,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,,APHANOTHECE
10/27/2015,4579,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,ASTEROCAPSA,CHROOCOCCALES,CYANOPHYTA,,ASTEROCAPSA
10/27/2015,4580,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHONDROCYSTIS,CHROOCOCCALES,CYANOPHYTA,,CHONDROCYSTIS
10/27/2015,4581,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS APHANOCAPSOIDES,CHROOCOCCUS APHANOCAPSOIDES
10/27/2015,4582,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS DISPERSUS,CHROOCOCCUS DISPERSUS
10/27/2015,4583,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS DISTANS,CHROOCOCCUS DISTANS
10/27/2015,4584,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS GLOBOSUS,CHROOCOCCUS GLOBOSUS
10/27/2015,4585,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS LIMNETICUS,CHROOCOCCUS LIMNETICUS
10/27/2015,4586,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MICROSCOPICUS,CHROOCOCCUS MICROSCOPICUS
10/27/2015,4587,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINIMUS,CHROOCOCCUS MINIMUS
10/27/2015,4588,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINOR,CHROOCOCCUS MINOR
10/27/2015,4589,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINUTUS,CHROOCOCCUS MINUTUS
10/27/2015,4590,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS PLANCTONICUS,CHROOCOCCUS PLANCTONICUS
10/27/2015,4591,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS PRESCOTTII,CHROOCOCCUS PRESCOTTII
10/27/2015,4592,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS TURGIDUS,CHROOCOCCUS TURGIDUS
10/27/2015,4593,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,,CHROOCOCCUS
10/27/2015,4594,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM KUETZINGIANUM,COELOSPHAERIUM KUETZINGIANUM
10/27/2015,4595,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM MICROPORUM,COELOSPHAERIUM MICROPORUM
